trial_id,batch_id,within_batch_order,principal_cell_id,canonical_index,replicate_id,theorem_regime,boundary_mechanism,frontier_density,module_overlap,module_complementarity,project_cost,duration,admission,persistence,schedule_key,trial_seed,catalog_seed,project_seed,deletion_seed
172,2,44,C060,188,2,boundary,frontier_dependent_generator,dense,high,weak,high,long,high,low,5405964681966172122,2800655317142719575,974737654375236815,1223609850530828384,5388320406348284658
173,2,45,C122,250,2,boundary,frontier_dependent_generator,dense,low,weak,high,long,high,high,5450660972565414986,3801933133962885118,4019080604422604344,7039885700764746259,1924172964155222629
174,2,46,C086,214,2,boundary,frontier_dependent_generator,dense,low,strong,low,long,low,high,5540764633049274988,8368324918605415857,8075774426624312229,4668464316841127953,4601554673882901462
175,2,47,C110,238,2,boundary,frontier_dependent_generator,dense,low,strong,high,short,high,high,5652517443042079190,8645424232906730961,3325911969096908653,8900855551803968355,4253952157203962460
176,2,48,C073,201,2,boundary,frontier_dependent_generator,sparse,low,weak,high,short,low,high,5839599364746361779,3454102892772806030,7603582438837709492,8317068710222419631,1341506579102889963
177,2,49,C113,241,2,boundary,frontier_dependent_generator,sparse,low,weak,low,long,high,high,5911404193590249233,3414490763503381302,4704773292565305261,8129522548970687721,7732434669989114066
178,2,50,C084,212,2,boundary,frontier_dependent_generator,dense,high,weak,low,long,low,high,6209547558711267817,3248583705457065651,2649480505316258661,10269672573131961,3078643311673293641
179,2,51,C076,204,2,boundary,frontier_dependent_generator,dense,high,weak,high,short,low,high,6273155537733192090,3397013253675041429,6345529097762812644,8237369069448850168,445197069227121829
180,2,52,C119,247,2,boundary,frontier_dependent_generator,sparse,high,strong,low,long,high,high,6922584750864258627,8396864583901647263,7319228868721684448,392064134896022375,7038694246322330346
181,2,53,C023,151,2,boundary,frontier_dependent_generator,sparse,high,strong,low,long,low,low,6977941980135546623,1667530617735528058,8159744583562886035,3828587680866588956,6275769090608775171
182,2,54,C006,134,2,boundary,frontier_dependent_generator,dense,low,strong,low,short,low,low,7334642183873561741,8106143738608071546,2303437134180226710,3584482327267425225,2321877857597831557
183,2,55,C064,192,2,boundary,frontier_dependent_generator,dense,high,strong,high,long,high,low,7368577533262934760,225057929798119712,3710900420160688455,374689727585753711,7218460200216263647
184,2,56,C116,244,2,boundary,frontier_dependent_generator,dense,high,weak,low,long,high,high,7422805581050018602,4826077335106872331,2893723085568423237,707777900122329606,7897936193619464087
185,2,57,C007,135,2,boundary,frontier_dependent_generator,sparse,high,strong,low,short,low,low,7480553756760777224,2965192956159834418,603850156084242800,4274929370669115380,1348718825611460891
186,2,58,C040,168,2,boundary,frontier_dependent_generator,dense,high,strong,low,short,high,low,7554027239234544493,1897483718816405317,3730396730007546126,9133554636265016965,8346401292326890997
187,2,59,C061,189,2,boundary,frontier_dependent_generator,sparse,low,strong,high,long,high,low,7569266227782273588,932027295276837505,5757537715995304207,3804246422119030194,1711313960347622095
188,2,60,C063,191,2,boundary,frontier_dependent_generator,sparse,high,strong,high,long,high,low,7618854109525807299,997570012379726723,459022549246688107,7595645422010522782,599771058918760601
189,2,61,C032,160,2,boundary,frontier_dependent_generator,dense,high,strong,high,long,low,low,7894565237208093970,7378577445705054779,3820546944459024241,6768969094108335392,176542931095301111
190,2,62,C082,210,2,boundary,frontier_dependent_generator,dense,low,weak,low,long,low,high,8036858846770079908,2393156444958513612,5619894287244261332,4514216430898279898,840175611394968067
191,2,63,C091,219,2,boundary,frontier_dependent_generator,sparse,high,weak,high,long,low,high,8385984596544580122,1699567470947510914,956394754190004850,1144608924628287972,3622718363733411614
192,2,64,C001,129,2,boundary,frontier_dependent_generator,sparse,low,weak,low,short,low,low,8656595701698294624,4128117108002616099,2638319736737006079,5000296824126263332,7403632779594153788
193,2,65,C034,162,2,boundary,frontier_dependent_generator,dense,low,weak,low,short,high,low,8769683508286131975,3966043910202803402,5796161260773507539,2066685677559561146,5605029505941120748
194,2,66,C046,174,2,boundary,frontier_dependent_generator,dense,low,strong,high,short,high,low,8918586581083850214,326711146846274019,2681991644830352956,8743208814091413927,1326614021449710146
195,2,67,C096,224,2,boundary,frontier_dependent_generator,dense,high,strong,high,long,low,high,9219900625925653557,6453952626435189855,1026192423696975081,8907048831785317845,6451743312520533814
196,2,68,C044,172,2,boundary,frontier_dependent_generator,dense,high,weak,high,short,high,low,9458499615090410062,4142478751158133682,3164391100036936390,7649577960484344165,4015970714617989995
197,2,69,C011,139,2,boundary,frontier_dependent_generator,sparse,high,weak,high,short,low,low,9693203825693497827,5724104815702512510,2688948547648819575,5772303022443494843,3852765151681834544
198,2,70,C103,231,2,boundary,frontier_dependent_generator,sparse,high,strong,low,short,high,high,9968850550460222575,3515368145957866173,5988087324638564855,2920419089201196084,5218064416381605763
199,2,71,C071,199,2,boundary,frontier_dependent_generator,sparse,high,strong,low,short,low,high,10165839716954557153,5296060755500607184,7541285797966218189,4061773582785425117,441267626674267682
200,2,72,C058,186,2,boundary,frontier_dependent_generator,dense,low,weak,high,long,high,low,10294047070428622875,769718448458877387,4192468076089076194,3758558480540462277,5133078224490369825
201,2,73,C018,146,2,boundary,frontier_dependent_generator,dense,low,weak,low,long,low,low,10431829012066522005,4631620404037395627,247805422784967948,9066404122052242899,4660757828425247964
202,2,74,C053,181,2,boundary,frontier_dependent_generator,sparse,low,strong,low,long,high,low,10500976051141891096,5793542214290483147,6011746564537594554,3817228351281221648,8196760416780523727
203,2,75,C037,165,2,boundary,frontier_dependent_generator,sparse,low,strong,low,short,high,low,10515929882714259956,6229475491896846761,9091056719655184500,7197261838431328135,8718548176350631434
204,2,76,C107,235,2,boundary,frontier_dependent_generator,sparse,high,weak,high,short,high,high,10773471264489027709,6818548753719151936,2469539466084134590,5626106424413181248,8633883030370804272
205,2,77,C048,176,2,boundary,frontier_dependent_generator,dense,high,strong,high,short,high,low,10785331697505383397,5948240965533229698,3818003385889475254,5210535504425373096,4777459742986428107
206,2,78,C025,153,2,boundary,frontier_dependent_generator,sparse,low,weak,high,long,low,low,10993052375301538778,6492587610432097720,8879209909829242983,4838448859639348842,6474132654388321784
207,2,79,C019,147,2,boundary,frontier_dependent_generator,sparse,high,weak,low,long,low,low,11331202581518082407,5997643101296108695,3169577839836997989,6453358315667872119,8960876022946061873
208,2,80,C115,243,2,boundary,frontier_dependent_generator,sparse,high,weak,low,long,high,high,11405827889859522285,1341633888583428886,4293557337812098043,7521920362069662940,6064157209286074065
209,2,81,C027,155,2,boundary,frontier_dependent_generator,sparse,high,weak,high,long,low,low,11630533599442222093,3017862275177814593,1593032641967043071,6588038177423747020,2677038473638204228
210,2,82,C101,229,2,boundary,frontier_dependent_generator,sparse,low,strong,low,short,high,high,11827748229820379378,4579295838483791265,1747259821970261091,9169884252721880378,6164128337557629678
211,2,83,C078,206,2,boundary,frontier_dependent_generator,dense,low,strong,high,short,low,high,12044908041104746116,8940257277965728349,9171461334569739015,1623106413967897946,1804275035128699617
212,2,84,C080,208,2,boundary,frontier_dependent_generator,dense,high,strong,high,short,low,high,12048070301139511111,2599122642887272406,8267556020827076688,7729792220682957481,5444520984035885745
213,2,85,C124,252,2,boundary,frontier_dependent_generator,dense,high,weak,high,long,high,high,12256071663468894124,3613859015528829605,9197193668527943512,3061908900118534240,1768931712445581679
214,2,86,C126,254,2,boundary,frontier_dependent_generator,dense,low,strong,high,long,high,high,12296742144190029646,3508101326833855552,5655432940241677077,7422845122681881563,3234745890144535260
215,2,87,C009,137,2,boundary,frontier_dependent_generator,sparse,low,weak,high,short,low,low,12650497526168027839,1530331001949509878,3477704757568616120,3246991204850476282,9136648350944242413
216,2,88,C059,187,2,boundary,frontier_dependent_generator,sparse,high,weak,high,long,high,low,12686783351518125358,7535921893931099729,8392279833902789707,6083060989004830582,9132403834667835936
217,2,89,C121,249,2,boundary,frontier_dependent_generator,sparse,low,weak,high,long,high,high,12696107444039753127,7710662480623769510,424064919784778671,8875289183058721255,6036372337297961998
218,2,90,C039,167,2,boundary,frontier_dependent_generator,sparse,high,strong,low,short,high,low,12829439608403738849,7668703791197064070,3673669540053649781,8347948575197259537,4464359937378895189
219,2,91,C016,144,2,boundary,frontier_dependent_generator,dense,high,strong,high,short,low,low,13063266721819245804,426765438077302890,3328196891724688297,4179444662781529345,4377894268593678513
220,2,92,C072,200,2,boundary,frontier_dependent_generator,dense,high,strong,low,short,low,high,13206692097988055054,8919696968441969061,6644196649864627026,4837906010571238589,3207903075127925294
221,2,93,C090,218,2,boundary,frontier_dependent_generator,dense,low,weak,high,long,low,high,13322342979870091989,1429455918537918180,3192628271215465599,2422529744869447145,8540604661539517316
222,2,94,C083,211,2,boundary,frontier_dependent_generator,sparse,high,weak,low,long,low,high,13967276144191628408,45457763507548563,7999580140968386921,6157596209957804829,8717214575296471875
223,2,95,C013,141,2,boundary,frontier_dependent_generator,sparse,low,strong,high,short,low,low,14165462490773475781,6182866614513236568,3119035448814076028,1963977066497991740,3026384324014387575
224,2,96,C028,156,2,boundary,frontier_dependent_generator,dense,high,weak,high,long,low,low,14210999475949162593,6875511912513420123,122979084815639902,3515002923026837152,1636752164567317940
225,2,97,C043,171,2,boundary,frontier_dependent_generator,sparse,high,weak,high,short,high,low,14612959934662075704,1404805239905248872,7321601720557695712,6309156159034906525,7837274748609859553
226,2,98,C077,205,2,boundary,frontier_dependent_generator,sparse,low,strong,high,short,low,high,14637808066348533813,5083423536618895714,7307182293754721366,8598658584345004943,5253596945008945964
227,2,99,C128,256,2,boundary,frontier_dependent_generator,dense,high,strong,high,long,high,high,14872783592655043839,5134538616729888037,4810416043437088220,6107075697638270313,9201449918220625021
228,2,100,C066,194,2,boundary,frontier_dependent_generator,dense,low,weak,low,short,low,high,14891883701703463058,8981308763296710179,2958289207947909694,12765909178891494,2399750539143372044
229,2,101,C111,239,2,boundary,frontier_dependent_generator,sparse,high,strong,high,short,high,high,14970826842801723029,6819305441357183231,1065667151254028856,7322311252960575140,2440006458526202066
230,2,102,C026,154,2,boundary,frontier_dependent_generator,dense,low,weak,high,long,low,low,15078494766300243690,1109667562696199541,8307569112073209125,7164345133987922105,614635687482912655
231,2,103,C002,130,2,boundary,frontier_dependent_generator,dense,low,weak,low,short,low,low,15096351586810969638,6244707458688883557,6869403894733129428,8286502568475378209,5332488520291482341
232,2,104,C052,180,2,boundary,frontier_dependent_generator,dense,high,weak,low,long,high,low,15109547480515572346,1852635412214294678,4951303878307401397,7860055846284392507,173151997645564201
233,2,105,C010,138,2,boundary,frontier_dependent_generator,dense,low,weak,high,short,low,low,15361470432888222222,4151110791359587157,6808849238722270937,3593471695248427366,7218459457612907178
234,2,106,C008,136,2,boundary,frontier_dependent_generator,dense,high,strong,low,short,low,low,15380291568548372750,7434486754738852805,1061021299873251065,2035365119535497343,5727337613101074472
235,2,107,C056,184,2,boundary,frontier_dependent_generator,dense,high,strong,low,long,high,low,15658733917663064564,4219334150168152422,8679485772573580556,4605727353914025488,9055985724293127393
236,2,108,C092,220,2,boundary,frontier_dependent_generator,dense,high,weak,high,long,low,high,16161079365635330792,435659370542000478,6432108932468241975,8002398379851750732,4854094419802675184
237,2,109,C041,169,2,boundary,frontier_dependent_generator,sparse,low,weak,high,short,high,low,16447589182387250173,3001591872059702514,5595238630823027235,4544920256077954017,2171168838458719358
238,2,110,C029,157,2,boundary,frontier_dependent_generator,sparse,low,strong,high,long,low,low,16496776094316043412,4524927840750425050,5447497836575296893,2005613739449115502,4477037562644642191
239,2,111,C120,248,2,boundary,frontier_dependent_generator,dense,high,strong,low,long,high,high,16640906991029782241,1400400637704680949,3754350200751922127,3916571294876166985,1563146135401043794
240,2,112,C094,222,2,boundary,frontier_dependent_generator,dense,low,strong,high,long,low,high,16718182892103694806,8797526308134575316,7220750050663099760,5188977605727413932,8370941017745475340
241,2,113,C017,145,2,boundary,frontier_dependent_generator,sparse,low,weak,low,long,low,low,17069574382069362794,2987275355894221179,5276157736837153350,7936173616652649510,2513217161498375947
