relative_path,bytes,sha256
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/cardinality_greedy__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/cardinality_greedy__full_fixed_point_then_reconstruct.worker.toml,7168,e10ffb3f1f475a31900121a64952c062e416061e4a9a62a5c538f6c093a55b2a
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/cardinality_greedy__mandatory_only.handshake.toml,250,2a1ad5af27a51b4842e1ae682c9bb6b8daf600741da2977417c1ae22ced62136
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/cardinality_greedy__mandatory_only.job.toml,1209,a4b4265ee09bd37483425122edc9827e5f0faf53500f3cfe0d0d59d93660023f
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/cardinality_greedy__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/cardinality_greedy__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/cardinality_greedy__mandatory_only.worker.toml,2573,0bdfeb259d5b7ada75c64ee9d49fc48dea6d0996b531e26a8748d0d60375c8fe
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/complete_enumeration__mandatory_only.handshake.toml,252,96d3a2b63cae695180cc27b3c66bcc887b58c222053781baf8e94da9f22c7cad
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/complete_enumeration__mandatory_only.job.toml,1216,790e35d14ed5f6ec627445856c52c63ed33f2ab49ab303e5cfc2c687acd9ed17
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/complete_enumeration__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/complete_enumeration__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/complete_enumeration__mandatory_only.worker.toml,2786,50aafb91b1f6600724ac905d23eb5de9c8e8954b85d8eea4ccec0ddad9473937
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__full_fixed_point_then_reconstruct.handshake.toml,272,4495f8d6f01c8f09743f5804e8f0193c0679de02fe96009ffc003ab6e88c6439
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__full_fixed_point_then_reconstruct.job.toml,1274,462d99fe3f013255ea4c8fbf99dc6aff437d0a7c99024ac9d3e7d34001855098
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__full_fixed_point_then_reconstruct.worker.toml,8802,88866491316212739b7245bc9e112b77de1e3bb0949045525df0f6950ce71f08
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__mandatory_only.handshake.toml,253,e6cac1c64830c3f1a7e3089fe87ef93eb259d6742a3ecc541f60c655bf85b571
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__mandatory_only.job.toml,1217,c09559f50399d32ca2493146e394f9d7771236bb4317c1365a7161f3c2fcaa90
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/declared_source_order__mandatory_only.worker.toml,5236,d30506c40f4dcb265313b5b24a621b5fe78f5ebf9a0909dac6b5cadb88029ff0
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,270,61a0e4528a1497234ebe848b44a0dd340e296d59feb37bf4bc30ea5473fb03ac
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.job.toml,1269,f6b7fee803e3701ca024704ec306f93b00c50e2a55ef3233af60ca2bea3c4d0e
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__full_fixed_point_then_reconstruct.worker.toml,8414,93f98b2ccff8c07cf9ad87002458a184575d676a7d1bb3b6d34ab0123de0503d
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__mandatory_only.handshake.toml,251,f96ecfc3362e1ecbab611e0ac3d71c99975bb15aa9c93413f8b79b374165dba2
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__mandatory_only.job.toml,1212,d3198dc308d25ab3da2a3f1ec1b32ac8d5d55882026903aa6afef6142c9a5f42
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/heaviest_safe_first__mandatory_only.worker.toml,4841,6790b55dd97a1fc56ed4fd96bdbed0dd14000289ad8e186c135bdcbf5210c757
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__full_fixed_point.handshake.toml,257,3ca53c1d253d8328e8ef323019794c07668815f23a6f00a2ef581b2d6d1c86a6
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__full_fixed_point.job.toml,1231,4a0881b3b95aaf9fbe59b72f93ce44937ecd6b33a11d89f0a582e2d1e37436d9
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__full_fixed_point.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__full_fixed_point.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__full_fixed_point.worker.toml,12992,2db45963cce3bd1fcec3db38bcae36a2871037a5246e9cf83215abdba91be4eb
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__mandatory_only.handshake.toml,255,ce94e75863d7265e620eef5afcd84260b01a127895c197cbfd7b3a89d5422429
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__mandatory_only.job.toml,1225,6921880ef4e2c84b39fed15bb997a4f6f1d543016395dbda8ac2bdfd4b82880d
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/jump_highs_tagged_cover__mandatory_only.worker.toml,6694,9676348caded01b6a4b0c8a0b8fc1d3c26cf3b3019786e46ec1077f865ecdf1a
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__full_fixed_point_then_reconstruct.handshake.toml,270,5021091b10caa39a5c39f193b30ef58c86286e90a1e90eb23df11f7b3b68df8b
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__full_fixed_point_then_reconstruct.job.toml,1269,3852285670d459e854a7046b36655461305b2d47a5fef79ac338999d5d4933d8
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__full_fixed_point_then_reconstruct.worker.toml,8771,61ff050adeacab972df08975d08ad8cf78ae8c0e1499ab47e8b8c68c13e9b4a2
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__mandatory_only.handshake.toml,251,7d71c113389fd113fd3fac4532f579f49f6621f456485443204e90263581e79a
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__mandatory_only.job.toml,1212,0014926c67d154fd9f711dd5af6e3a012cbc277384ba4910032eb821c746af86
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/lightest_safe_first__mandatory_only.worker.toml,5199,135bcce0820908fae1db4ee789e04c5e53577ac81202ca55bfd53bf2af3f8d7e
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.handshake.toml,283,789155f57136f60e5c559a2ad53e96e54c7519e13f08ce41ef6193d02c2ac908
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.job.toml,1307,8fe0b2531d18e51fbb84581a8bde850a6cb5615523bcd87c81a2b1b4cd2a3559
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.worker.toml,8505,d5fde57a53688c10f517f4af83a02613ee1981c8f3f06a27f9a63d6ea324fd15
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__mandatory_only.handshake.toml,264,ce6f64563d85b54598294f67e799e9c8068b35e125af92acac537f4523da1eb9
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__mandatory_only.job.toml,1250,f3b72b736c7eca7cbf30e860ce3c3ad9a118a04c0724932fd5a7b3a916a25a0a
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/maximum_immediate_burden_release__mandatory_only.worker.toml,4970,2a1cb72e867f801f1c419609ad6ced9e3e53c80949916d0d86817ddef0c32813
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.handshake.toml,282,da99d64cbc45d8a1a8a1a43c704e8d443977ccec9b6fb4a518c2db4e19d167b5
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.job.toml,1304,8db7860698f1d16a141f5f1b36c99f094866615040c3a10358ea58187f795259
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.worker.toml,9067,5b79afe70910d5622be6ad0726f55067debb1ed75dbbab427359ee7fba42dcc9
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__mandatory_only.handshake.toml,263,7c6a24c8d4f7508627e920f9a636d519a6bb01757dcf209908b8a7677beb56e8
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__mandatory_only.job.toml,1247,82ed291fbd2d4c4ed1c18492245dee5d2ffa787254e0a3f410cca5fc60ec8869
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/minimum_unique_carrier_exposure__mandatory_only.worker.toml,5623,8ac51118ec0cec7855b87748f0b3e1499e710a063ddf3ffa9f228d6bfbdeddeb
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.handshake.toml,290,a4a27771d9d47dae9bd3da8f5cf5e0960da8782711899481804f481c1462e46b
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.job.toml,1330,1067709c2fd56cf2dbcb626fb5631038741bcb0060bd5c7120ecc9c68067f792
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.worker.toml,21517,8e1b78126d6259a17e4658fb1a15335abe51075645056d2c114f35c0567196ad
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.handshake.toml,270,ede04d1fe5ec7337e208f2c3d5bf2c27a2ed7706fb52b25b543cfe38a451b22d
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.job.toml,1272,66be8520113bf672e52dca3fe0acad536db99fe0139103946379c98cd58e38a6
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/multistart_random_rechecked_deletion_32__mandatory_only.worker.toml,18166,8ca1ccbe47c4a78ffc2034deb98d481aa6ba66c7e73db8cc99c0ab96bcb2d869
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.handshake.toml,282,8a0071af43725dd1e5fb1ec1cd357e7432ff75cc2f554d6897445345f671db81
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.job.toml,1305,44b076887d79038074bf9b2b1ebc8976ebfa1451adc6275a632c904f1b025dd8
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.worker.toml,8833,0295a922077d8f3948533e73a6d906529ffdd29c095b635a7d9cbbe681259afd
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__mandatory_only.handshake.toml,263,fd7f5c44e88be6959f01c26035704729c45f2fc4e0ff3c8450a42f6a82df3a14
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__mandatory_only.job.toml,1248,3b6103abfea49e22169d9a6cb1465188d85bd96ac88552dce8dec02f8baf6615
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__mandatory_only.stderr.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
experiments/algorithmic_compression_v2/results/control/V2-A-N007-R006-X02/random_order_rechecked_deletion__mandatory_only.stdout.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
