instance_id,family,size,algorithm_id,preprocessing_variant,primary_variant,status,candidate_accepted,exact_feasible,exact_burden,reference_class,reference_burden,absolute_gap,relative_gap,wall_clock_seconds,par2_seconds,time_limit_seconds,worker_lane,launch_wave,record_path,record_sha256
V2-A-N007-R006-X03,small_exact,N7-R6,minimum_unique_carrier_exposure,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.765829333,0.765829333,60.0,7,9,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/minimum_unique_carrier_exposure__mandatory_only.toml,3779b663d24f6010ef67f5f3496308877438bbc2f7f7b85193f70abfa2734596
V2-A-N007-R006-X03,small_exact,N7-R6,multistart_random_rechecked_deletion_32,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.30026525,2.30026525,120.0,6,10,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.toml,e03f29a8498ee8ec13c1f6a53a70b2b0f12cea46292ba17aae8b5953e0b465d2
V2-A-N007-R006-X03,small_exact,N7-R6,multistart_random_rechecked_deletion_32,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.930755708,0.930755708,120.0,5,10,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/multistart_random_rechecked_deletion_32__mandatory_only.toml,bb14073aad359005bfe8f85651802a15e88acdbd1b780f62e5520ff41fed0cd0
V2-A-N007-R006-X03,small_exact,N7-R6,random_order_rechecked_deletion,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.335027708,2.335027708,120.0,4,10,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.toml,11c8b0193bec8ac0af14fbe03b8a33ee5db22a7d2c5d295060f0040cbecd4f48
V2-A-N007-R006-X03,small_exact,N7-R6,random_order_rechecked_deletion,mandatory_only,true,SOLVED,true,true,6//1,EXACT_FINITE,4//1,2//1,1//2,0.665989709,0.665989709,120.0,3,10,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/random_order_rechecked_deletion__mandatory_only.toml,6980cf89121b09c68294a7aeb041e23e4d694a58d8e1a2df1415255e986689b5
V2-A-N007-R006-X03,small_exact,N7-R6,requirement_mask_dp,full_fixed_point,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,3.357715875,3.357715875,300.0,1,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/requirement_mask_dp__full_fixed_point.toml,0c62468cd310fc0bf6438ebc84b4609169a0e6944d752fe6684b369737d5fcf5
V2-A-N007-R006-X03,small_exact,N7-R6,requirement_mask_dp,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.778219333,0.778219333,300.0,8,10,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/requirement_mask_dp__mandatory_only.toml,7fc7c469c56ab082b96024a609f4173e83bd5968c47a406d47ed105884d01cd2
V2-A-N007-R006-X03,small_exact,N7-R6,weighted_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.236995666,2.236995666,60.0,5,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/weighted_greedy__full_fixed_point_then_reconstruct.toml,757384b3133309b35957e73008398307995544ea5d3d7101c69a73d3e739c640
V2-A-N007-R006-X03,small_exact,N7-R6,weighted_greedy,mandatory_only,true,SOLVED,true,true,5//1,EXACT_FINITE,4//1,1//1,1//4,0.510785875,0.510785875,60.0,4,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/weighted_greedy__mandatory_only.toml,c880b7a4e3d1e92fbb925591ad1bfabcd340dec706d3b37befc9ebdb8ef6b063
V2-A-N007-R006-X03,small_exact,N7-R6,weighted_greedy_reverse_delete,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.496104375,2.496104375,60.0,1,12,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.toml,c35f91f1bbbaf4f00f26b33442b0492a180fd48216dec31bcc72880ec2cea8da
V2-A-N007-R006-X03,small_exact,N7-R6,weighted_greedy_reverse_delete,mandatory_only,true,SOLVED,true,true,5//1,EXACT_FINITE,4//1,1//1,1//4,0.451572417,0.451572417,60.0,8,11,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/weighted_greedy_reverse_delete__mandatory_only.toml,04587cca210697a889cd5dc93e91a00df6cb2790fb38649fb7941382382083f3
V2-A-N007-R006-X04,small_exact,N7-R6,cardinality_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,3.910470584,3.910470584,60.0,7,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/cardinality_greedy__full_fixed_point_then_reconstruct.toml,2c270261aa37798bd4fb7c7aa5bc8a8c7023a6c708657b61a9273eca9fc0a2b2
V2-A-N007-R006-X04,small_exact,N7-R6,cardinality_greedy,mandatory_only,true,PROCESS_INTERRUPTED,false,false,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0,120.0,60.0,6,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/cardinality_greedy__mandatory_only.toml,21ca78ec361c6e3605915de59166a8565c3d208c902dd46c277ed45abed99e8f
V2-A-N007-R006-X04,small_exact,N7-R6,complete_enumeration,mandatory_only,true,PROCESS_INTERRUPTED,false,false,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0,600.0,300.0,7,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/complete_enumeration__mandatory_only.toml,887577b0fbddd4c68bd56a0022dd11ce32ebbc0e08817c3b08b3b76fdc23dc2f
V2-A-N007-R006-X04,small_exact,N7-R6,declared_source_order,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,2.785582041,2.785582041,60.0,2,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/declared_source_order__full_fixed_point_then_reconstruct.toml,7a59632df51717833bb4640c6f279245c979b75e14ac5a9fd4f4910a2c9df07c
V2-A-N007-R006-X04,small_exact,N7-R6,declared_source_order,mandatory_only,true,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.489651792,1.489651792,60.0,1,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/declared_source_order__mandatory_only.toml,87a7807d5b790a200f1506d566dfb2b6e6c07cd7e9ce4500643c381910472bb5
V2-A-N007-R006-X04,small_exact,N7-R6,heaviest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,2.790454625,2.790454625,60.0,3,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/heaviest_safe_first__full_fixed_point_then_reconstruct.toml,74eeb3592e8a38dca88bf0ed2ce6006b581f1e0a67444535052b05809bc49dd2
V2-A-N007-R006-X04,small_exact,N7-R6,heaviest_safe_first,mandatory_only,true,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.112079583,1.112079583,60.0,2,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/heaviest_safe_first__mandatory_only.toml,9a144a310d7922eb943f944a58d3f1e246f572b4a442357f27be3de665dcb37b
V2-A-N007-R006-X04,small_exact,N7-R6,jump_highs_tagged_cover,full_fixed_point,true,PROCESS_INTERRUPTED,false,false,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0,600.0,300.0,2,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,199c5683f01151f0eaaaf5a88c11326c9e945acd5eaf826b4d460369d4208e6e
V2-A-N007-R006-X04,small_exact,N7-R6,jump_highs_tagged_cover,mandatory_only,false,PROCESS_INTERRUPTED,false,false,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0,600.0,300.0,3,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/jump_highs_tagged_cover__mandatory_only.toml,ca024587bd85513c56f24d78772d82d73a810c0e43fd76ba7ccb1f7dac623ff6
V2-A-N007-R006-X04,small_exact,N7-R6,lightest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,4.3755745,4.3755745,60.0,5,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/lightest_safe_first__full_fixed_point_then_reconstruct.toml,121bc49496d6827291ea27c987413c5e698daf3fa92e1f492ddaf19179a63056
V2-A-N007-R006-X04,small_exact,N7-R6,lightest_safe_first,mandatory_only,true,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.141907167,1.141907167,60.0,4,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/lightest_safe_first__mandatory_only.toml,6168a10b9ceea74191453fb153d69d62669fa6cf5420193959d3743fab1d2c21
V2-A-N007-R006-X04,small_exact,N7-R6,maximum_immediate_burden_release,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,3.931976416,3.931976416,60.0,7,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.toml,66d717fe26d6075a0c479173f18260b6e45a3d6c9e35c468e5a1f11dfd73ea2e
V2-A-N007-R006-X04,small_exact,N7-R6,maximum_immediate_burden_release,mandatory_only,true,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.399605875,1.399605875,60.0,6,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/maximum_immediate_burden_release__mandatory_only.toml,ab0cfe3aca7ad425cf94c1bafe692f02fe7375dcdbf8791ad9365e5c3d87d5d7
V2-A-N007-R006-X04,small_exact,N7-R6,minimum_unique_carrier_exposure,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,3.118905334,3.118905334,60.0,8,3,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.toml,18809507d80d75e7cd9e8aa9366f03de86f6d944ef42c324debc7e15ebabcaf1
V2-A-N007-R006-X04,small_exact,N7-R6,minimum_unique_carrier_exposure,mandatory_only,true,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.473537459,1.473537459,60.0,7,3,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/minimum_unique_carrier_exposure__mandatory_only.toml,bee52f71df21d7e5d95a8cedcede5f059b1a3cc68a296e11be34204360607bea
V2-A-N007-R006-X04,small_exact,N7-R6,multistart_random_rechecked_deletion_32,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,5.837935833,5.837935833,120.0,6,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.toml,250850856a2efbf3b737f15e65d8adc2c6ecdac895c10b381a4471c0fc5f3248
V2-A-N007-R006-X04,small_exact,N7-R6,multistart_random_rechecked_deletion_32,mandatory_only,true,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.267932375,1.267932375,120.0,5,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,random_order_rechecked_deletion,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,4.628834167,4.628834167,120.0,4,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.toml,5303da26f30b8739e63c13a92109bd99ea9308345539e176f16f3daa506971be
V2-A-N007-R006-X04,small_exact,N7-R6,random_order_rechecked_deletion,mandatory_only,true,SOLVED,true,true,19//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,2.201488083,2.201488083,120.0,3,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/random_order_rechecked_deletion__mandatory_only.toml,9ed8a5c56f661264f201d21e854251a6abda7ac85e87bee47649886464a4b750
V2-A-N007-R006-X04,small_exact,N7-R6,requirement_mask_dp,full_fixed_point,false,PROCESS_INTERRUPTED,false,false,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0,600.0,300.0,1,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/requirement_mask_dp__full_fixed_point.toml,313c1da3bf4a5c713008019a090dffddfb069aafe3f498a298e4a78e7d80202d
V2-A-N007-R006-X04,small_exact,N7-R6,requirement_mask_dp,mandatory_only,true,PROCESS_INTERRUPTED,false,false,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0,600.0,300.0,8,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/requirement_mask_dp__mandatory_only.toml,7260d0cb935ef049dc11d0846622792ad1f167685c107f08f4652caf0bc553aa
V2-A-N007-R006-X04,small_exact,N7-R6,weighted_greedy,full_fixed_point_then_reconstruct,false,PROCESS_INTERRUPTED,false,false,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.0,120.0,60.0,5,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/weighted_greedy__full_fixed_point_then_reconstruct.toml,f5adaad59cc5708a03dae4bf729f5fd3e687d12359b73499b12480706a4e8f8c
V2-A-N007-R006-X04,small_exact,N7-R6,weighted_greedy,mandatory_only,true,SOLVED,true,true,11//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.82035975,0.82035975,60.0,4,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/weighted_greedy__mandatory_only.toml,858ab057468c918f6cc64506425282c36f34f6e434f026e9102dfc51e09416b7
V2-A-N007-R006-X04,small_exact,N7-R6,weighted_greedy_reverse_delete,full_fixed_point_then_reconstruct,false,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,3.227381,3.227381,60.0,1,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/weighted_greedy_reverse_delete__full_fixed_point_then_reconstruct.toml,642831cecc60b0c81598a5ad57c06a29e784383dfbf737ec7e22f6c6ce86c3ac
V2-A-N007-R006-X04,small_exact,N7-R6,weighted_greedy_reverse_delete,mandatory_only,true,SOLVED,true,true,10//1,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.991481375,0.991481375,60.0,8,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/weighted_greedy_reverse_delete__mandatory_only.toml,5ce098da0328f9efede94779a018c014037f6c1b21898776525523ed23ceb360
V2-A-N007-R010-X01,small_exact,N7-R10,cardinality_greedy,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.214808041,2.214808041,60.0,3,353,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/cardinality_greedy__full_fixed_point_then_reconstruct.toml,24e09c0e84c7e0c8093c6812c1674aa70f57deac9e316e59f190b5b5181f4210
V2-A-N007-R010-X01,small_exact,N7-R10,cardinality_greedy,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.8377985,0.8377985,60.0,2,353,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/cardinality_greedy__mandatory_only.toml,68141fa5746369e4b3e3aa3f60ef692cf80b7703768b9eac9b086c75ff568855
V2-A-N007-R010-X01,small_exact,N7-R10,complete_enumeration,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.914070708,0.914070708,300.0,3,352,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/complete_enumeration__mandatory_only.toml,b205be7406dc981bdaf7822c03b6c53892c996ce6bb57f01cf4e9c19fc7bb921
V2-A-N007-R010-X01,small_exact,N7-R10,declared_source_order,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,4.529011792,4.529011792,60.0,6,351,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/declared_source_order__full_fixed_point_then_reconstruct.toml,b1ff752564ec3d2e7995aaf1a751c0db537fb6414f0c0e1fee133045ad00c1fe
V2-A-N007-R010-X01,small_exact,N7-R10,declared_source_order,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.473105333,0.473105333,60.0,5,351,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/declared_source_order__mandatory_only.toml,85ba5b527e069bf48608d2d72bcf96757f906db7b0ac6cfdc6a38a1549ed65cf
V2-A-N007-R010-X01,small_exact,N7-R10,heaviest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,4.2992125,4.2992125,60.0,7,353,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/heaviest_safe_first__full_fixed_point_then_reconstruct.toml,417b7c30ce7f78ed141e473f62050e90ee1ae3b466eb3bc0aa25f53b7d77f1aa
V2-A-N007-R010-X01,small_exact,N7-R10,heaviest_safe_first,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.77626,0.77626,60.0,6,353,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/heaviest_safe_first__mandatory_only.toml,c12950b3b7bc624b86299ee5a30c52bcec3645f419fe320de1aa972715027976
V2-A-N007-R010-X01,small_exact,N7-R10,jump_highs_tagged_cover,full_fixed_point,true,SOLVED_BY_EXACT_PREPROCESSING,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,3.292080417,3.292080417,300.0,6,352,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,e85d09e2489e3e3a7fb5ef6e62c729a20f8ad1a9687045ceda169e1be33156fc
V2-A-N007-R010-X01,small_exact,N7-R10,jump_highs_tagged_cover,mandatory_only,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.61713775,2.61713775,300.0,7,352,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/jump_highs_tagged_cover__mandatory_only.toml,eefcf1b2cbc67d2e62435bda9f23ed8f61ff8adbd114560eb229e7fd0d673e51
V2-A-N007-R010-X01,small_exact,N7-R10,lightest_safe_first,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.53468525,2.53468525,60.0,1,354,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/lightest_safe_first__full_fixed_point_then_reconstruct.toml,705a1bf8a8f84764bcc4f3f84411a224c4ef8062155ed797a8285da3a15ab023
V2-A-N007-R010-X01,small_exact,N7-R10,lightest_safe_first,mandatory_only,true,SOLVED,true,true,10//1,EXACT_FINITE,4//1,6//1,3//2,0.682157875,0.682157875,60.0,8,353,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/lightest_safe_first__mandatory_only.toml,222d0175eb025457e0c03725a3430d7da6f7982139cc1b2625d4e30333759d25
V2-A-N007-R010-X01,small_exact,N7-R10,maximum_immediate_burden_release,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,3.245108917,3.245108917,60.0,3,354,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/maximum_immediate_burden_release__full_fixed_point_then_reconstruct.toml,6ca91f86e8302ce73ef5ecf3ffc83e669e0158c570024c651dda50431d746c30
V2-A-N007-R010-X01,small_exact,N7-R10,maximum_immediate_burden_release,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.392203833,0.392203833,60.0,2,354,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/maximum_immediate_burden_release__mandatory_only.toml,cdc7c96ced1469b253f9629f2946da9069d4838b2e1fb768ef1e2210051bf673
V2-A-N007-R010-X01,small_exact,N7-R10,minimum_unique_carrier_exposure,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.468938833,2.468938833,60.0,4,351,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/minimum_unique_carrier_exposure__full_fixed_point_then_reconstruct.toml,c9a8bba0b1dc4c95b023f1acb012b3416d962f61be976b691cf85d5bd6a5c6e0
V2-A-N007-R010-X01,small_exact,N7-R10,minimum_unique_carrier_exposure,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.531997667,0.531997667,60.0,4,354,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/minimum_unique_carrier_exposure__mandatory_only.toml,18dacb31d785aa5212be15cfbe6a766d06a93da066aa1be475818ea89a2c961d
V2-A-N007-R010-X01,small_exact,N7-R10,multistart_random_rechecked_deletion_32,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,3.806197458,3.806197458,120.0,2,352,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__full_fixed_point_then_reconstruct.toml,cb49e5ce1879f7b7cf3c11a06676dfcc54d20eca282e11061fd1bf47289d8a33
V2-A-N007-R010-X01,small_exact,N7-R10,multistart_random_rechecked_deletion_32,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,0.603660292,0.603660292,120.0,1,352,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,random_order_rechecked_deletion,full_fixed_point_then_reconstruct,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,2.894210208,2.894210208,120.0,8,351,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/random_order_rechecked_deletion__full_fixed_point_then_reconstruct.toml,f7c7c489c72ec9837add3137122fc0a8f2db20a92454a8f3a9d19e0d7982c7d0
V2-A-N007-R010-X01,small_exact,N7-R10,random_order_rechecked_deletion,mandatory_only,true,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,1.1344215,1.1344215,120.0,7,351,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/random_order_rechecked_deletion__mandatory_only.toml,3e344936200f04189c593b6e2fcd845b664a4d1fc66996e8b356b5e6d45caea3
V2-A-N007-R010-X01,small_exact,N7-R10,requirement_mask_dp,full_fixed_point,false,SOLVED,true,true,4//1,EXACT_FINITE,4//1,0//1,0//1,3.287205833,3.287205833,300.0,5,352,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/requirement_mask_dp__full_fixed_point.toml,fdbd53ec6c9ada6216783df8d9094b49263355660e04903887c875f25b3f831f
