instance_id,algorithm_id,relative_gap,par2_seconds,solved,record_path,record_sha256
V2-B-N064-R032-C05-X02,minimum_unique_carrier_exposure,1//3,1.202018834,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C05-X02/minimum_unique_carrier_exposure__mandatory_only.toml,bd46c3b750e0af06e6f474f6f5d1ad62655c3ab77a448db603befbd4ffe387d2
V2-B-N064-R032-C05-X02,multistart_random_rechecked_deletion_32,4//3,4.721944167,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C05-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,3c28d003ff4e9a9c19e4549bfef8d616a63f26aeac73a5c36733d4b54a94fdd4
V2-B-N064-R032-C05-X02,random_order_rechecked_deletion,5//3,0.825533709,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C05-X02/random_order_rechecked_deletion__mandatory_only.toml,6ec71a364954b7ff13b6de0d46c4c6b097597826b61e0d0dce6a3bac328311f3
V2-B-N064-R032-C05-X02,weighted_greedy,0//1,0.775671,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C05-X02/weighted_greedy__mandatory_only.toml,bea43fa0db027e4aeb3fe1b0f0cd21664008e59d4ff34a57ec9b3472986ee114
V2-B-N064-R032-C05-X02,weighted_greedy_reverse_delete,0//1,0.795309125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C05-X02/weighted_greedy_reverse_delete__mandatory_only.toml,7d6b15830da42019e87ac9ec3c7122ea6a0c8b3d3354845eb760047ab8a5dfee
V2-B-N064-R032-C06-X01,cardinality_greedy,0//1,0.701935375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/cardinality_greedy__mandatory_only.toml,18024c33f6e3be9b04e9cb6c7ba08b17db303f6c5008abd9539b80f4f8e9e730
V2-B-N064-R032-C06-X01,declared_source_order,0//1,0.801927375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/declared_source_order__mandatory_only.toml,a098e0b9f59b06e5121bafc5730e08f46066ab03e6a2e653c9f818292d2a31cc
V2-B-N064-R032-C06-X01,heaviest_safe_first,0//1,0.35101875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/heaviest_safe_first__mandatory_only.toml,bad64955ee245fc0f1539ed41ff459eba21af28a5c1c8619e119fd79f6b81f54
V2-B-N064-R032-C06-X01,lightest_safe_first,4//9,0.521532875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/lightest_safe_first__mandatory_only.toml,d29b7c59e735d3c143573e1dc94ec7703f0930c1734b5229ef5c79717aee86d9
V2-B-N064-R032-C06-X01,maximum_immediate_burden_release,0//1,0.741290333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/maximum_immediate_burden_release__mandatory_only.toml,3c4129d847425ad16851085173e4d18aea4f7d8c0c3767b668c047c1387fcd0d
V2-B-N064-R032-C06-X01,minimum_unique_carrier_exposure,0//1,0.922651417,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/minimum_unique_carrier_exposure__mandatory_only.toml,7578cdfd04708f65f47d1a8ae911df360a2abe822bd12fa32939a3a813d4ec33
V2-B-N064-R032-C06-X01,multistart_random_rechecked_deletion_32,0//1,4.87752225,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,a3e764284fc1df326b47e79d7b069d140a9eaaee36c39ac06c9460d8cf1dee16
V2-B-N064-R032-C06-X01,random_order_rechecked_deletion,1//3,0.940335583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/random_order_rechecked_deletion__mandatory_only.toml,92dc51b362c31a65e7ac91afdb49c7d0fa9d70f934023e0ff0b2975a85f40a9f
V2-B-N064-R032-C06-X01,weighted_greedy,0//1,0.866555791,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/weighted_greedy__mandatory_only.toml,5758ae78c4881243e79a2ab6351c09dbd85193ccf1960a7a50e14549e5c12310
V2-B-N064-R032-C06-X01,weighted_greedy_reverse_delete,0//1,1.010450125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X01/weighted_greedy_reverse_delete__mandatory_only.toml,ce234611f1a2d479a67ad83fc69ee9d8aa100007ba8539755e2e04ba96e29c75
V2-B-N064-R032-C06-X02,cardinality_greedy,1//11,0.813151,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/cardinality_greedy__mandatory_only.toml,ada32d545cf52cfb313937a0158314c837013f6916e67c96e80a1c7e7c2c0774
V2-B-N064-R032-C06-X02,declared_source_order,2//11,0.775636166,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/declared_source_order__mandatory_only.toml,54750ccbf8ec376702c8f17d71d1ff2cf0fb4becb3fc33a2bd45a6c5124625fe
V2-B-N064-R032-C06-X02,heaviest_safe_first,0//1,1.261354208,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/heaviest_safe_first__mandatory_only.toml,a42a06a670f34e47729e4620fb02ff3c59451fb723e1cdaa2da7812025bb5865
V2-B-N064-R032-C06-X02,lightest_safe_first,4//11,0.912716708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/lightest_safe_first__mandatory_only.toml,0259d39e39ae6b00035c84df75a486eeb02c287c2e03afec708f1c5823f36efd
V2-B-N064-R032-C06-X02,maximum_immediate_burden_release,0//1,0.835028084,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/maximum_immediate_burden_release__mandatory_only.toml,32cc96849138a5c920721325918ad2febc1235446db5cf632df444c66b45e0a7
V2-B-N064-R032-C06-X02,minimum_unique_carrier_exposure,0//1,0.487702959,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/minimum_unique_carrier_exposure__mandatory_only.toml,21dcda6027bdcddb383d4f2f9a377a9642f96adbe5bcaf65e6ddfff1348e15c9
V2-B-N064-R032-C06-X02,multistart_random_rechecked_deletion_32,0//1,4.845763417,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,04b4319dd1e27a5adefe4d5cf19b00f62a059bffcbef1632bd87c673219a2cc0
V2-B-N064-R032-C06-X02,random_order_rechecked_deletion,1//11,1.152570791,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/random_order_rechecked_deletion__mandatory_only.toml,5a353e65aaec6dd81d901d8c8bc1a27ae3cdb3e49553a5d79b109c110f67b88d
V2-B-N064-R032-C06-X02,weighted_greedy,0//1,0.607077083,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/weighted_greedy__mandatory_only.toml,5c7eebd77947a2ee3760ce7085714a8335cec5b54785614e3399617dd29cc069
V2-B-N064-R032-C06-X02,weighted_greedy_reverse_delete,0//1,0.90487175,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C06-X02/weighted_greedy_reverse_delete__mandatory_only.toml,a3b41545479383969bae465c296abee4fde146d5739c4fd6793589d9508b98d4
V2-B-N064-R032-C07-X01,cardinality_greedy,2//21,0.825019792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/cardinality_greedy__mandatory_only.toml,8e4a9505d70ecc82f70104c7bdbbb67d894ff351727f25068501be401357faab
V2-B-N064-R032-C07-X01,declared_source_order,0//1,0.853343416,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/declared_source_order__mandatory_only.toml,bfd8de38b52eeb886eb3b7a986d326525087c80a4b4d2f7909fe0a1c975ba756
V2-B-N064-R032-C07-X01,heaviest_safe_first,0//1,0.936476083,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/heaviest_safe_first__mandatory_only.toml,698d20e7eff631adc0146b7a2abd86185da746678624dd3e8fa157bfeab70849
V2-B-N064-R032-C07-X01,lightest_safe_first,0//1,0.974663083,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/lightest_safe_first__mandatory_only.toml,db0660a7455a8ae9c776730452094c210c26e5a617bd2dc86344d19308454424
V2-B-N064-R032-C07-X01,maximum_immediate_burden_release,0//1,1.010435583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/maximum_immediate_burden_release__mandatory_only.toml,c6b06ed94e564dc907d60a4fa085e5539f74e98bc91b892db3b2bd60ac2c2fe9
V2-B-N064-R032-C07-X01,minimum_unique_carrier_exposure,0//1,0.998049667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/minimum_unique_carrier_exposure__mandatory_only.toml,910ec56d8904a92341e5afd5e2d8a186ab44b0c9236f548359296f72a03e5a26
V2-B-N064-R032-C07-X01,multistart_random_rechecked_deletion_32,0//1,6.801720542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,68738378ce90ecd65f7205d73dd91ccdb2b005a8eb2a7a009a6e27ba1fd7eb05
V2-B-N064-R032-C07-X01,random_order_rechecked_deletion,0//1,1.058518625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/random_order_rechecked_deletion__mandatory_only.toml,3b6b387e68b470bfab05b4d55b3ac3e161e05147dacb53cb45feb5aa8e0583c5
V2-B-N064-R032-C07-X01,weighted_greedy,1//21,0.536402333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/weighted_greedy__mandatory_only.toml,ef07868e89e388173c27fdd4df424e3afb7b38bd0a49c127fe07aa5bc0e58119
V2-B-N064-R032-C07-X01,weighted_greedy_reverse_delete,0//1,1.011374458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X01/weighted_greedy_reverse_delete__mandatory_only.toml,6124cdb5fb0ed72cda46b4a0f4e7fb222d5778cb46c999b7c96f08c39287b42d
V2-B-N064-R032-C07-X02,cardinality_greedy,23//29,0.65366325,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/cardinality_greedy__mandatory_only.toml,d85dd13c1ab913722fdb7f58dab031cde5509fc22430329a1158a5b35e0b40e1
V2-B-N064-R032-C07-X02,declared_source_order,3//29,0.878897708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/declared_source_order__mandatory_only.toml,3dd2b883a06ff643efa54cded08efc75ea2b0b7afbfe2063ec3d7d0c502e95df
V2-B-N064-R032-C07-X02,heaviest_safe_first,0//1,0.802495792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/heaviest_safe_first__mandatory_only.toml,df7c7b196c922b1a2f1f09ed472d478bd2df60cd75f2c8d4689a2fb90ee62768
V2-B-N064-R032-C07-X02,lightest_safe_first,15//29,1.179253667,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/lightest_safe_first__mandatory_only.toml,8213457816bba89c02cbd8c904139dda69b6b8077913ae8ecfb08382266a1251
V2-B-N064-R032-C07-X02,maximum_immediate_burden_release,0//1,0.9010845,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/maximum_immediate_burden_release__mandatory_only.toml,8139d8a98a9987bb63e698db010883e8da0fda5cf39c0e9f7fb350d726fd37ad
V2-B-N064-R032-C07-X02,minimum_unique_carrier_exposure,0//1,0.989050709,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/minimum_unique_carrier_exposure__mandatory_only.toml,ee65267e194fb10a9f6f11c506dcda33be7a8ea7350d4e7e7dccf4ae8a984231
V2-B-N064-R032-C07-X02,multistart_random_rechecked_deletion_32,0//1,6.254338333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,b0f3d5a3aea53bd94919f9d26f701251c719721c6d4cf94379e5ee3e34a5c482
V2-B-N064-R032-C07-X02,random_order_rechecked_deletion,3//29,0.66682325,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/random_order_rechecked_deletion__mandatory_only.toml,d0521e7820c501c3e373b369bde546e3aadfa8113259d3f171dc021857b53b3e
V2-B-N064-R032-C07-X02,weighted_greedy,1//29,0.888602125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/weighted_greedy__mandatory_only.toml,ad865dab8297c9eff5c62d8f90b878bec1de95889fdd68be7fe1ee9511e970ea
V2-B-N064-R032-C07-X02,weighted_greedy_reverse_delete,0//1,0.311497625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C07-X02/weighted_greedy_reverse_delete__mandatory_only.toml,b7fd43829a80fa667eb10ecc01ace866cd1970b98a00c14739333fbd3d90b513
V2-B-N064-R032-C08-X01,cardinality_greedy,1//1,0.682363584,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/cardinality_greedy__mandatory_only.toml,1b8fb04c8631cfc27412bf4efe06896c9e0d4bf901bd67106e61c0e39c36a422
V2-B-N064-R032-C08-X01,declared_source_order,1//1,0.893671666,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/declared_source_order__mandatory_only.toml,19faec64fe5c5f6e09616e88e997fe8012825eca199bbd5f3dfff6a88de1b5b3
V2-B-N064-R032-C08-X01,heaviest_safe_first,0//1,0.901849875,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/heaviest_safe_first__mandatory_only.toml,3ea65f5cbe822852f2cd4082921cc37472908cb45abb97421f4ddeb74fcce99a
V2-B-N064-R032-C08-X01,lightest_safe_first,2//1,0.920969125,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/lightest_safe_first__mandatory_only.toml,02114c171ee8b266e0ff013e4ba9e3379bbdbb8433828701acbcd4e4698d0a1b
V2-B-N064-R032-C08-X01,maximum_immediate_burden_release,0//1,0.815255041,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/maximum_immediate_burden_release__mandatory_only.toml,e0bbc3cc3daba31b57a0b6414eeac1d92f97849ac4bae1135edd1b258f63204c
V2-B-N064-R032-C08-X01,minimum_unique_carrier_exposure,0//1,0.36182,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/minimum_unique_carrier_exposure__mandatory_only.toml,6eefd5db5961c989a271054858152b30187c1174137f4d766571865479ec12d5
V2-B-N064-R032-C08-X01,multistart_random_rechecked_deletion_32,0//1,6.19671075,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,74c7d25e201aea806a74397195e92ab8cfd96eea67480841660db6587ffb2ff9
V2-B-N064-R032-C08-X01,random_order_rechecked_deletion,1//1,0.43767675,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/random_order_rechecked_deletion__mandatory_only.toml,155c33dd0dcff653a65975e608a052fd9e0bedb00aad01d817457602d5975841
V2-B-N064-R032-C08-X01,weighted_greedy,0//1,0.711416625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/weighted_greedy__mandatory_only.toml,15429fa974c950519c6b4f803615f722a5a433d4b27b0be990b95077202e5638
V2-B-N064-R032-C08-X01,weighted_greedy_reverse_delete,0//1,0.825524208,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X01/weighted_greedy_reverse_delete__mandatory_only.toml,bc42465aa030073fd8b864765e623a59dbb6a31d511dd0a0980fde50021e1505
V2-B-N064-R032-C08-X02,cardinality_greedy,0//1,0.569527209,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/cardinality_greedy__mandatory_only.toml,48811702df10831513a7fba3f2a186e47a2c817afeab1f62cfb1a0c3a4283da9
V2-B-N064-R032-C08-X02,declared_source_order,3//2,0.836703666,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/declared_source_order__mandatory_only.toml,b7e2c28adb6edb74eb45f4d5be3f9e1eac3b17c304eba10dbec66c434628d927
V2-B-N064-R032-C08-X02,heaviest_safe_first,0//1,0.669717334,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/heaviest_safe_first__mandatory_only.toml,43ccfa2c6b408fde14d09a8b6e1b5d19cfd2c6dedcf32e75dde52885d3553a38
V2-B-N064-R032-C08-X02,lightest_safe_first,2//1,0.939232583,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/lightest_safe_first__mandatory_only.toml,666b0fd5c788b2470e879c7c87109ed624b4c4e0dec641499ce7e82d12a70c65
V2-B-N064-R032-C08-X02,maximum_immediate_burden_release,0//1,0.32117725,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/maximum_immediate_burden_release__mandatory_only.toml,ccd2c3512521942524625d7cd3b1139704f8b76ceb232f54b8cd3613b63397c2
V2-B-N064-R032-C08-X02,minimum_unique_carrier_exposure,0//1,0.796811792,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/minimum_unique_carrier_exposure__mandatory_only.toml,35c0d157824cc8b831a3547add34413b91905815a4cdb2c411f5a8fa3ff12f73
V2-B-N064-R032-C08-X02,multistart_random_rechecked_deletion_32,0//1,5.650428625,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,8d88fcff2d4901b7c1982d4c689b8210a79a9e3f176718ec0e39d21bb6aec0b6
V2-B-N064-R032-C08-X02,random_order_rechecked_deletion,3//2,0.844490333,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/random_order_rechecked_deletion__mandatory_only.toml,a744db81dc9143c6ce23851bbdf55a49d4c3017c1dc1bd207d4e408d994f8783
V2-B-N064-R032-C08-X02,weighted_greedy,0//1,0.399334542,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/weighted_greedy__mandatory_only.toml,f9569439eb69134822e66ce1dfb7569dc7194fcd8271af0803aafaeacee406b7
V2-B-N064-R032-C08-X02,weighted_greedy_reverse_delete,0//1,0.737948417,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C08-X02/weighted_greedy_reverse_delete__mandatory_only.toml,4eb35c08f2d39da8c01fa2810c5bf6638d31bde05481b5be7bde1503085f389e
V2-B-N064-R032-C10-X01,cardinality_greedy,15//28,0.810128,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/cardinality_greedy__mandatory_only.toml,60bd1a23fc8d4cd9388371746092f3f28af9166d3d90834c0d9e58ae3dac6629
V2-B-N064-R032-C10-X01,declared_source_order,1//28,0.888618166,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/declared_source_order__mandatory_only.toml,04c6f80539ec2671e6e15def47905bc9afa804fab535ea45452668fd34a6cc18
V2-B-N064-R032-C10-X01,heaviest_safe_first,0//1,1.031734458,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/heaviest_safe_first__mandatory_only.toml,78f4af69d8e1746b9f82e95dca5f2359a133135358ecf3a42f733c28a6af3cc9
V2-B-N064-R032-C10-X01,lightest_safe_first,15//28,0.600029708,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/lightest_safe_first__mandatory_only.toml,6a380d72279aef6e19cf00c5bf80405588a307fba5c1e659ea24a2358a3442e8
V2-B-N064-R032-C10-X01,maximum_immediate_burden_release,0//1,1.015631042,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/maximum_immediate_burden_release__mandatory_only.toml,043f88754e7b8454652eaa55c9c098296be0e378ad684798cd3db9494d7ef2e6
V2-B-N064-R032-C10-X01,minimum_unique_carrier_exposure,0//1,0.920014916,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/minimum_unique_carrier_exposure__mandatory_only.toml,988990aba519b8687d4235e32f987177072403e987cf6eabd98ea8956097a369
V2-B-N064-R032-C10-X01,multistart_random_rechecked_deletion_32,0//1,4.983628041,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,3146faa96461253249eb4ff9a3c464b169d765dfdd85e9ea2aa9b81d4f4ed6ab
V2-B-N064-R032-C10-X01,random_order_rechecked_deletion,1//28,0.9781325,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/random_order_rechecked_deletion__mandatory_only.toml,3448447b429359bdfd2f8b3ff7275d55b8964af742fa73f2caa620b48cf2041b
V2-B-N064-R032-C10-X01,weighted_greedy,0//1,0.892831292,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/weighted_greedy__mandatory_only.toml,83cb9880c083cce911838907781beef9b5bd715f79bb98ca37a821ab72cc2839
V2-B-N064-R032-C10-X01,weighted_greedy_reverse_delete,0//1,0.491792375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X01/weighted_greedy_reverse_delete__mandatory_only.toml,2f1b2ff659a07b02b32ddb814016d3281c18028536a05c194364d718be16d17f
V2-B-N064-R032-C10-X02,cardinality_greedy,0//1,0.635211375,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-B-N064-R032-C10-X02/cardinality_greedy__mandatory_only.toml,6c5dc2b490e6ef255d1ed68c946f4773d38bff2c61b7440967b81f1a7f7f9f2c
