family,size,algorithm,algorithm_id,preprocessing_variant,registered_n,solved_n,solved_fraction,time_limit_seconds,wall_solved_n,wall_seconds_mean_solved,wall_seconds_median_solved,wall_seconds_q90_solved,wall_seconds_worst_solved,par2_mean_seconds,par2_median_seconds,par2_q25_seconds,par2_q75_seconds,par2_q90_seconds,par2_worst_seconds,peak_memory_available_n,peak_memory_mean_mib,peak_memory_median_mib,peak_memory_q90_mib,peak_memory_worst_mib,mip_nodes_available_n,mip_nodes_mean,mip_nodes_median,mip_nodes_q10,mip_nodes_q25,mip_nodes_q75,mip_nodes_q90,mip_nodes_minimum,mip_nodes_worst,dp_states_available_n,dp_states_mean,dp_states_median,dp_states_q10,dp_states_q25,dp_states_q75,dp_states_q90,dp_states_minimum,dp_states_worst,dp_transitions_available_n,dp_transitions_mean,dp_transitions_median,dp_transitions_q90,dp_transitions_worst,frontier_checks_available_n,frontier_checks_mean,frontier_checks_median,frontier_checks_q10,frontier_checks_q25,frontier_checks_q75,frontier_checks_q90,frontier_checks_minimum,frontier_checks_worst,closure_checks_available_n,closure_checks_mean,closure_checks_median,closure_checks_q10,closure_checks_q25,closure_checks_q75,closure_checks_q90,closure_checks_minimum,closure_checks_worst
structured,N192-R32,Weighted greedy + reverse deletion,weighted_greedy_reverse_delete,mandatory_only,32,28,0.875,600.0,28,0.7087,0.6687,1.029,1.193,150.6,0.6934,0.5415,1.021,1080,1200,32,794.5,887.9,975.3,1021,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N192-R64,Cardinality greedy,cardinality_greedy,mandatory_only,32,28,0.875,600.0,28,0.775,0.7479,1.194,1.371,150.7,0.7642,0.6624,1.022,1080,1200,32,787.1,867.8,985,1020,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N192-R64,Declared source order,declared_source_order,mandatory_only,32,28,0.875,600.0,28,6.172,6.118,7.611,10.94,155.4,6.303,5.588,7.404,1081,1200,32,902.7,1007,1134,1188,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04
structured,N192-R64,Heaviest safe first,heaviest_safe_first,mandatory_only,32,28,0.875,600.0,28,6.493,6.305,7.749,9.871,155.7,6.482,5.879,7.601,1081,1200,32,900.8,1017,1095,1157,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04
structured,N192-R64,HiGHS MIP,jump_highs_tagged_cover,full_fixed_point,32,28,0.875,1800.0,28,17.48,19.03,23.14,25.15,465.3,19.47,16.54,22.51,3243,3600,32,791.8,902.9,957.7,1020,6,1,1,1,1,1,1,1,1,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N192-R64,Lightest safe first,lightest_safe_first,mandatory_only,32,28,0.875,600.0,28,6.14,5.996,7.17,10.38,155.4,6.27,5.235,7.127,1081,1200,32,887.2,974.2,1118,1166,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04
structured,N192-R64,Maximum immediate release,maximum_immediate_burden_release,mandatory_only,32,28,0.875,600.0,28,6.052,6.008,7.366,9.593,155.3,6.192,5.506,7.286,1081,1200,32,916.1,1029,1129,1205,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04
structured,N192-R64,Minimum unique-carrier exposure,minimum_unique_carrier_exposure,mandatory_only,32,28,0.875,600.0,28,5.816,5.722,7.26,7.522,155.1,5.973,5.347,7.117,1081,1200,32,903.1,1021,1098,1162,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04
structured,N192-R64,32-start random deletion,multistart_random_rechecked_deletion_32,mandatory_only,32,27,0.84375,900.0,27,176.5,180.3,214.1,222.3,430.2,183.1,158,213.5,1800,1800,32,1239,1409,1483,1537,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,27,5.861e+05,5.859e+05,5.856e+05,5.856e+05,5.867e+05,5.868e+05,5.856e+05,5.868e+05,27,5.861e+05,5.859e+05,5.856e+05,5.856e+05,5.867e+05,5.868e+05,5.856e+05,5.868e+05
structured,N192-R64,Random-order deletion,random_order_rechecked_deletion,mandatory_only,32,28,0.875,900.0,28,6.292,6.234,7.631,9.264,230.5,6.363,5.899,7.41,1621,1800,32,892.7,1000,1092,1147,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04,28,1.832e+04,1.831e+04,1.83e+04,1.83e+04,1.834e+04,1.834e+04,1.83e+04,1.834e+04
structured,N192-R64,Weighted greedy,weighted_greedy,mandatory_only,32,28,0.875,600.0,28,0.7698,0.7934,1.055,1.198,150.7,0.8326,0.6086,1.017,1080,1200,32,790.6,901.3,950.1,1027,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N192-R64,Weighted greedy + reverse deletion,weighted_greedy_reverse_delete,mandatory_only,32,28,0.875,600.0,28,0.8713,0.8747,1.087,1.634,150.8,0.9031,0.7772,1.052,1080,1200,32,808.4,911.2,964.6,1042,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N64-R32,Cardinality greedy,cardinality_greedy,mandatory_only,32,28,0.875,300.0,28,0.6624,0.6444,0.8328,1.15,75.58,0.6788,0.5688,0.8161,540.1,600,32,804.6,901.5,990.4,1027,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N64-R32,Declared source order,declared_source_order,mandatory_only,32,28,0.875,300.0,28,0.8783,0.8659,1.227,1.357,75.77,0.8838,0.7675,1.181,540.1,600,32,799.6,895.8,976.4,1005,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,2010,2007,2007,2007,2014,2016,2002,2017,28,2010,2007,2007,2007,2014,2016,2002,2017
structured,N64-R32,Heaviest safe first,heaviest_safe_first,mandatory_only,32,28,0.875,300.0,28,0.8284,0.7966,1.108,1.261,75.72,0.8266,0.7166,1.045,540.1,600,32,794.2,888,962.7,996.6,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,2010,2007,2002,2007,2016,2017,2002,2017,28,2010,2007,2002,2007,2016,2017,2002,2017
structured,N64-R32,HiGHS MIP,jump_highs_tagged_cover,full_fixed_point,32,28,0.875,900.0,28,6.648,6.92,9.105,10.58,230.8,7.298,5.101,8.746,1621,1800,32,794.6,897.4,965,976.5,9,1,1,1,1,1,1,1,1,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N64-R32,Lightest safe first,lightest_safe_first,mandatory_only,32,28,0.875,300.0,28,0.8436,0.855,1.187,1.326,75.74,0.9161,0.7418,1.06,540.1,600,32,800.9,900,972.5,1030,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,2010,2007,2007,2007,2016,2016,2002,2017,28,2010,2007,2007,2007,2016,2016,2002,2017
structured,N64-R32,Maximum immediate release,maximum_immediate_burden_release,mandatory_only,32,28,0.875,300.0,28,0.8349,0.8434,1.207,1.318,75.73,0.8966,0.6305,1.152,540.1,600,32,814,908.3,990.6,1001,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,2010,2007,2002,2007,2016,2017,2002,2017,28,2010,2007,2002,2007,2016,2017,2002,2017
structured,N64-R32,Minimum unique-carrier exposure,minimum_unique_carrier_exposure,mandatory_only,32,28,0.875,300.0,28,0.9166,0.9394,1.19,1.429,75.8,0.9936,0.7785,1.147,540.1,600,32,803,905.6,968,1019,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,2010,2007,2007,2007,2016,2017,2002,2017,28,2010,2007,2007,2007,2016,2017,2002,2017
structured,N64-R32,32-start random deletion,multistart_random_rechecked_deletion_32,mandatory_only,32,28,0.875,600.0,28,5.996,5.787,7.457,9.056,155.2,5.899,5.528,7.128,1081,1200,32,917.8,1052,1096,1207,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,6.431e+04,6.422e+04,6.416e+04,6.422e+04,6.449e+04,6.452e+04,6.411e+04,6.453e+04,28,6.431e+04,6.422e+04,6.416e+04,6.422e+04,6.449e+04,6.452e+04,6.411e+04,6.453e+04
structured,N64-R32,Random-order deletion,random_order_rechecked_deletion,mandatory_only,32,28,0.875,600.0,28,0.8173,0.8247,1.154,1.196,150.7,0.8489,0.6625,1.101,1080,1200,32,802.5,911,965.7,987.5,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,2010,2007,2006,2007,2014,2016,2002,2017,28,2010,2007,2006,2007,2014,2016,2002,2017
structured,N64-R32,Weighted greedy,weighted_greedy,mandatory_only,32,28,0.875,300.0,28,0.6778,0.6834,0.9352,1.106,75.59,0.7019,0.6027,0.9033,540.1,600,32,799.4,901.9,954.7,1008,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N64-R32,Weighted greedy + reverse deletion,weighted_greedy_reverse_delete,mandatory_only,32,28,0.875,300.0,28,0.7331,0.7362,1.014,1.266,75.64,0.7926,0.5447,1.011,540.1,600,32,803.1,907.8,969.2,1015,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N64-R64,Cardinality greedy,cardinality_greedy,mandatory_only,32,28,0.875,600.0,28,0.6487,0.62,0.9457,1.42,150.6,0.674,0.4211,0.9028,1080,1200,32,800.1,899.7,970.9,989.2,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N64-R64,Declared source order,declared_source_order,mandatory_only,32,28,0.875,600.0,28,0.9339,0.9243,1.311,1.499,150.8,0.9456,0.8523,1.253,1080,1200,32,799,902.6,971,1003,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1989,1985,1951,1981,2014,2016,1951,2017,28,1989,1985,1951,1981,2014,2016,1951,2017
structured,N64-R64,Heaviest safe first,heaviest_safe_first,mandatory_only,32,28,0.875,600.0,28,0.9534,1.014,1.258,1.603,150.8,1.084,0.7685,1.197,1080,1200,32,799.2,904,971,1023,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1990,1989,1959,1981,2012,2016,1951,2017,28,1990,1989,1959,1981,2012,2016,1951,2017
structured,N64-R64,HiGHS MIP,jump_highs_tagged_cover,full_fixed_point,32,28,0.875,1800.0,28,6.715,6.795,8.897,10.59,455.9,7.691,5.682,8.812,3241,3600,32,807.2,900.6,1011,1056,9,1,1,1,1,1,1,1,1,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
structured,N64-R64,Lightest safe first,lightest_safe_first,mandatory_only,32,28,0.875,600.0,28,0.9692,0.9513,1.285,1.386,150.8,1.022,0.8625,1.264,1080,1200,32,798.8,905.4,967.5,1012,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1988,1985,1951,1972,2012,2016,1939,2017,28,1988,1985,1951,1972,2012,2016,1939,2017
structured,N64-R64,Maximum immediate release,maximum_immediate_burden_release,mandatory_only,32,28,0.875,600.0,28,0.9109,0.8778,1.164,1.697,150.8,0.917,0.7558,1.128,1080,1200,32,812,924.4,981.6,1004,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1990,1989,1959,1981,2012,2016,1951,2017,28,1990,1989,1959,1981,2012,2016,1951,2017
structured,N64-R64,Minimum unique-carrier exposure,minimum_unique_carrier_exposure,mandatory_only,32,28,0.875,600.0,28,0.9538,0.909,1.406,1.597,150.8,0.9924,0.7513,1.377,1080,1200,32,809.4,907.5,986.8,1012,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1991,1989,1959,1981,2014,2017,1951,2017,28,1991,1989,1959,1981,2014,2017,1951,2017
structured,N64-R64,32-start random deletion,multistart_random_rechecked_deletion_32,mandatory_only,32,28,0.875,900.0,28,7.866,8.386,10.16,11.13,231.9,8.514,6.221,9.962,1621,1800,32,908.5,1029,1102,1220,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,6.364e+04,6.352e+04,6.245e+04,6.328e+04,6.448e+04,6.449e+04,6.237e+04,6.452e+04,28,6.364e+04,6.352e+04,6.245e+04,6.328e+04,6.448e+04,6.449e+04,6.237e+04,6.452e+04
structured,N64-R64,Random-order deletion,random_order_rechecked_deletion,mandatory_only,32,28,0.875,900.0,28,1.035,0.9736,1.322,1.709,225.9,1.119,0.8801,1.315,1620,1800,32,810.3,921.4,975.4,1036,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,28,1990,1989,1959,1981,2012,2016,1951,2017,28,1990,1989,1959,1981,2012,2016,1951,2017
