instance_id,family,size,start_index,exact_burden,relative_to_first,selected_best,record_path,record_sha256
V2-A-N007-R006-X03,small_exact,N7-R6,31,5//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/multistart_random_rechecked_deletion_32__mandatory_only.toml,bb14073aad359005bfe8f85651802a15e88acdbd1b780f62e5520ff41fed0cd0
V2-A-N007-R006-X03,small_exact,N7-R6,32,4//1,4//5,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X03/multistart_random_rechecked_deletion_32__mandatory_only.toml,bb14073aad359005bfe8f85651802a15e88acdbd1b780f62e5520ff41fed0cd0
V2-A-N007-R006-X04,small_exact,N7-R6,1,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,2,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,3,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,4,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,5,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,6,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,7,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,8,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,9,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,10,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,11,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,12,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,13,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,14,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,15,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,16,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,17,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,18,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,19,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,20,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,21,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,22,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,23,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,24,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,25,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,26,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,27,19//1,1//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,28,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,29,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,30,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,31,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R006-X04,small_exact,N7-R6,32,10//1,10//19,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R006-X04/multistart_random_rechecked_deletion_32__mandatory_only.toml,09d8372c9d3f7ed5b331bef3457fb06ade6a60e5e207d967778bbb9f4f2ce946
V2-A-N007-R010-X01,small_exact,N7-R10,1,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,2,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,3,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,4,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,5,10//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,6,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,7,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,8,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,9,10//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,10,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,11,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,12,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,13,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,14,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,15,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,16,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,17,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,18,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,19,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,20,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,21,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,22,10//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,23,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,24,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,25,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,26,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,27,10//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,28,10//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,29,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,30,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,31,8//1,2//1,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X01,small_exact,N7-R10,32,4//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X01/multistart_random_rechecked_deletion_32__mandatory_only.toml,9ba7057c9ea7158a2bd6aec25e43e9a8d7d3960a8ca35f72edf3719d8e9f47e6
V2-A-N007-R010-X02,small_exact,N7-R10,1,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,2,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,3,20//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,4,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,5,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,6,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,7,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,8,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,9,20//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,10,20//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,11,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,12,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,13,20//1,5//2,false,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,14,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
V2-A-N007-R010-X02,small_exact,N7-R10,15,8//1,1//1,true,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N007-R010-X02/multistart_random_rechecked_deletion_32__mandatory_only.toml,f3efefcf580cc631f279ef18750c74584f9c1abae268f1914db81f53c0448a4b
