instance_id,family,size,rule,applications,variables_removed,requirements_removed,record_path,record_sha256
V2-A-N011-R006-X04,small_exact,N11-R6,forced_selection_propagation,1,0,3,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,1fcf0e93eac1fb17f62ce39c385f204cd42cd2cf5299469719689aa58be0430e
V2-A-N011-R006-X04,small_exact,N11-R6,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,1fcf0e93eac1fb17f62ce39c385f204cd42cd2cf5299469719689aa58be0430e
V2-A-N011-R006-X04,small_exact,N11-R6,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,1fcf0e93eac1fb17f62ce39c385f204cd42cd2cf5299469719689aa58be0430e
V2-A-N011-R006-X04,small_exact,N11-R6,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,1fcf0e93eac1fb17f62ce39c385f204cd42cd2cf5299469719689aa58be0430e
V2-A-N011-R006-X04,small_exact,N11-R6,redundant_requirement,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,1fcf0e93eac1fb17f62ce39c385f204cd42cd2cf5299469719689aa58be0430e
V2-A-N011-R010-X01,small_exact,N11-R10,empty_contribution,5,5,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X01,small_exact,N11-R10,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X01,small_exact,N11-R10,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X01,small_exact,N11-R10,coverage_dominance,2,2,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X01,small_exact,N11-R10,forced_selection_propagation,3,0,10,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X01,small_exact,N11-R10,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X01,small_exact,N11-R10,mandatory_requirement_carrier,3,3,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X01,small_exact,N11-R10,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X01,small_exact,N11-R10,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f51d4c3a75aa301bef852d6f8f6e9f08950016b481fc8403afc652cca47e3343
V2-A-N011-R010-X02,small_exact,N11-R10,empty_contribution,8,8,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X02,small_exact,N11-R10,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X02,small_exact,N11-R10,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X02,small_exact,N11-R10,coverage_dominance,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X02,small_exact,N11-R10,forced_selection_propagation,1,0,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X02,small_exact,N11-R10,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X02,small_exact,N11-R10,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X02,small_exact,N11-R10,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X02,small_exact,N11-R10,redundant_requirement,1,0,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X02/jump_highs_tagged_cover__full_fixed_point.toml,456f3ba5d256da4690fe4bcb61230242ec7f98d6d3d98a3a24f95ce8f72308b2
V2-A-N011-R010-X03,small_exact,N11-R10,empty_contribution,3,3,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X03,small_exact,N11-R10,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X03,small_exact,N11-R10,duplicate_coverage,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X03,small_exact,N11-R10,coverage_dominance,4,4,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X03,small_exact,N11-R10,forced_selection_propagation,2,0,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X03,small_exact,N11-R10,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X03,small_exact,N11-R10,mandatory_requirement_carrier,2,2,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X03,small_exact,N11-R10,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X03,small_exact,N11-R10,redundant_requirement,4,0,4,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X03/jump_highs_tagged_cover__full_fixed_point.toml,3c010f1865b2639a772eb9e3a65a96076f598e5fc7727b5c37fbb849b64f52fb
V2-A-N011-R010-X04,small_exact,N11-R10,empty_contribution,4,4,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N011-R010-X04,small_exact,N11-R10,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N011-R010-X04,small_exact,N11-R10,duplicate_coverage,2,2,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N011-R010-X04,small_exact,N11-R10,coverage_dominance,2,2,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N011-R010-X04,small_exact,N11-R10,forced_selection_propagation,2,0,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N011-R010-X04,small_exact,N11-R10,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N011-R010-X04,small_exact,N11-R10,mandatory_requirement_carrier,2,2,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N011-R010-X04,small_exact,N11-R10,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N011-R010-X04,small_exact,N11-R10,redundant_requirement,3,0,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N011-R010-X04/jump_highs_tagged_cover__full_fixed_point.toml,238f2d6edcdc7e13148c26562e1e4cd8a252a032fc8a4691f5f6fd5f72d7b1e6
V2-A-N015-R006-X01,small_exact,N15-R6,empty_contribution,9,9,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X01,small_exact,N15-R6,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X01,small_exact,N15-R6,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X01,small_exact,N15-R6,coverage_dominance,2,2,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X01,small_exact,N15-R6,forced_selection_propagation,3,0,6,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X01,small_exact,N15-R6,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X01,small_exact,N15-R6,mandatory_requirement_carrier,3,3,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X01,small_exact,N15-R6,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X01,small_exact,N15-R6,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X01/jump_highs_tagged_cover__full_fixed_point.toml,e2a8cff08009035f83c0b0aaf14018fa6fe7b9c72d8235c08117f6200c6ae900
V2-A-N015-R006-X02,small_exact,N15-R6,empty_contribution,12,12,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X02,small_exact,N15-R6,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X02,small_exact,N15-R6,duplicate_coverage,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X02,small_exact,N15-R6,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X02,small_exact,N15-R6,forced_selection_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X02,small_exact,N15-R6,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X02,small_exact,N15-R6,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X02,small_exact,N15-R6,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X02,small_exact,N15-R6,redundant_requirement,1,0,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X02/jump_highs_tagged_cover__full_fixed_point.toml,5003e4d0e4e6e02c04fe953a31ee418dead1edca8d1379c21e794e2bf9e80a38
V2-A-N015-R006-X03,small_exact,N15-R6,empty_contribution,6,6,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X03,small_exact,N15-R6,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X03,small_exact,N15-R6,duplicate_coverage,2,6,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X03,small_exact,N15-R6,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X03,small_exact,N15-R6,forced_selection_propagation,2,0,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X03,small_exact,N15-R6,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X03,small_exact,N15-R6,mandatory_requirement_carrier,2,2,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X03,small_exact,N15-R6,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X03,small_exact,N15-R6,redundant_requirement,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X03/jump_highs_tagged_cover__full_fixed_point.toml,e3a24f1269fe43b5132e04bd64f1c5c4b88d06d58f26ffffe5c2f0dbd00fa228
V2-A-N015-R006-X04,small_exact,N15-R6,empty_contribution,7,7,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R006-X04,small_exact,N15-R6,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R006-X04,small_exact,N15-R6,duplicate_coverage,2,4,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R006-X04,small_exact,N15-R6,coverage_dominance,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R006-X04,small_exact,N15-R6,forced_selection_propagation,2,0,5,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R006-X04,small_exact,N15-R6,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R006-X04,small_exact,N15-R6,mandatory_requirement_carrier,2,2,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R006-X04,small_exact,N15-R6,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R006-X04,small_exact,N15-R6,redundant_requirement,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R006-X04/jump_highs_tagged_cover__full_fixed_point.toml,7ee1995f1ab519243823b6a70387d402111f1f80d700971db8eb3ee30c9ba6f6
V2-A-N015-R010-X01,small_exact,N15-R10,empty_contribution,6,6,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f59013a98b284e8392dcd9ff8aa243ed81a537a230f6b81c8f248ccd5d19883c
V2-A-N015-R010-X01,small_exact,N15-R10,mandatory_strategy_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f59013a98b284e8392dcd9ff8aa243ed81a537a230f6b81c8f248ccd5d19883c
V2-A-N015-R010-X01,small_exact,N15-R10,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f59013a98b284e8392dcd9ff8aa243ed81a537a230f6b81c8f248ccd5d19883c
V2-A-N015-R010-X01,small_exact,N15-R10,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f59013a98b284e8392dcd9ff8aa243ed81a537a230f6b81c8f248ccd5d19883c
V2-A-N015-R010-X01,small_exact,N15-R10,forced_selection_propagation,1,0,2,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f59013a98b284e8392dcd9ff8aa243ed81a537a230f6b81c8f248ccd5d19883c
V2-A-N015-R010-X01,small_exact,N15-R10,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-A-N015-R010-X01/jump_highs_tagged_cover__full_fixed_point.toml,f59013a98b284e8392dcd9ff8aa243ed81a537a230f6b81c8f248ccd5d19883c
