slice_factor,slice_level,n,metric,parameter,defined_n,exact_value
frontier_density,dense,512,operational_elasticity_contribution,E050_100,512,-262237444294981253390760732760288652921058018395590750971491813851909105701021843411815471267563806632904916172491192560923894332824858740958180316603080252891112843447536424038787131175499306175857344305825801603098130557840656311049177988003411737559250132190019607856884483978904613091520408870210956997573675395460688017564432488872702347//2268433718878589454754694956776936196985811743771335450367967866202759905294329630390316219965509717273678005777423785926940818424895381446681086863395981245035970159934991679463326692988858507222764821080000841461815664921023339861771101369541077702856363583980391858323696862972290311298846079295160138707149972105786682318918533015090339840
frontier_density,dense,512,generative_elasticity_contribution,E050_100,512,1092511167222606748730270191157761642017066407249532676526122319745091257537210985236203625148179832309286396266582569614886562133794424305219909124110878444149674822836890652606157002842062423107485350820165196627172274277919920089027997151884598999482751765024615755340478558946160143255460913395758355280062866581782476182695075791289677230832551603519733961981815100331881932932299749088168417//59186774548183151022416138693560367579371548061111210284215292013775997022914079192579860004285869826595389383947536410256001203873532998832793046797207640180930948341517109126155688009658352621059146644375244990468270599273555628554119531257061862931232786171764054174314150336861513829273982456224044984108093261188267306026803526714964339270350989412350468469284434231893649453930823834415923200
frontier_density,dense,512,productive_value_elasticity,E050_100,512,-1362666986462016054441801642293705357475650490544477792832659937805656062611757692606864403907738351358108484460109881213075164187451378875389434833175800017227307098271266883303628793724791619177337518873428308993721807290404433041574404790784544865929277544989816372565963132816562237189040115683319121915296888379482414788147692455642294194101900193152415307410643751436868548186480004892040459891//14027265567919406792312624870373807116311056890483356837359024207264911294430636768641426821015751148903107283995566129230672285318027320723371952090938210722880634756939554862898898058289029571191017754716933062740980132027832683967326328907923661514702170322708080839312453629836178777537933842125098661233618102901619351528352435831446548407073184490727061027220410912958794920581605248756573798400
frontier_density,dense,512,resource_demand_elasticity,E100_200,512,-133057//258048
frontier_density,dense,512,operational_elasticity_contribution,E100_200,512,-1141431658926401177045182075517042053410247764501098317310776008293549883239870848061062247888061943170697367999333382176800202221075637055647473765933243720233675528671531992761160068041328060209612402261608547538399389821691983088959213209839258999169522612024192465013307//4600835578697436330615027207709112085091755357237146021775260597854127898990254670705249332828648912404237680642506205371473677746229567893692877696052410160825624464679801840150704169346182646678271674954460432819816615278592580247412910051004304322959899210546649863802880
frontier_density,dense,512,generative_elasticity_contribution,E100_200,512,272323426684420539017198353604586309275095468427869145189440461814509819611880514044254646677121868968818363477031193675028261664739517713554653724576779840549499764962231494774347861097196877204173650730852876790744836828754578652973499825557398654594243378155944064282600076542864896117971//86509202807466951372331705523028580653537083180033259099132834707201172328431940787846717251805790363171088390877218471825820613628058689220591505785789585210393809994744334945991856555764814160097890322305755763457814133436209842264954712013145779930759119260921831551388764777265337925632000
frontier_density,dense,512,productive_value_elasticity,E100_200,512,-7063313166701358545747269982653903049369179353047436623686111749861348326543860951125459472241961477477585015447637266387528523533307203117828594606207639481440615163023322372700957576108384305981296640480894310233582031814461092737914934562849560817893989180734764842377365204868628205708943//28836400935822317124110568507676193551179027726677753033044278235733724109477313595948905750601930121057029463625739490608606871209352896406863835261929861736797936664914778315330618851921604720032630107435251921152604711145403280754984904004381926643586373086973943850462921592421779308544000
frontier_density,dense,512,resource_demand_elasticity,E200_400,512,-2893//7680
frontier_density,dense,512,operational_elasticity_contribution,E200_400,512,-1162942016306391398530901235690040845677146138921292002074413150459003125471238128424644665038316280966738371085296755832935610258369605191228769545202112213244328703905059742228694506877629342657848271912261210389765566201132216762757966015880825370571202744625146041052278974599915778851935455284287192278998443//6059042040990423940992584474064421319742314385186527518525628008522530308414428932512216360100797383944812219125923202091322395125967678821265540955753187613620797778126664182689716768490812422704970203914601810466463509024747821193811261409001397470082431546774594781114939009048572652405900744157553036774440960
frontier_density,dense,512,generative_elasticity_contribution,E200_400,512,-1760480984557158591020725339124490582746714087419126545222555013073352423608971595534929965471004940264552356451633278620770302482689944309789376899180321742474362197226229527192487862480186043527777783434565355945752626007707232421820617919223174565025992369923622775812325446273025751375207336209462113147385652579881667489939845998855841905726748336780483614162237146418049//70390073657900331309671815926713943725335746464033161658214692551374907367518846042049346620678706218099952838466822895262063944949157965692015092506865837904099511271324415009934764291660062088759890866600975887069385571084423839226547060217037117235632329112403471921176576297210083781833536451064786389374711523874950339223444771653741329001012408819719777368589658896531456
