trial_id,frontier_density,module_overlap,module_complementarity,project_cost,duration,admission,persistence,strategy_id,source_asset,frontier_preserved,closure_changes,unique_closure_count,operationally_silent_generative,signed_operational_loss,signed_generative_loss,signed_total_dynamic_loss,decomposition_gate,deleted_library_ids
38,dense,high,weak,high,long,high,high,base_1,true,false,false,0,false,175//48,0//1,175//48,true,base_2;base_3;closure_carrier;frontier_addition;inactive
38,dense,high,weak,high,long,high,high,base_2,true,false,false,0,false,875//256,0//1,875//256,true,base_1;base_3;closure_carrier;frontier_addition;inactive
38,dense,high,weak,high,long,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
38,dense,high,weak,high,long,high,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
38,dense,high,weak,high,long,high,high,frontier_addition,true,false,false,0,false,875//384,0//1,875//384,true,base_1;base_2;base_3;closure_carrier;inactive
39,dense,low,strong,high,short,low,low,base_1,true,false,true,1,false,875//256,0//1,875//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
39,dense,low,strong,high,short,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
39,dense,low,strong,high,short,low,low,base_3,true,false,true,1,false,875//256,0//1,875//256,true,base_1;base_2;closure_carrier;frontier_addition;inactive
39,dense,low,strong,high,short,low,low,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
39,dense,low,strong,high,short,low,low,frontier_addition,true,false,false,0,false,1225//768,0//1,1225//768,true,base_1;base_2;base_3;closure_carrier;inactive
40,sparse,low,strong,low,short,high,high,base_1,true,false,true,1,false,525//256,-18495//16384,15105//16384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
40,sparse,low,strong,low,short,high,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
40,sparse,low,strong,low,short,high,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
40,sparse,low,strong,low,short,high,high,closure_carrier,true,true,true,3,true,0//1,11881//4096,11881//4096,true,base_1;base_2;base_3;frontier_addition;inactive
40,sparse,low,strong,low,short,high,high,frontier_addition,true,false,false,0,false,175//256,-6165//16384,5035//16384,true,base_1;base_2;base_3;closure_carrier;inactive
41,dense,low,weak,high,long,low,high,base_1,true,false,true,1,false,1225//384,0//1,1225//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
41,dense,low,weak,high,long,low,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
41,dense,low,weak,high,long,low,high,base_3,true,false,true,1,false,875//256,0//1,875//256,true,base_1;base_2;closure_carrier;frontier_addition;inactive
41,dense,low,weak,high,long,low,high,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
41,dense,low,weak,high,long,low,high,frontier_addition,true,false,false,0,false,875//384,0//1,875//384,true,base_1;base_2;base_3;closure_carrier;inactive
42,sparse,high,strong,low,short,low,high,base_1,true,false,false,0,false,1225//768,-8573//24576,10209//8192,true,base_2;base_3;closure_carrier;frontier_addition;inactive
42,sparse,high,strong,low,short,low,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
42,sparse,high,strong,low,short,low,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
42,sparse,high,strong,low,short,low,high,closure_carrier,true,true,true,3,true,0//1,13997//49152,13997//49152,true,base_1;base_2;base_3;frontier_addition;inactive
42,sparse,high,strong,low,short,low,high,frontier_addition,true,false,false,0,false,175//256,-13145//98304,54055//98304,true,base_1;base_2;base_3;closure_carrier;inactive
43,sparse,high,weak,low,short,low,low,base_1,true,false,false,0,false,175//96,-29141//65536,270977//196608,true,base_2;base_3;closure_carrier;frontier_addition;inactive
43,sparse,high,weak,low,short,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
43,sparse,high,weak,low,short,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
43,sparse,high,weak,low,short,low,low,closure_carrier,true,true,true,1,true,0//1,2735//4096,2735//4096,true,base_1;base_2;base_3;frontier_addition;inactive
43,sparse,high,weak,low,short,low,low,frontier_addition,true,false,false,0,false,175//192,-3403//16384,34591//49152,true,base_1;base_2;base_3;closure_carrier;inactive
44,sparse,low,strong,high,short,high,low,base_1,true,false,true,1,false,525//256,-17797//16384,15803//16384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
44,sparse,low,strong,high,short,high,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
44,sparse,low,strong,high,short,high,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
44,sparse,low,strong,high,short,high,low,closure_carrier,true,true,true,3,true,0//1,10215//16384,10215//16384,true,base_1;base_2;base_3;frontier_addition;inactive
44,sparse,low,strong,high,short,high,low,frontier_addition,true,false,false,0,false,875//768,-39345//65536,105965//196608,true,base_1;base_2;base_3;closure_carrier;inactive
45,dense,high,strong,low,short,high,high,base_1,true,false,false,0,false,525//128,-18495//8192,15105//8192,true,base_2;base_3;closure_carrier;frontier_addition;inactive
45,dense,high,strong,low,short,high,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
45,dense,high,strong,low,short,high,high,base_3,true,false,false,0,false,175//48,-2055//1024,5035//3072,true,base_1;base_2;closure_carrier;frontier_addition;inactive
45,dense,high,strong,low,short,high,high,closure_carrier,true,true,true,3,true,0//1,11881//4096,11881//4096,true,base_1;base_2;base_3;frontier_addition;inactive
45,dense,high,strong,low,short,high,high,frontier_addition,true,false,false,0,false,1225//768,-14385//16384,35245//49152,true,base_1;base_2;base_3;closure_carrier;inactive
46,sparse,high,strong,low,short,low,low,base_1,true,false,false,0,false,1225//768,-24307//65536,240679//196608,true,base_2;base_3;closure_carrier;frontier_addition;inactive
46,sparse,high,strong,low,short,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
46,sparse,high,strong,low,short,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
46,sparse,high,strong,low,short,low,low,closure_carrier,true,true,true,3,true,0//1,2735//4096,2735//4096,true,base_1;base_2;base_3;frontier_addition;inactive
46,sparse,high,strong,low,short,low,low,frontier_addition,true,false,false,0,false,175//256,-2721//16384,8479//16384,true,base_1;base_2;base_3;closure_carrier;inactive
47,dense,low,weak,low,short,low,low,base_1,true,true,true,1,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
47,dense,low,weak,low,short,low,low,base_2,true,false,true,1,false,1225//384,-24187//32768,241039//98304,true,base_1;base_3;closure_carrier;frontier_addition;inactive
47,dense,low,weak,low,short,low,low,base_3,true,false,true,1,false,1225//384,-12323//16384,119831//49152,true,base_1;base_2;closure_carrier;frontier_addition;inactive
47,dense,low,weak,low,short,low,low,closure_carrier,true,true,true,1,true,0//1,2097//8192,2097//8192,true,base_1;base_2;base_3;frontier_addition;inactive
47,dense,low,weak,low,short,low,low,frontier_addition,true,false,false,0,false,175//128,-10197//32768,34603//32768,true,base_1;base_2;base_3;closure_carrier;inactive
48,sparse,low,weak,high,long,low,low,base_1,true,false,true,1,false,175//96,0//1,175//96,true,base_2;base_3;closure_carrier;frontier_addition;inactive
48,sparse,low,weak,high,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
48,sparse,low,weak,high,long,low,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
48,sparse,low,weak,high,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
48,sparse,low,weak,high,long,low,low,frontier_addition,true,false,false,0,false,175//384,0//1,175//384,true,base_1;base_2;base_3;closure_carrier;inactive
49,dense,low,weak,high,long,low,low,base_1,true,false,true,1,false,1225//384,0//1,1225//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
49,dense,low,weak,high,long,low,low,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
49,dense,low,weak,high,long,low,low,base_3,true,false,true,1,false,175//48,0//1,175//48,true,base_1;base_2;closure_carrier;frontier_addition;inactive
49,dense,low,weak,high,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
49,dense,low,weak,high,long,low,low,frontier_addition,true,false,false,0,false,1225//768,0//1,1225//768,true,base_1;base_2;base_3;closure_carrier;inactive
50,dense,low,strong,low,short,low,high,base_1,true,false,true,1,false,1225//384,-12815//16384,118355//49152,true,base_2;base_3;closure_carrier;frontier_addition;inactive
50,dense,low,strong,low,short,low,high,base_2,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
50,dense,low,strong,low,short,low,high,base_3,true,false,true,1,false,875//256,-13875//16384,42125//16384,true,base_1;base_2;closure_carrier;frontier_addition;inactive
50,dense,low,strong,low,short,low,high,closure_carrier,true,true,true,3,true,0//1,14343//16384,14343//16384,true,base_1;base_2;base_3;frontier_addition;inactive
50,dense,low,strong,low,short,low,high,frontier_addition,true,false,false,0,false,175//128,-10857//32768,33943//32768,true,base_1;base_2;base_3;closure_carrier;inactive
51,sparse,high,weak,high,long,low,low,base_1,true,false,false,0,false,525//256,0//1,525//256,true,base_2;base_3;closure_carrier;frontier_addition;inactive
51,sparse,high,weak,high,long,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
51,sparse,high,weak,high,long,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
51,sparse,high,weak,high,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
51,sparse,high,weak,high,long,low,low,frontier_addition,true,false,false,0,false,175//256,0//1,175//256,true,base_1;base_2;base_3;closure_carrier;inactive
52,sparse,high,weak,low,long,low,low,base_1,true,false,false,0,false,875//384,0//1,875//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
52,sparse,high,weak,low,long,low,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
52,sparse,high,weak,low,long,low,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
52,sparse,high,weak,low,long,low,low,closure_carrier,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
52,sparse,high,weak,low,long,low,low,frontier_addition,true,false,false,0,false,175//192,0//1,175//192,true,base_1;base_2;base_3;closure_carrier;inactive
53,dense,high,strong,high,long,low,high,base_1,true,true,false,0,false,0//1,0//1,0//1,true,base_2;base_3;closure_carrier;frontier_addition;inactive
53,dense,high,strong,high,long,low,high,base_2,true,false,false,0,false,525//128,0//1,525//128,true,base_1;base_3;closure_carrier;frontier_addition;inactive
53,dense,high,strong,high,long,low,high,base_3,true,false,false,0,false,175//48,0//1,175//48,true,base_1;base_2;closure_carrier;frontier_addition;inactive
53,dense,high,strong,high,long,low,high,closure_carrier,true,true,true,3,false,0//1,0//1,0//1,true,base_1;base_2;base_3;frontier_addition;inactive
53,dense,high,strong,high,long,low,high,frontier_addition,true,false,false,0,false,525//256,0//1,525//256,true,base_1;base_2;base_3;closure_carrier;inactive
54,dense,high,weak,high,short,high,low,base_1,true,false,false,0,false,175//48,-8009//4096,20773//12288,true,base_2;base_3;closure_carrier;frontier_addition;inactive
54,dense,high,weak,high,short,high,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
54,dense,high,weak,high,short,high,low,base_3,true,false,false,0,false,2975//768,-136769//65536,351293//196608,true,base_1;base_2;closure_carrier;frontier_addition;inactive
54,dense,high,weak,high,short,high,low,closure_carrier,true,true,true,1,true,0//1,10247//16384,10247//16384,true,base_1;base_2;base_3;frontier_addition;inactive
54,dense,high,weak,high,short,high,low,frontier_addition,true,false,false,0,false,175//96,-7895//8192,21115//24576,true,base_1;base_2;base_3;closure_carrier;inactive
55,dense,low,strong,high,short,high,high,base_1,true,false,true,1,false,875//256,-121839//65536,102161//65536,true,base_2;base_3;closure_carrier;frontier_addition;inactive
55,dense,low,strong,high,short,high,high,base_2,true,false,true,1,false,875//256,-121839//65536,102161//65536,true,base_1;base_3;closure_carrier;frontier_addition;inactive
55,dense,low,strong,high,short,high,high,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
55,dense,low,strong,high,short,high,high,closure_carrier,true,true,true,3,true,0//1,77//128,77//128,true,base_1;base_2;base_3;frontier_addition;inactive
55,dense,low,strong,high,short,high,high,frontier_addition,true,false,false,0,false,525//256,-72681//65536,61719//65536,true,base_1;base_2;base_3;closure_carrier;inactive
56,sparse,high,strong,low,short,high,high,base_1,true,false,false,0,false,175//96,-2055//2048,5035//6144,true,base_2;base_3;closure_carrier;frontier_addition;inactive
56,sparse,high,strong,low,short,high,high,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
56,sparse,high,strong,low,short,high,high,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
56,sparse,high,strong,low,short,high,high,closure_carrier,true,true,true,3,true,0//1,1429//1024,1429//1024,true,base_1;base_2;base_3;frontier_addition;inactive
56,sparse,high,strong,low,short,high,high,frontier_addition,true,false,false,0,false,175//256,-6165//16384,5035//16384,true,base_1;base_2;base_3;closure_carrier;inactive
57,dense,low,weak,low,short,high,low,base_1,true,false,true,1,false,875//256,-30825//16384,25175//16384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
57,dense,low,weak,low,short,high,low,base_2,true,false,true,1,false,1225//384,-14385//8192,35245//24576,true,base_1;base_3;closure_carrier;frontier_addition;inactive
57,dense,low,weak,low,short,high,low,base_3,true,true,true,1,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
57,dense,low,weak,low,short,high,low,closure_carrier,true,true,true,1,true,0//1,4913//2048,4913//2048,true,base_1;base_2;base_3;frontier_addition;inactive
57,dense,low,weak,low,short,high,low,frontier_addition,true,false,false,0,false,175//96,-2055//2048,5035//6144,true,base_1;base_2;base_3;closure_carrier;inactive
58,sparse,high,strong,low,short,high,low,base_1,true,false,false,0,false,525//256,-18495//16384,15105//16384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
58,sparse,high,strong,low,short,high,low,base_2,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_3;closure_carrier;frontier_addition;inactive
58,sparse,high,strong,low,short,high,low,base_3,true,true,false,0,false,0//1,0//1,0//1,true,base_1;base_2;closure_carrier;frontier_addition;inactive
58,sparse,high,strong,low,short,high,low,closure_carrier,true,true,true,3,true,0//1,4913//2048,4913//2048,true,base_1;base_2;base_3;frontier_addition;inactive
58,sparse,high,strong,low,short,high,low,frontier_addition,true,false,false,0,false,175//128,-6165//8192,5035//8192,true,base_1;base_2;base_3;closure_carrier;inactive
59,sparse,high,weak,high,short,low,low,base_1,true,false,false,0,false,875//384,0//1,875//384,true,base_2;base_3;closure_carrier;frontier_addition;inactive
