trial_id,current_belief,next_belief,probability
622,1,2,1//4
622,1,3,0//1
622,2,1,0//1
622,2,2,3//4
622,2,3,1//4
622,3,1,1//4
622,3,2,0//1
622,3,3,3//4
623,1,1,1//4
623,1,2,3//4
623,1,3,0//1
623,2,1,0//1
623,2,2,1//4
623,2,3,3//4
623,3,1,3//4
623,3,2,0//1
623,3,3,1//4
624,1,1,3//4
624,1,2,1//4
624,1,3,0//1
624,2,1,0//1
624,2,2,3//4
624,2,3,1//4
624,3,1,1//4
624,3,2,0//1
624,3,3,3//4
625,1,1,3//4
625,1,2,1//4
625,1,3,0//1
625,2,1,0//1
625,2,2,3//4
625,2,3,1//4
625,3,1,1//4
625,3,2,0//1
625,3,3,3//4
626,1,1,1//4
626,1,2,3//4
626,1,3,0//1
626,2,1,0//1
626,2,2,1//4
626,2,3,3//4
626,3,1,3//4
626,3,2,0//1
626,3,3,1//4
627,1,1,1//4
627,1,2,3//4
627,1,3,0//1
627,2,1,0//1
627,2,2,1//4
627,2,3,3//4
627,3,1,3//4
627,3,2,0//1
627,3,3,1//4
628,1,1,1//4
628,1,2,3//4
628,1,3,0//1
628,2,1,0//1
628,2,2,1//4
628,2,3,3//4
628,3,1,3//4
628,3,2,0//1
628,3,3,1//4
629,1,1,3//4
629,1,2,1//4
629,1,3,0//1
629,2,1,0//1
629,2,2,3//4
629,2,3,1//4
629,3,1,1//4
629,3,2,0//1
629,3,3,3//4
630,1,1,3//4
630,1,2,1//4
630,1,3,0//1
630,2,1,0//1
630,2,2,3//4
630,2,3,1//4
630,3,1,1//4
630,3,2,0//1
630,3,3,3//4
631,1,1,1//4
631,1,2,3//4
631,1,3,0//1
631,2,1,0//1
631,2,2,1//4
631,2,3,3//4
631,3,1,3//4
631,3,2,0//1
631,3,3,1//4
632,1,1,1//4
632,1,2,3//4
632,1,3,0//1
632,2,1,0//1
632,2,2,1//4
632,2,3,3//4
632,3,1,3//4
632,3,2,0//1
632,3,3,1//4
633,1,1,3//4
633,1,2,1//4
633,1,3,0//1
633,2,1,0//1
633,2,2,3//4
633,2,3,1//4
633,3,1,1//4
633,3,2,0//1
633,3,3,3//4
634,1,1,1//4
634,1,2,3//4
634,1,3,0//1
634,2,1,0//1
634,2,2,1//4
634,2,3,3//4
634,3,1,3//4
634,3,2,0//1
634,3,3,1//4
635,1,1,3//4
635,1,2,1//4
635,1,3,0//1
635,2,1,0//1
635,2,2,3//4
635,2,3,1//4
635,3,1,1//4
635,3,2,0//1
635,3,3,3//4
636,1,1,1//4
636,1,2,3//4
636,1,3,0//1
636,2,1,0//1
636,2,2,1//4
636,2,3,3//4
636,3,1,3//4
636,3,2,0//1
636,3,3,1//4
637,1,1,1//4
637,1,2,3//4
637,1,3,0//1
637,2,1,0//1
637,2,2,1//4
637,2,3,3//4
637,3,1,3//4
637,3,2,0//1
637,3,3,1//4
638,1,1,1//4
638,1,2,3//4
638,1,3,0//1
638,2,1,0//1
638,2,2,1//4
638,2,3,3//4
638,3,1,3//4
638,3,2,0//1
638,3,3,1//4
639,1,1,3//4
639,1,2,1//4
639,1,3,0//1
639,2,1,0//1
639,2,2,3//4
639,2,3,1//4
639,3,1,1//4
639,3,2,0//1
639,3,3,3//4
640,1,1,3//4
640,1,2,1//4
640,1,3,0//1
640,2,1,0//1
640,2,2,3//4
640,2,3,1//4
640,3,1,1//4
640,3,2,0//1
640,3,3,3//4
641,1,1,1//4
641,1,2,3//4
641,1,3,0//1
641,2,1,0//1
641,2,2,1//4
641,2,3,3//4
641,3,1,3//4
641,3,2,0//1
641,3,3,1//4
642,1,1,3//4
642,1,2,1//4
642,1,3,0//1
642,2,1,0//1
642,2,2,3//4
642,2,3,1//4
642,3,1,1//4
642,3,2,0//1
642,3,3,3//4
643,1,1,1//4
643,1,2,3//4
643,1,3,0//1
643,2,1,0//1
643,2,2,1//4
643,2,3,3//4
643,3,1,3//4
643,3,2,0//1
643,3,3,1//4
644,1,1,3//4
644,1,2,1//4
644,1,3,0//1
644,2,1,0//1
644,2,2,3//4
644,2,3,1//4
644,3,1,1//4
644,3,2,0//1
644,3,3,3//4
645,1,1,3//4
645,1,2,1//4
645,1,3,0//1
645,2,1,0//1
645,2,2,3//4
645,2,3,1//4
645,3,1,1//4
645,3,2,0//1
645,3,3,3//4
646,1,1,1//4
646,1,2,3//4
646,1,3,0//1
646,2,1,0//1
646,2,2,1//4
646,2,3,3//4
646,3,1,3//4
646,3,2,0//1
646,3,3,1//4
647,1,1,1//4
647,1,2,3//4
647,1,3,0//1
647,2,1,0//1
647,2,2,1//4
647,2,3,3//4
647,3,1,3//4
647,3,2,0//1
647,3,3,1//4
648,1,1,3//4
648,1,2,1//4
648,1,3,0//1
648,2,1,0//1
648,2,2,3//4
648,2,3,1//4
648,3,1,1//4
648,3,2,0//1
648,3,3,3//4
649,1,1,3//4
649,1,2,1//4
649,1,3,0//1
649,2,1,0//1
649,2,2,3//4
649,2,3,1//4
649,3,1,1//4
649,3,2,0//1
649,3,3,3//4
650,1,1,3//4
650,1,2,1//4
650,1,3,0//1
650,2,1,0//1
650,2,2,3//4
650,2,3,1//4
650,3,1,1//4
650,3,2,0//1
650,3,3,3//4
651,1,1,1//4
651,1,2,3//4
651,1,3,0//1
651,2,1,0//1
651,2,2,1//4
651,2,3,3//4
651,3,1,3//4
651,3,2,0//1
651,3,3,1//4
652,1,1,1//4
652,1,2,3//4
652,1,3,0//1
652,2,1,0//1
652,2,2,1//4
652,2,3,3//4
652,3,1,3//4
652,3,2,0//1
652,3,3,1//4
653,1,1,3//4
653,1,2,1//4
653,1,3,0//1
653,2,1,0//1
653,2,2,3//4
653,2,3,1//4
653,3,1,1//4
653,3,2,0//1
653,3,3,3//4
654,1,1,1//4
654,1,2,3//4
654,1,3,0//1
654,2,1,0//1
654,2,2,1//4
654,2,3,3//4
654,3,1,3//4
654,3,2,0//1
654,3,3,1//4
655,1,1,3//4
655,1,2,1//4
655,1,3,0//1
655,2,1,0//1
655,2,2,3//4
655,2,3,1//4
655,3,1,1//4
655,3,2,0//1
655,3,3,3//4
656,1,1,1//4
656,1,2,3//4
656,1,3,0//1
656,2,1,0//1
656,2,2,1//4
656,2,3,3//4
656,3,1,3//4
656,3,2,0//1
656,3,3,1//4
657,1,1,1//4
657,1,2,3//4
657,1,3,0//1
657,2,1,0//1
657,2,2,1//4
657,2,3,3//4
657,3,1,3//4
657,3,2,0//1
657,3,3,1//4
658,1,1,1//4
658,1,2,3//4
658,1,3,0//1
658,2,1,0//1
658,2,2,1//4
658,2,3,3//4
658,3,1,3//4
658,3,2,0//1
658,3,3,1//4
659,1,1,1//4
659,1,2,3//4
659,1,3,0//1
659,2,1,0//1
659,2,2,1//4
659,2,3,3//4
659,3,1,3//4
659,3,2,0//1
659,3,3,1//4
660,1,1,3//4
660,1,2,1//4
660,1,3,0//1
660,2,1,0//1
660,2,2,3//4
660,2,3,1//4
660,3,1,1//4
660,3,2,0//1
660,3,3,3//4
661,1,1,3//4
661,1,2,1//4
661,1,3,0//1
661,2,1,0//1
661,2,2,3//4
661,2,3,1//4
661,3,1,1//4
661,3,2,0//1
661,3,3,3//4
662,1,1,3//4
662,1,2,1//4
662,1,3,0//1
662,2,1,0//1
662,2,2,3//4
662,2,3,1//4
662,3,1,1//4
662,3,2,0//1
662,3,3,3//4
663,1,1,1//4
663,1,2,3//4
663,1,3,0//1
663,2,1,0//1
663,2,2,1//4
663,2,3,3//4
663,3,1,3//4
663,3,2,0//1
663,3,3,1//4
664,1,1,3//4
664,1,2,1//4
664,1,3,0//1
664,2,1,0//1
664,2,2,3//4
664,2,3,1//4
664,3,1,1//4
664,3,2,0//1
664,3,3,3//4
665,1,1,3//4
665,1,2,1//4
665,1,3,0//1
665,2,1,0//1
665,2,2,3//4
665,2,3,1//4
665,3,1,1//4
665,3,2,0//1
665,3,3,3//4
666,1,1,1//4
666,1,2,3//4
666,1,3,0//1
666,2,1,0//1
666,2,2,1//4
666,2,3,3//4
666,3,1,3//4
666,3,2,0//1
666,3,3,1//4
667,1,1,3//4
667,1,2,1//4
667,1,3,0//1
667,2,1,0//1
667,2,2,3//4
667,2,3,1//4
667,3,1,1//4
667,3,2,0//1
667,3,3,3//4
668,1,1,3//4
668,1,2,1//4
668,1,3,0//1
668,2,1,0//1
668,2,2,3//4
668,2,3,1//4
668,3,1,1//4
668,3,2,0//1
668,3,3,3//4
669,1,1,1//4
669,1,2,3//4
669,1,3,0//1
669,2,1,0//1
669,2,2,1//4
669,2,3,3//4
669,3,1,3//4
669,3,2,0//1
669,3,3,1//4
670,1,1,1//4
670,1,2,3//4
670,1,3,0//1
670,2,1,0//1
670,2,2,1//4
670,2,3,3//4
670,3,1,3//4
670,3,2,0//1
670,3,3,1//4
671,1,1,3//4
671,1,2,1//4
671,1,3,0//1
671,2,1,0//1
671,2,2,3//4
671,2,3,1//4
671,3,1,1//4
671,3,2,0//1
671,3,3,3//4
672,1,1,3//4
672,1,2,1//4
672,1,3,0//1
672,2,1,0//1
672,2,2,3//4
672,2,3,1//4
672,3,1,1//4
672,3,2,0//1
672,3,3,3//4
673,1,1,3//4
673,1,2,1//4
673,1,3,0//1
673,2,1,0//1
673,2,2,3//4
673,2,3,1//4
673,3,1,1//4
673,3,2,0//1
673,3,3,3//4
674,1,1,1//4
674,1,2,3//4
674,1,3,0//1
674,2,1,0//1
674,2,2,1//4
674,2,3,3//4
674,3,1,3//4
674,3,2,0//1
674,3,3,1//4
675,1,1,3//4
675,1,2,1//4
675,1,3,0//1
675,2,1,0//1
675,2,2,3//4
675,2,3,1//4
675,3,1,1//4
675,3,2,0//1
675,3,3,3//4
676,1,1,1//4
676,1,2,3//4
676,1,3,0//1
676,2,1,0//1
676,2,2,1//4
676,2,3,3//4
676,3,1,3//4
676,3,2,0//1
676,3,3,1//4
677,1,1,3//4
677,1,2,1//4
677,1,3,0//1
677,2,1,0//1
677,2,2,3//4
677,2,3,1//4
677,3,1,1//4
677,3,2,0//1
677,3,3,3//4
678,1,1,1//4
678,1,2,3//4
678,1,3,0//1
678,2,1,0//1
678,2,2,1//4
678,2,3,3//4
678,3,1,3//4
678,3,2,0//1
678,3,3,1//4
679,1,1,3//4
679,1,2,1//4
679,1,3,0//1
679,2,1,0//1
679,2,2,3//4
679,2,3,1//4
679,3,1,1//4
679,3,2,0//1
679,3,3,3//4
680,1,1,3//4
680,1,2,1//4
680,1,3,0//1
680,2,1,0//1
680,2,2,3//4
680,2,3,1//4
680,3,1,1//4
680,3,2,0//1
680,3,3,3//4
681,1,1,3//4
681,1,2,1//4
681,1,3,0//1
681,2,1,0//1
681,2,2,3//4
681,2,3,1//4
681,3,1,1//4
681,3,2,0//1
681,3,3,3//4
682,1,1,1//4
682,1,2,3//4
682,1,3,0//1
682,2,1,0//1
682,2,2,1//4
682,2,3,3//4
682,3,1,3//4
682,3,2,0//1
682,3,3,1//4
683,1,1,1//4
683,1,2,3//4
683,1,3,0//1
683,2,1,0//1
683,2,2,1//4
683,2,3,3//4
683,3,1,3//4
683,3,2,0//1
683,3,3,1//4
684,1,1,3//4
684,1,2,1//4
684,1,3,0//1
684,2,1,0//1
684,2,2,3//4
684,2,3,1//4
684,3,1,1//4
684,3,2,0//1
684,3,3,3//4
685,1,1,3//4
685,1,2,1//4
685,1,3,0//1
685,2,1,0//1
685,2,2,3//4
685,2,3,1//4
685,3,1,1//4
685,3,2,0//1
685,3,3,3//4
686,1,1,3//4
686,1,2,1//4
686,1,3,0//1
686,2,1,0//1
686,2,2,3//4
686,2,3,1//4
686,3,1,1//4
686,3,2,0//1
686,3,3,3//4
687,1,1,1//4
687,1,2,3//4
687,1,3,0//1
687,2,1,0//1
687,2,2,1//4
687,2,3,3//4
687,3,1,3//4
687,3,2,0//1
687,3,3,1//4
688,1,1,1//4
688,1,2,3//4
688,1,3,0//1
688,2,1,0//1
688,2,2,1//4
688,2,3,3//4
688,3,1,3//4
688,3,2,0//1
688,3,3,1//4
689,1,1,1//4
689,1,2,3//4
689,1,3,0//1
689,2,1,0//1
689,2,2,1//4
689,2,3,3//4
689,3,1,3//4
689,3,2,0//1
689,3,3,1//4
690,1,1,3//4
690,1,2,1//4
690,1,3,0//1
690,2,1,0//1
690,2,2,3//4
690,2,3,1//4
690,3,1,1//4
690,3,2,0//1
690,3,3,3//4
691,1,1,1//4
691,1,2,3//4
691,1,3,0//1
691,2,1,0//1
691,2,2,1//4
691,2,3,3//4
691,3,1,3//4
691,3,2,0//1
691,3,3,1//4
692,1,1,1//4
692,1,2,3//4
692,1,3,0//1
692,2,1,0//1
692,2,2,1//4
692,2,3,3//4
692,3,1,3//4
692,3,2,0//1
692,3,3,1//4
693,1,1,3//4
693,1,2,1//4
693,1,3,0//1
693,2,1,0//1
693,2,2,3//4
693,2,3,1//4
693,3,1,1//4
693,3,2,0//1
693,3,3,3//4
694,1,1,1//4
694,1,2,3//4
694,1,3,0//1
694,2,1,0//1
694,2,2,1//4
694,2,3,3//4
694,3,1,3//4
694,3,2,0//1
694,3,3,1//4
695,1,1,3//4
695,1,2,1//4
695,1,3,0//1
695,2,1,0//1
695,2,2,3//4
695,2,3,1//4
695,3,1,1//4
695,3,2,0//1
695,3,3,3//4
696,1,1,1//4
696,1,2,3//4
696,1,3,0//1
696,2,1,0//1
696,2,2,1//4
696,2,3,3//4
696,3,1,3//4
696,3,2,0//1
696,3,3,1//4
697,1,1,3//4
697,1,2,1//4
697,1,3,0//1
697,2,1,0//1
697,2,2,3//4
697,2,3,1//4
697,3,1,1//4
697,3,2,0//1
697,3,3,3//4
698,1,1,3//4
698,1,2,1//4
698,1,3,0//1
698,2,1,0//1
698,2,2,3//4
698,2,3,1//4
698,3,1,1//4
698,3,2,0//1
698,3,3,3//4
699,1,1,1//4
699,1,2,3//4
699,1,3,0//1
699,2,1,0//1
699,2,2,1//4
699,2,3,3//4
699,3,1,3//4
699,3,2,0//1
699,3,3,1//4
700,1,1,1//4
700,1,2,3//4
700,1,3,0//1
700,2,1,0//1
700,2,2,1//4
700,2,3,3//4
700,3,1,3//4
700,3,2,0//1
700,3,3,1//4
701,1,1,3//4
701,1,2,1//4
701,1,3,0//1
701,2,1,0//1
701,2,2,3//4
701,2,3,1//4
701,3,1,1//4
701,3,2,0//1
701,3,3,3//4
702,1,1,1//4
702,1,2,3//4
702,1,3,0//1
702,2,1,0//1
702,2,2,1//4
702,2,3,3//4
702,3,1,3//4
702,3,2,0//1
702,3,3,1//4
703,1,1,1//4
703,1,2,3//4
703,1,3,0//1
703,2,1,0//1
703,2,2,1//4
703,2,3,3//4
703,3,1,3//4
703,3,2,0//1
703,3,3,1//4
704,1,1,3//4
704,1,2,1//4
704,1,3,0//1
704,2,1,0//1
704,2,2,3//4
704,2,3,1//4
704,3,1,1//4
704,3,2,0//1
704,3,3,3//4
705,1,1,3//4
705,1,2,1//4
705,1,3,0//1
705,2,1,0//1
705,2,2,3//4
705,2,3,1//4
705,3,1,1//4
705,3,2,0//1
705,3,3,3//4
706,1,1,3//4
706,1,2,1//4
706,1,3,0//1
706,2,1,0//1
706,2,2,3//4
706,2,3,1//4
706,3,1,1//4
706,3,2,0//1
706,3,3,3//4
707,1,1,1//4
707,1,2,3//4
707,1,3,0//1
707,2,1,0//1
707,2,2,1//4
707,2,3,3//4
707,3,1,3//4
707,3,2,0//1
707,3,3,1//4
708,1,1,1//4
708,1,2,3//4
708,1,3,0//1
708,2,1,0//1
708,2,2,1//4
708,2,3,3//4
708,3,1,3//4
708,3,2,0//1
708,3,3,1//4
709,1,1,1//4
709,1,2,3//4
709,1,3,0//1
709,2,1,0//1
709,2,2,1//4
709,2,3,3//4
709,3,1,3//4
709,3,2,0//1
709,3,3,1//4
710,1,1,3//4
710,1,2,1//4
710,1,3,0//1
710,2,1,0//1
710,2,2,3//4
710,2,3,1//4
710,3,1,1//4
710,3,2,0//1
710,3,3,3//4
711,1,1,3//4
711,1,2,1//4
711,1,3,0//1
711,2,1,0//1
711,2,2,3//4
711,2,3,1//4
711,3,1,1//4
711,3,2,0//1
711,3,3,3//4
712,1,1,3//4
712,1,2,1//4
712,1,3,0//1
712,2,1,0//1
712,2,2,3//4
712,2,3,1//4
712,3,1,1//4
712,3,2,0//1
712,3,3,3//4
713,1,1,3//4
713,1,2,1//4
713,1,3,0//1
713,2,1,0//1
713,2,2,3//4
713,2,3,1//4
713,3,1,1//4
713,3,2,0//1
713,3,3,3//4
714,1,1,1//4
714,1,2,3//4
714,1,3,0//1
714,2,1,0//1
714,2,2,1//4
714,2,3,3//4
714,3,1,3//4
714,3,2,0//1
714,3,3,1//4
715,1,1,3//4
715,1,2,1//4
715,1,3,0//1
715,2,1,0//1
715,2,2,3//4
715,2,3,1//4
715,3,1,1//4
715,3,2,0//1
715,3,3,3//4
716,1,1,3//4
716,1,2,1//4
716,1,3,0//1
716,2,1,0//1
716,2,2,3//4
716,2,3,1//4
716,3,1,1//4
716,3,2,0//1
716,3,3,3//4
717,1,1,3//4
717,1,2,1//4
717,1,3,0//1
717,2,1,0//1
717,2,2,3//4
717,2,3,1//4
717,3,1,1//4
717,3,2,0//1
717,3,3,3//4
718,1,1,1//4
718,1,2,3//4
718,1,3,0//1
718,2,1,0//1
718,2,2,1//4
718,2,3,3//4
718,3,1,3//4
718,3,2,0//1
718,3,3,1//4
719,1,1,3//4
719,1,2,1//4
719,1,3,0//1
719,2,1,0//1
719,2,2,3//4
719,2,3,1//4
719,3,1,1//4
719,3,2,0//1
719,3,3,3//4
720,1,1,3//4
720,1,2,1//4
720,1,3,0//1
720,2,1,0//1
720,2,2,3//4
720,2,3,1//4
720,3,1,1//4
720,3,2,0//1
720,3,3,3//4
721,1,1,1//4
721,1,2,3//4
721,1,3,0//1
721,2,1,0//1
721,2,2,1//4
721,2,3,3//4
721,3,1,3//4
721,3,2,0//1
721,3,3,1//4
722,1,1,3//4
722,1,2,1//4
722,1,3,0//1
722,2,1,0//1
722,2,2,3//4
722,2,3,1//4
722,3,1,1//4
722,3,2,0//1
722,3,3,3//4
723,1,1,1//4
723,1,2,3//4
723,1,3,0//1
723,2,1,0//1
723,2,2,1//4
723,2,3,3//4
723,3,1,3//4
723,3,2,0//1
723,3,3,1//4
724,1,1,1//4
724,1,2,3//4
724,1,3,0//1
724,2,1,0//1
724,2,2,1//4
724,2,3,3//4
724,3,1,3//4
724,3,2,0//1
724,3,3,1//4
725,1,1,1//4
725,1,2,3//4
725,1,3,0//1
725,2,1,0//1
725,2,2,1//4
725,2,3,3//4
725,3,1,3//4
725,3,2,0//1
725,3,3,1//4
726,1,1,3//4
726,1,2,1//4
726,1,3,0//1
726,2,1,0//1
726,2,2,3//4
726,2,3,1//4
726,3,1,1//4
726,3,2,0//1
726,3,3,3//4
727,1,1,3//4
727,1,2,1//4
727,1,3,0//1
727,2,1,0//1
727,2,2,3//4
727,2,3,1//4
727,3,1,1//4
727,3,2,0//1
727,3,3,3//4
728,1,1,1//4
728,1,2,3//4
728,1,3,0//1
728,2,1,0//1
728,2,2,1//4
728,2,3,3//4
728,3,1,3//4
728,3,2,0//1
728,3,3,1//4
729,1,1,1//4
729,1,2,3//4
729,1,3,0//1
729,2,1,0//1
729,2,2,1//4
729,2,3,3//4
729,3,1,3//4
729,3,2,0//1
729,3,3,1//4
730,1,1,1//4
730,1,2,3//4
730,1,3,0//1
730,2,1,0//1
730,2,2,1//4
730,2,3,3//4
730,3,1,3//4
730,3,2,0//1
730,3,3,1//4
731,1,1,3//4
731,1,2,1//4
731,1,3,0//1
731,2,1,0//1
731,2,2,3//4
731,2,3,1//4
731,3,1,1//4
731,3,2,0//1
731,3,3,3//4
732,1,1,3//4
732,1,2,1//4
732,1,3,0//1
732,2,1,0//1
732,2,2,3//4
732,2,3,1//4
732,3,1,1//4
732,3,2,0//1
732,3,3,3//4
733,1,1,1//4
733,1,2,3//4
733,1,3,0//1
733,2,1,0//1
733,2,2,1//4
733,2,3,3//4
733,3,1,3//4
733,3,2,0//1
733,3,3,1//4
734,1,1,1//4
734,1,2,3//4
734,1,3,0//1
734,2,1,0//1
734,2,2,1//4
734,2,3,3//4
734,3,1,3//4
734,3,2,0//1
734,3,3,1//4
735,1,1,1//4
735,1,2,3//4
735,1,3,0//1
735,2,1,0//1
735,2,2,1//4
735,2,3,3//4
735,3,1,3//4
735,3,2,0//1
735,3,3,1//4
736,1,1,3//4
736,1,2,1//4
736,1,3,0//1
736,2,1,0//1
736,2,2,3//4
736,2,3,1//4
736,3,1,1//4
736,3,2,0//1
736,3,3,3//4
737,1,1,1//4
737,1,2,3//4
737,1,3,0//1
737,2,1,0//1
737,2,2,1//4
737,2,3,3//4
737,3,1,3//4
737,3,2,0//1
737,3,3,1//4
738,1,1,1//4
738,1,2,3//4
738,1,3,0//1
738,2,1,0//1
738,2,2,1//4
738,2,3,3//4
738,3,1,3//4
738,3,2,0//1
738,3,3,1//4
739,1,1,3//4
739,1,2,1//4
739,1,3,0//1
739,2,1,0//1
739,2,2,3//4
739,2,3,1//4
739,3,1,1//4
739,3,2,0//1
739,3,3,3//4
740,1,1,1//4
740,1,2,3//4
740,1,3,0//1
740,2,1,0//1
740,2,2,1//4
740,2,3,3//4
740,3,1,3//4
740,3,2,0//1
740,3,3,1//4
741,1,1,1//4
741,1,2,3//4
741,1,3,0//1
741,2,1,0//1
741,2,2,1//4
741,2,3,3//4
741,3,1,3//4
741,3,2,0//1
741,3,3,1//4
742,1,1,3//4
742,1,2,1//4
742,1,3,0//1
742,2,1,0//1
742,2,2,3//4
742,2,3,1//4
742,3,1,1//4
742,3,2,0//1
742,3,3,3//4
743,1,1,1//4
743,1,2,3//4
743,1,3,0//1
743,2,1,0//1
743,2,2,1//4
743,2,3,3//4
743,3,1,3//4
743,3,2,0//1
743,3,3,1//4
744,1,1,3//4
744,1,2,1//4
744,1,3,0//1
744,2,1,0//1
744,2,2,3//4
744,2,3,1//4
744,3,1,1//4
744,3,2,0//1
744,3,3,3//4
745,1,1,3//4
745,1,2,1//4
745,1,3,0//1
745,2,1,0//1
745,2,2,3//4
745,2,3,1//4
745,3,1,1//4
745,3,2,0//1
745,3,3,3//4
746,1,1,3//4
746,1,2,1//4
746,1,3,0//1
746,2,1,0//1
746,2,2,3//4
746,2,3,1//4
746,3,1,1//4
746,3,2,0//1
746,3,3,3//4
747,1,1,1//4
747,1,2,3//4
747,1,3,0//1
747,2,1,0//1
747,2,2,1//4
747,2,3,3//4
747,3,1,3//4
747,3,2,0//1
747,3,3,1//4
748,1,1,1//4
748,1,2,3//4
748,1,3,0//1
748,2,1,0//1
748,2,2,1//4
748,2,3,3//4
748,3,1,3//4
748,3,2,0//1
748,3,3,1//4
749,1,1,3//4
749,1,2,1//4
749,1,3,0//1
749,2,1,0//1
749,2,2,3//4
749,2,3,1//4
749,3,1,1//4
749,3,2,0//1
749,3,3,3//4
750,1,1,1//4
750,1,2,3//4
750,1,3,0//1
750,2,1,0//1
750,2,2,1//4
750,2,3,3//4
750,3,1,3//4
750,3,2,0//1
750,3,3,1//4
751,1,1,3//4
751,1,2,1//4
751,1,3,0//1
751,2,1,0//1
751,2,2,3//4
751,2,3,1//4
751,3,1,1//4
751,3,2,0//1
751,3,3,3//4
752,1,1,3//4
752,1,2,1//4
752,1,3,0//1
752,2,1,0//1
752,2,2,3//4
752,2,3,1//4
752,3,1,1//4
752,3,2,0//1
752,3,3,3//4
753,1,1,3//4
753,1,2,1//4
753,1,3,0//1
753,2,1,0//1
753,2,2,3//4
753,2,3,1//4
753,3,1,1//4
753,3,2,0//1
753,3,3,3//4
754,1,1,1//4
754,1,2,3//4
754,1,3,0//1
754,2,1,0//1
754,2,2,1//4
754,2,3,3//4
754,3,1,3//4
754,3,2,0//1
754,3,3,1//4
755,1,1,1//4
755,1,2,3//4
755,1,3,0//1
755,2,1,0//1
755,2,2,1//4
755,2,3,3//4
755,3,1,3//4
755,3,2,0//1
755,3,3,1//4
756,1,1,1//4
756,1,2,3//4
756,1,3,0//1
756,2,1,0//1
756,2,2,1//4
756,2,3,3//4
756,3,1,3//4
756,3,2,0//1
756,3,3,1//4
757,1,1,1//4
757,1,2,3//4
757,1,3,0//1
757,2,1,0//1
757,2,2,1//4
757,2,3,3//4
757,3,1,3//4
757,3,2,0//1
757,3,3,1//4
758,1,1,3//4
758,1,2,1//4
758,1,3,0//1
758,2,1,0//1
758,2,2,3//4
758,2,3,1//4
758,3,1,1//4
758,3,2,0//1
758,3,3,3//4
759,1,1,3//4
759,1,2,1//4
759,1,3,0//1
759,2,1,0//1
759,2,2,3//4
759,2,3,1//4
759,3,1,1//4
759,3,2,0//1
759,3,3,3//4
760,1,1,1//4
760,1,2,3//4
760,1,3,0//1
760,2,1,0//1
760,2,2,1//4
760,2,3,3//4
760,3,1,3//4
760,3,2,0//1
760,3,3,1//4
761,1,1,1//4
761,1,2,3//4
761,1,3,0//1
761,2,1,0//1
761,2,2,1//4
761,2,3,3//4
761,3,1,3//4
761,3,2,0//1
761,3,3,1//4
762,1,1,1//4
762,1,2,3//4
762,1,3,0//1
762,2,1,0//1
762,2,2,1//4
762,2,3,3//4
762,3,1,3//4
762,3,2,0//1
762,3,3,1//4
763,1,1,1//4
763,1,2,3//4
763,1,3,0//1
763,2,1,0//1
763,2,2,1//4
763,2,3,3//4
763,3,1,3//4
763,3,2,0//1
763,3,3,1//4
764,1,1,1//4
764,1,2,3//4
764,1,3,0//1
764,2,1,0//1
764,2,2,1//4
764,2,3,3//4
764,3,1,3//4
764,3,2,0//1
764,3,3,1//4
765,1,1,3//4
765,1,2,1//4
765,1,3,0//1
765,2,1,0//1
765,2,2,3//4
765,2,3,1//4
765,3,1,1//4
765,3,2,0//1
765,3,3,3//4
766,1,1,1//4
766,1,2,3//4
766,1,3,0//1
766,2,1,0//1
766,2,2,1//4
766,2,3,3//4
766,3,1,3//4
766,3,2,0//1
766,3,3,1//4
767,1,1,3//4
767,1,2,1//4
767,1,3,0//1
767,2,1,0//1
767,2,2,3//4
767,2,3,1//4
767,3,1,1//4
767,3,2,0//1
767,3,3,3//4
768,1,1,3//4
768,1,2,1//4
768,1,3,0//1
768,2,1,0//1
768,2,2,3//4
768,2,3,1//4
768,3,1,1//4
768,3,2,0//1
768,3,3,3//4
769,1,1,1//4
769,1,2,3//4
769,1,3,0//1
769,2,1,0//1
769,2,2,1//4
769,2,3,3//4
769,3,1,3//4
769,3,2,0//1
769,3,3,1//4
770,1,1,3//4
770,1,2,1//4
770,1,3,0//1
770,2,1,0//1
770,2,2,3//4
770,2,3,1//4
770,3,1,1//4
770,3,2,0//1
770,3,3,3//4
771,1,1,3//4
771,1,2,1//4
771,1,3,0//1
771,2,1,0//1
771,2,2,3//4
771,2,3,1//4
771,3,1,1//4
771,3,2,0//1
771,3,3,3//4
772,1,1,3//4
772,1,2,1//4
772,1,3,0//1
772,2,1,0//1
772,2,2,3//4
772,2,3,1//4
772,3,1,1//4
772,3,2,0//1
772,3,3,3//4
773,1,1,3//4
773,1,2,1//4
773,1,3,0//1
773,2,1,0//1
773,2,2,3//4
773,2,3,1//4
773,3,1,1//4
773,3,2,0//1
773,3,3,3//4
774,1,1,3//4
774,1,2,1//4
774,1,3,0//1
774,2,1,0//1
774,2,2,3//4
774,2,3,1//4
774,3,1,1//4
774,3,2,0//1
774,3,3,3//4
775,1,1,1//4
775,1,2,3//4
775,1,3,0//1
775,2,1,0//1
775,2,2,1//4
775,2,3,3//4
775,3,1,3//4
775,3,2,0//1
775,3,3,1//4
776,1,1,1//4
776,1,2,3//4
776,1,3,0//1
776,2,1,0//1
776,2,2,1//4
776,2,3,3//4
776,3,1,3//4
776,3,2,0//1
776,3,3,1//4
777,1,1,1//4
777,1,2,3//4
777,1,3,0//1
777,2,1,0//1
