trial_id,mask,library_ids,cardinality,burden,frontier,closure,frontier_preserved,closure_preserved,exact_safe,operational_value,generative_value,total_productive_value,channel_decomposition_gate
6,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,7//1,23//4;23//4;8//1,core_b;core_c;expansion,true,false,false,2275//128,0//1,2275//128,true
6,28,base_3;closure_carrier;frontier_addition;inactive,4,5//1,9//4;2//1;8//1,core_a;expansion,false,false,false,8575//768,0//1,8575//768,true
6,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,7//1,23//4;2//1;8//1,core_a;core_b;expansion,false,false,false,3675//256,0//1,3675//256,true
6,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,7//1,9//4;23//4;8//1,core_a;core_c;expansion,false,false,false,175//12,0//1,175//12,true
6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,9//1,23//4;23//4;8//1,core_a;core_b;core_c;expansion,true,true,true,2275//128,0//1,2275//128,true
7,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
7,1,base_1;inactive,2,2//1,23//4;7//4;2//1,core_c,false,false,false,3325//384,0//1,3325//384,true
7,2,base_2;inactive,2,2//1,2//1;23//4;9//4,core_a,false,false,false,875//96,0//1,875//96,true
7,3,base_1;base_2;inactive,3,4//1,23//4;23//4;9//4,core_a;core_c,false,false,false,9625//768,0//1,9625//768,true
7,4,base_3;inactive,2,2//1,2//1;2//1;6//1,core_b,false,false,false,875//96,0//1,875//96,true
7,5,base_1;base_3;inactive,3,4//1,23//4;2//1;6//1,core_b;core_c,false,false,false,9625//768,0//1,9625//768,true
7,6,base_2;base_3;inactive,3,4//1,2//1;23//4;6//1,core_a;core_b,false,false,false,9625//768,0//1,9625//768,true
7,7,base_1;base_2;base_3;inactive,4,6//1,23//4;23//4;6//1,core_a;core_b;core_c,false,false,false,6125//384,0//1,6125//384,true
7,8,closure_carrier;inactive,2,3//1,3//4;1//1;1//1,bridge;trigger_a;trigger_b,false,false,false,1925//768,625//1024,9575//3072,true
7,9,base_1;closure_carrier;inactive,3,5//1,23//4;7//4;2//1,bridge;core_c;trigger_a;trigger_b,false,false,false,3325//384,0//1,3325//384,true
7,10,base_2;closure_carrier;inactive,3,5//1,2//1;23//4;9//4,bridge;core_a;trigger_a;trigger_b,false,false,false,875//96,7357//196608,1799357//196608,true
7,11,base_1;base_2;closure_carrier;inactive,4,7//1,23//4;23//4;9//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,9625//768,0//1,9625//768,true
7,12,base_3;closure_carrier;inactive,3,5//1,2//1;2//1;6//1,bridge;core_b;trigger_a;trigger_b,false,false,false,875//96,12541//196608,1804541//196608,true
7,13,base_1;base_3;closure_carrier;inactive,4,7//1,23//4;2//1;6//1,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,9625//768,0//1,9625//768,true
7,14,base_2;base_3;closure_carrier;inactive,4,7//1,2//1;23//4;6//1,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,9625//768,0//1,9625//768,true
7,15,base_1;base_2;base_3;closure_carrier;inactive,5,9//1,23//4;23//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,6125//384,0//1,6125//384,true
7,16,frontier_addition;inactive,2,1//1,31//4;3//4;3//4,,false,false,false,6475//768,0//1,6475//768,true
7,17,base_1;frontier_addition;inactive,3,3//1,31//4;7//4;2//1,core_c,false,false,false,4025//384,0//1,4025//384,true
7,18,base_2;frontier_addition;inactive,3,3//1,31//4;23//4;9//4,core_a,false,false,false,3675//256,0//1,3675//256,true
7,19,base_1;base_2;frontier_addition;inactive,4,5//1,31//4;23//4;9//4,core_a;core_c,false,false,false,3675//256,0//1,3675//256,true
7,20,base_3;frontier_addition;inactive,3,3//1,31//4;2//1;6//1,core_b,false,false,false,3675//256,0//1,3675//256,true
7,21,base_1;base_3;frontier_addition;inactive,4,5//1,31//4;2//1;6//1,core_b;core_c,false,false,false,3675//256,0//1,3675//256,true
7,22,base_2;base_3;frontier_addition;inactive,4,5//1,31//4;23//4;6//1,core_a;core_b,true,false,false,2275//128,0//1,2275//128,true
7,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,31//4;23//4;6//1,core_a;core_b;core_c,true,false,false,2275//128,0//1,2275//128,true
7,24,closure_carrier;frontier_addition;inactive,3,4//1,31//4;1//1;1//1,bridge;trigger_a;trigger_b,false,false,false,2275//256,8977//196608,1756177//196608,true
7,25,base_1;closure_carrier;frontier_addition;inactive,4,6//1,31//4;7//4;2//1,bridge;core_c;trigger_a;trigger_b,false,false,false,4025//384,0//1,4025//384,true
7,26,base_2;closure_carrier;frontier_addition;inactive,4,6//1,31//4;23//4;9//4,bridge;core_a;trigger_a;trigger_b,false,false,false,3675//256,0//1,3675//256,true
7,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,8//1,31//4;23//4;9//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,3675//256,0//1,3675//256,true
7,28,base_3;closure_carrier;frontier_addition;inactive,4,6//1,31//4;2//1;6//1,bridge;core_b;trigger_a;trigger_b,false,false,false,3675//256,0//1,3675//256,true
7,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,8//1,31//4;2//1;6//1,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,3675//256,0//1,3675//256,true
7,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,8//1,31//4;23//4;6//1,bridge;core_a;core_b;trigger_a;trigger_b,true,false,false,2275//128,0//1,2275//128,true
7,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,10//1,31//4;23//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//128,0//1,2275//128,true
8,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
8,1,base_1;inactive,2,2//1,15//4;17//4;15//4,core_c,false,false,false,8225//768,0//1,8225//768,true
8,2,base_2;inactive,2,2//1,9//4;9//4;9//4,core_b,false,false,false,1575//256,0//1,1575//256,true
8,3,base_1;base_2;inactive,3,4//1,15//4;17//4;15//4,core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
8,4,base_3;inactive,2,2//1,1//1;3//4;1//1,core_a,false,false,false,1925//768,0//1,1925//768,true
8,5,base_1;base_3;inactive,3,4//1,15//4;17//4;15//4,core_a;core_c,false,false,false,8225//768,0//1,8225//768,true
8,6,base_2;base_3;inactive,3,4//1,9//4;9//4;9//4,core_a;core_b,false,false,false,1575//256,0//1,1575//256,true
8,7,base_1;base_2;base_3;inactive,4,6//1,15//4;17//4;15//4,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
8,8,closure_carrier;inactive,2,2//1,1//1;3//4;3//4,expansion,false,false,false,875//384,1189//1024,10567//3072,true
8,9,base_1;closure_carrier;inactive,3,4//1,15//4;17//4;15//4,core_c;expansion,false,false,false,8225//768,95//512,16735//1536,true
8,10,base_2;closure_carrier;inactive,3,4//1,9//4;9//4;9//4,core_b;expansion,false,false,false,1575//256,365//512,3515//512,true
8,11,base_1;base_2;closure_carrier;inactive,4,6//1,15//4;17//4;15//4,core_b;core_c;expansion,false,false,false,8225//768,95//512,16735//1536,true
8,12,base_3;closure_carrier;inactive,3,4//1,1//1;3//4;1//1,core_a;expansion,false,false,false,1925//768,581//512,5593//1536,true
8,13,base_1;base_3;closure_carrier;inactive,4,6//1,15//4;17//4;15//4,core_a;core_c;expansion,false,false,false,8225//768,95//512,16735//1536,true
8,14,base_2;base_3;closure_carrier;inactive,4,6//1,9//4;9//4;9//4,core_a;core_b;expansion,false,false,false,1575//256,365//512,3515//512,true
8,15,base_1;base_2;base_3;closure_carrier;inactive,5,8//1,15//4;17//4;15//4,core_a;core_b;core_c;expansion,false,true,false,8225//768,95//512,16735//1536,true
8,16,frontier_addition;inactive,2,1//1,3//1;19//4;11//4,,false,false,false,1225//128,0//1,1225//128,true
8,17,base_1;frontier_addition;inactive,3,3//1,15//4;19//4;15//4,core_c,true,false,false,8575//768,0//1,8575//768,true
8,18,base_2;frontier_addition;inactive,3,3//1,3//1;19//4;11//4,core_b,false,false,false,1225//128,0//1,1225//128,true
8,19,base_1;base_2;frontier_addition;inactive,4,5//1,15//4;19//4;15//4,core_b;core_c,true,false,false,8575//768,0//1,8575//768,true
8,20,base_3;frontier_addition;inactive,3,3//1,3//1;19//4;11//4,core_a,false,false,false,1225//128,0//1,1225//128,true
8,21,base_1;base_3;frontier_addition;inactive,4,5//1,15//4;19//4;15//4,core_a;core_c,true,false,false,8575//768,0//1,8575//768,true
8,22,base_2;base_3;frontier_addition;inactive,4,5//1,3//1;19//4;11//4,core_a;core_b,false,false,false,1225//128,0//1,1225//128,true
8,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,15//4;19//4;15//4,core_a;core_b;core_c,true,false,false,8575//768,0//1,8575//768,true
8,24,closure_carrier;frontier_addition;inactive,3,3//1,3//1;19//4;11//4,expansion,false,false,false,1225//128,325//1024,10125//1024,true
8,25,base_1;closure_carrier;frontier_addition;inactive,4,5//1,15//4;19//4;15//4,core_c;expansion,true,false,false,8575//768,17//128,8677//768,true
8,26,base_2;closure_carrier;frontier_addition;inactive,4,5//1,3//1;19//4;11//4,core_b;expansion,false,false,false,1225//128,325//1024,10125//1024,true
8,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,7//1,15//4;19//4;15//4,core_b;core_c;expansion,true,false,false,8575//768,17//128,8677//768,true
8,28,base_3;closure_carrier;frontier_addition;inactive,4,5//1,3//1;19//4;11//4,core_a;expansion,false,false,false,1225//128,325//1024,10125//1024,true
8,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,7//1,15//4;19//4;15//4,core_a;core_c;expansion,true,false,false,8575//768,17//128,8677//768,true
8,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,7//1,3//1;19//4;11//4,core_a;core_b;expansion,false,false,false,1225//128,325//1024,10125//1024,true
8,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,9//1,15//4;19//4;15//4,core_a;core_b;core_c;expansion,true,true,true,8575//768,17//128,8677//768,true
9,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
9,1,base_1;inactive,2,2//1,17//4;17//4;17//4,core_a,false,false,false,2975//256,0//1,2975//256,true
9,2,base_2;inactive,2,2//1,2//1;9//4;2//1,core_b,false,false,false,4375//768,0//1,4375//768,true
9,3,base_1;base_2;inactive,3,4//1,17//4;17//4;17//4,core_a;core_b,false,false,false,2975//256,0//1,2975//256,true
9,4,base_3;inactive,2,2//1,5//4;1//1;1//1,core_c,false,false,false,2275//768,0//1,2275//768,true
9,5,base_1;base_3;inactive,3,4//1,17//4;17//4;17//4,core_a;core_c,false,false,false,2975//256,0//1,2975//256,true
9,6,base_2;base_3;inactive,3,4//1,2//1;9//4;2//1,core_b;core_c,false,false,false,4375//768,0//1,4375//768,true
9,7,base_1;base_2;base_3;inactive,4,6//1,17//4;17//4;17//4,core_a;core_b;core_c,false,false,false,2975//256,0//1,2975//256,true
9,8,closure_carrier;inactive,2,3//1,5//4;5//4;5//4,bridge;trigger_a;trigger_b,false,false,false,875//256,43//256,459//128,true
9,9,base_1;closure_carrier;inactive,3,5//1,17//4;17//4;17//4,bridge;core_a;trigger_a;trigger_b,false,false,false,2975//256,0//1,2975//256,true
9,10,base_2;closure_carrier;inactive,3,5//1,2//1;9//4;2//1,bridge;core_b;trigger_a;trigger_b,false,false,false,4375//768,0//1,4375//768,true
9,11,base_1;base_2;closure_carrier;inactive,4,7//1,17//4;17//4;17//4,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,2975//256,0//1,2975//256,true
9,12,base_3;closure_carrier;inactive,3,5//1,5//4;5//4;5//4,bridge;core_c;trigger_a;trigger_b,false,false,false,875//256,43//256,459//128,true
9,13,base_1;base_3;closure_carrier;inactive,4,7//1,17//4;17//4;17//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,2975//256,0//1,2975//256,true
9,14,base_2;base_3;closure_carrier;inactive,4,7//1,2//1;9//4;2//1,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,4375//768,0//1,4375//768,true
9,15,base_1;base_2;base_3;closure_carrier;inactive,5,9//1,17//4;17//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,2975//256,0//1,2975//256,true
9,16,frontier_addition;inactive,2,1//1,11//4;3//1;21//4,,false,false,false,1925//192,0//1,1925//192,true
9,17,base_1;frontier_addition;inactive,3,3//1,17//4;17//4;21//4,core_a,true,false,false,9625//768,0//1,9625//768,true
9,18,base_2;frontier_addition;inactive,3,3//1,11//4;3//1;21//4,core_b,false,false,false,1925//192,0//1,1925//192,true
9,19,base_1;base_2;frontier_addition;inactive,4,5//1,17//4;17//4;21//4,core_a;core_b,true,false,false,9625//768,0//1,9625//768,true
9,20,base_3;frontier_addition;inactive,3,3//1,11//4;3//1;21//4,core_c,false,false,false,1925//192,0//1,1925//192,true
9,21,base_1;base_3;frontier_addition;inactive,4,5//1,17//4;17//4;21//4,core_a;core_c,true,false,false,9625//768,0//1,9625//768,true
9,22,base_2;base_3;frontier_addition;inactive,4,5//1,11//4;3//1;21//4,core_b;core_c,false,false,false,1925//192,0//1,1925//192,true
9,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,17//4;17//4;21//4,core_a;core_b;core_c,true,false,false,9625//768,0//1,9625//768,true
9,24,closure_carrier;frontier_addition;inactive,3,4//1,11//4;3//1;21//4,bridge;trigger_a;trigger_b,false,false,false,1925//192,0//1,1925//192,true
9,25,base_1;closure_carrier;frontier_addition;inactive,4,6//1,17//4;17//4;21//4,bridge;core_a;trigger_a;trigger_b,true,false,false,9625//768,0//1,9625//768,true
9,26,base_2;closure_carrier;frontier_addition;inactive,4,6//1,11//4;3//1;21//4,bridge;core_b;trigger_a;trigger_b,false,false,false,1925//192,0//1,1925//192,true
9,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,8//1,17//4;17//4;21//4,bridge;core_a;core_b;trigger_a;trigger_b,true,false,false,9625//768,0//1,9625//768,true
9,28,base_3;closure_carrier;frontier_addition;inactive,4,6//1,11//4;3//1;21//4,bridge;core_c;trigger_a;trigger_b,false,false,false,1925//192,0//1,1925//192,true
9,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,8//1,17//4;17//4;21//4,bridge;core_a;core_c;trigger_a;trigger_b,true,false,false,9625//768,0//1,9625//768,true
9,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,8//1,11//4;3//1;21//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,1925//192,0//1,1925//192,true
9,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,10//1,17//4;17//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,9625//768,0//1,9625//768,true
10,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
10,1,base_1;inactive,2,2//1,25//4;7//4;2//1,core_b,false,false,false,875//96,0//1,875//96,true
10,2,base_2;inactive,2,2//1,2//1;6//1;9//4,core_a,false,false,false,7175//768,0//1,7175//768,true
10,3,base_1;base_2;inactive,3,4//1,25//4;6//1;9//4,core_a;core_b,false,false,false,5075//384,0//1,5075//384,true
10,4,base_3;inactive,2,2//1,7//4;7//4;6//1,core_c,false,false,false,3325//384,0//1,3325//384,true
10,5,base_1;base_3;inactive,3,4//1,25//4;7//4;6//1,core_b;core_c,false,false,false,1225//96,0//1,1225//96,true
10,6,base_2;base_3;inactive,3,4//1,2//1;6//1;6//1,core_a;core_c,false,false,false,1225//96,0//1,1225//96,true
10,7,base_1;base_2;base_3;inactive,4,6//1,25//4;6//1;6//1,core_a;core_b;core_c,false,false,false,12775//768,0//1,12775//768,true
10,8,closure_carrier;inactive,2,2//1,5//4;1//1;1//1,expansion,false,false,false,2275//768,64223//8192,265469//24576,true
10,9,base_1;closure_carrier;inactive,3,4//1,25//4;7//4;2//1,core_b;expansion,false,false,false,875//96,145961//32768,1333883//98304,true
10,10,base_2;closure_carrier;inactive,3,4//1,2//1;6//1;9//4,core_a;expansion,false,false,false,7175//768,284107//65536,2689121//196608,true
10,11,base_1;base_2;closure_carrier;inactive,4,6//1,25//4;6//1;9//4,core_a;core_b;expansion,false,false,false,5075//384,144931//65536,3033193//196608,true
10,12,base_3;closure_carrier;inactive,3,4//1,7//4;7//4;6//1,core_c;expansion,false,false,false,3325//384,308605//65536,2628215//196608,true
10,13,base_1;base_3;closure_carrier;inactive,4,6//1,25//4;7//4;6//1,core_b;core_c;expansion,false,false,false,1225//96,161155//65536,2992265//196608,true
10,14,base_2;base_3;closure_carrier;inactive,4,6//1,2//1;6//1;6//1,core_a;core_c;expansion,false,false,false,1225//96,161587//65536,2993561//196608,true
10,15,base_1;base_2;base_3;closure_carrier;inactive,5,8//1,25//4;6//1;6//1,core_a;core_b;core_c;expansion,false,true,false,12775//768,3163//8192,418289//24576,true
10,16,frontier_addition;inactive,2,1//1,31//4;1//1;5//4,,false,false,false,875//96,0//1,875//96,true
10,17,base_1;frontier_addition;inactive,3,3//1,31//4;7//4;2//1,core_b,false,false,false,4025//384,0//1,4025//384,true
10,18,base_2;frontier_addition;inactive,3,3//1,31//4;6//1;9//4,core_a,false,false,false,175//12,0//1,175//12,true
10,19,base_1;base_2;frontier_addition;inactive,4,5//1,31//4;6//1;9//4,core_a;core_b,false,false,false,175//12,0//1,175//12,true
10,20,base_3;frontier_addition;inactive,3,3//1,31//4;7//4;6//1,core_c,false,false,false,5425//384,0//1,5425//384,true
10,21,base_1;base_3;frontier_addition;inactive,4,5//1,31//4;7//4;6//1,core_b;core_c,false,false,false,5425//384,0//1,5425//384,true
10,22,base_2;base_3;frontier_addition;inactive,4,5//1,31//4;6//1;6//1,core_a;core_c,true,false,false,13825//768,0//1,13825//768,true
10,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,31//4;6//1;6//1,core_a;core_b;core_c,true,false,false,13825//768,0//1,13825//768,true
10,24,closure_carrier;frontier_addition;inactive,3,3//1,31//4;1//1;5//4,expansion,false,false,false,875//96,292327//65536,2668981//196608,true
10,25,base_1;closure_carrier;frontier_addition;inactive,4,5//1,31//4;7//4;2//1,core_b;expansion,false,false,false,4025//384,15193//4096,174379//12288,true
10,26,base_2;closure_carrier;frontier_addition;inactive,4,5//1,31//4;6//1;9//4,core_a;expansion,false,false,false,175//12,390767//262144,12641101//786432,true
10,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,7//1,31//4;6//1;9//4,core_a;core_b;expansion,false,false,false,175//12,390767//262144,12641101//786432,true
10,28,base_3;closure_carrier;frontier_addition;inactive,4,5//1,31//4;7//4;6//1,core_c;expansion,false,false,false,5425//384,112321//65536,3114563//196608,true
10,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,7//1,31//4;7//4;6//1,core_b;core_c;expansion,false,false,false,5425//384,112321//65536,3114563//196608,true
10,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,7//1,31//4;6//1;6//1,core_a;core_c;expansion,true,false,false,13825//768,0//1,13825//768,true
10,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,9//1,31//4;6//1;6//1,core_a;core_b;core_c;expansion,true,true,true,13825//768,0//1,13825//768,true
11,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
11,1,base_1;inactive,2,2//1,15//4;15//4;15//4,core_c,false,false,false,2625//256,0//1,2625//256,true
11,2,base_2;inactive,2,2//1,2//1;2//1;7//4,core_b,false,false,false,4025//768,0//1,4025//768,true
11,3,base_1;base_2;inactive,3,4//1,15//4;15//4;15//4,core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
11,4,base_3;inactive,2,2//1,3//4;3//4;1//1,core_a,false,false,false,875//384,0//1,875//384,true
11,5,base_1;base_3;inactive,3,4//1,15//4;15//4;15//4,core_a;core_c,false,false,false,2625//256,0//1,2625//256,true
11,6,base_2;base_3;inactive,3,4//1,2//1;2//1;7//4,core_a;core_b,false,false,false,4025//768,0//1,4025//768,true
11,7,base_1;base_2;base_3;inactive,4,6//1,15//4;15//4;15//4,core_a;core_b;core_c,false,false,false,2625//256,0//1,2625//256,true
11,8,closure_carrier;inactive,2,3//1,1//1;1//1;1//1,bridge;trigger_a;trigger_b,false,false,false,175//64,89401//16384,134201//16384,true
11,9,base_1;closure_carrier;inactive,3,5//1,15//4;15//4;15//4,bridge;core_c;trigger_a;trigger_b,false,false,false,2625//256,2228071//1572864,18356071//1572864,true
11,10,base_2;closure_carrier;inactive,3,5//1,2//1;2//1;7//4,bridge;core_b;trigger_a;trigger_b,false,false,false,4025//768,267343//65536,1832429//196608,true
11,11,base_1;base_2;closure_carrier;inactive,4,7//1,15//4;15//4;15//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,2625//256,2228071//1572864,18356071//1572864,true
