trial_id,interval_id,lower_lambda,upper_lambda,lower_optimal_burdens,upper_optimal_burdens,demand_defined,resource_demand_elasticity,channel_defined,operational_contribution,generative_contribution,productive_value_elasticity,channel_decomposition_gate
74,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-17//82,0//1,-17//82,true
74,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-5//13,0//1,-5//13,true
74,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
75,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
75,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-9//52,0//1,-9//52,true
75,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
75,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
76,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
76,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
76,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//81,0//1,-16//81,true
76,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-22//65,0//1,-22//65,true
77,E025_050,1//4,1//2,3//1,2//1,true,-1//3,true,-2//49,0//1,-2//49,true
77,E050_100,1//2,1//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
77,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-6//47,0//1,-6//47,true
77,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
78,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
78,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-3//50,0//1,-3//50,true
78,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//47,0//1,-5//47,true
78,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
79,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
79,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-8//51,0//1,-8//51,true
79,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
79,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
80,E025_050,1//4,1//2,4//1,1//1,true,-3//4,true,0//1,-287613//2258813,-287613//2258813,true
80,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
80,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
80,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
81,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
81,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
81,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,-10//53,0//1,-10//53,true
81,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
82,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-8//53,0//1,-8//53,true
82,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
82,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
82,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
83,E025_050,1//4,1//2,11//1,7//1,true,-4//11,true,-22400//125339,12330//125339,-10070//125339,true
83,E050_100,1//2,1//1,7//1,3//1,true,-4//7,true,-400//1497,2055//13972,-5035//41916,true
83,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
83,E200_400,2//1,4//1,3//1,2//1,true,-1//3,true,-151200//405691,166455//811382,-135945//811382,true
84,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
84,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
84,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,-1//6,0//1,-1//6,true
84,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
85,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-6//53,0//1,-6//53,true
85,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
85,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
85,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
86,E025_050,1//4,1//2,11//1,9//1,true,-2//11,true,0//1,-6147//134147,-6147//134147,true
86,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-17//80,0//1,-17//80,true
86,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-8//21,0//1,-8//21,true
86,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
87,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
87,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-9//50,0//1,-9//50,true
87,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
87,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
88,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
88,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-8//39,0//1,-8//39,true
88,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-11//31,0//1,-11//31,true
88,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
89,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
89,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//52,0//1,-7//52,true
89,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
89,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
90,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
90,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-5//27,0//1,-5//27,true
90,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-4//11,0//1,-4//11,true
90,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
91,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
91,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-16//79,0//1,-16//79,true
91,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-23//63,0//1,-23//63,true
91,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
92,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
92,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-9//52,0//1,-9//52,true
92,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
92,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
93,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
93,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
93,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-1//5,0//1,-1//5,true
93,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-23//64,0//1,-23//64,true
94,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
94,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-14//79,0//1,-14//79,true
94,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-2//5,0//1,-2//5,true
94,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
95,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
95,E050_100,1//2,1//1,5//1,3//1,true,-2//5,true,-14000//90339,10275//120452,-25175//361356,true
95,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-89781//336181,-89781//336181,true
95,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
96,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
96,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-1//5,0//1,-1//5,true
96,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-23//64,0//1,-23//64,true
96,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
97,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
97,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
97,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//79,0//1,-16//79,true
97,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-1//3,0//1,-1//3,true
98,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
98,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-3//16,0//1,-3//16,true
98,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-2//5,0//1,-2//5,true
98,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
99,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
99,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-2//11,0//1,-2//11,true
99,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
99,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
100,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
100,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-5//27,0//1,-5//27,true
100,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-25//66,0//1,-25//66,true
100,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
101,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
101,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
101,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-47973//168373,-47973//168373,true
101,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
102,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
102,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
102,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-16//79,0//1,-16//79,true
102,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//63,0//1,-25//63,true
103,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
103,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
103,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
103,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//65,0//1,-24//65,true
104,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
104,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,0//1,-751//4951,-751//4951,true
104,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
104,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
105,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
105,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-8//51,0//1,-8//51,true
105,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
105,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
106,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
106,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-11//54,0//1,-11//54,true
106,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
106,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
107,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
107,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-9//52,0//1,-9//52,true
107,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
107,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
108,E025_050,1//4,1//2,3//1,2//1,true,-1//3,true,-2//51,0//1,-2//51,true
108,E050_100,1//2,1//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
108,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-8//49,0//1,-8//49,true
108,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
109,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
109,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//50,0//1,-7//50,true
109,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
109,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
110,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-2//13,0//1,-2//13,true
110,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
110,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
110,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
111,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
111,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-10//53,0//1,-10//53,true
111,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
111,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
112,E025_050,1//4,1//2,7//1,5//1,true,-2//7,true,0//1,-6147//132547,-6147//132547,true
112,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
112,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-15//79,0//1,-15//79,true
112,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-3//8,0//1,-3//8,true
113,E025_050,1//4,1//2,12//1,8//1,true,-1//3,true,-2975//17138,104805//1096832,-4505//57728,true
113,E050_100,1//2,1//1,8//1,4//1,true,-1//2,true,-89600//337079,49320//337079,-2120//17741,true
113,E100_200,1//1,2//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
113,E200_400,2//1,4//1,4//1,1//1,true,-3//4,true,-22400//890397,-139999//296799,-442397//890397,true
114,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
114,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,0//1,-5989//47989,-5989//47989,true
114,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
114,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
115,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
115,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//51,0//1,-7//51,true
115,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
115,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
116,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
116,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
116,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
116,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-23//65,0//1,-23//65,true
117,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
117,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-14//79,0//1,-14//79,true
117,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-5//13,0//1,-5//13,true
117,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
118,E025_050,1//4,1//2,11//1,7//1,true,-4//11,true,-125//733,122655//1313536,-101345//1313536,true
118,E050_100,1//2,1//1,7//1,3//1,true,-4//7,true,-1120000//3636573,204993//1212191,-505021//3636573,true
118,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
118,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-1400//97861,-40461//97861,-41861//97861,true
119,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
119,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-9//53,0//1,-9//53,true
119,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
119,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
120,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-4//25,0//1,-4//25,true
120,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
120,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
120,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
121,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
121,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-15//82,0//1,-15//82,true
121,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-24//67,0//1,-24//67,true
121,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
122,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
122,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-7//40,0//1,-7//40,true
122,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-25//66,0//1,-25//66,true
122,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
123,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
123,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-1//13,0//1,-1//13,true
123,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//48,0//1,-5//48,true
123,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
124,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
124,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-8//39,0//1,-8//39,true
124,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-21//62,0//1,-21//62,true
124,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
125,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
125,E050_100,1//2,1//1,7//1,5//1,true,-2//7,true,-42000//256843,92475//1027372,-75525//1027372,true
125,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-257600//951847,141795//951847,-115805//951847,true
125,E200_400,2//1,4//1,3//1,2//1,true,-1//3,true,-162400//418021,178785//836042,-146015//836042,true
126,E025_050,1//4,1//2,7//1,5//1,true,-2//7,true,0//1,-561//16561,-561//16561,true
126,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
126,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-41//80,280533//896000,-178667//896000,true
126,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-93511//239111,-93511//239111,true
127,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
127,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
127,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-1//5,0//1,-1//5,true
127,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-23//64,0//1,-23//64,true
128,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
128,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
128,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-15//79,0//1,-15//79,true
128,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//64,0//1,-25//64,true
129,E025_050,1//4,1//2,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
129,E050_100,1//2,1//1,8//1,8//1,true,0//1,true,0//1,0//1,0//1,true
129,E100_200,1//1,2//1,8//1,4//1,true,-1//2,true,-53200//152799,22233//203732,-146101//611196,true
129,E200_400,2//1,4//1,4//1,1//1,true,-3//4,true,-2240//93019,-44859//93019,-47099//93019,true
130,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
130,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-1//17,0//1,-1//17,true
130,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//48,0//1,-5//48,true
130,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
131,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
131,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-5//27,0//1,-5//27,true
131,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
131,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
132,E025_050,1//4,1//2,12//1,12//1,true,0//1,true,0//1,0//1,0//1,true
132,E050_100,1//2,1//1,12//1,4//1,true,-2//3,true,-22400//55233,40905//466412,-1334255//4197708,true
132,E100_200,1//1,2//1,4//1,1//1,true,-3//4,true,0//1,-1071453//2863453,-1071453//2863453,true
132,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
133,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
133,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//52,0//1,-7//52,true
133,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
133,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
134,E025_050,1//4,1//2,11//1,11//1,true,0//1,true,0//1,0//1,0//1,true
134,E050_100,1//2,1//1,11//1,5//1,true,-6//11,true,-44800//254131,-24531//254131,-69331//254131,true
134,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-9//22,0//1,-9//22,true
134,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
135,E025_050,1//4,1//2,6//1,6//1,true,0//1,true,0//1,0//1,0//1,true
135,E050_100,1//2,1//1,6//1,2//1,true,-2//3,true,-44800//744767,-151167//744767,-195967//744767,true
135,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-6//49,0//1,-6//49,true
135,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
136,E025_050,1//4,1//2,12//1,12//1,true,0//1,true,0//1,0//1,0//1,true
136,E050_100,1//2,1//1,12//1,4//1,true,-2//3,true,-117600//314563,72207//629126,-162993//629126,true
136,E100_200,1//1,2//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
136,E200_400,2//1,4//1,4//1,1//1,true,-3//4,true,-5600//466133,-242133//466133,-247733//466133,true
137,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
137,E050_100,1//2,1//1,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
137,E100_200,1//1,2//1,7//1,3//1,true,-4//7,true,-179200//1045249,-126849//1045249,-306049//1045249,true
137,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//66,0//1,-25//66,true
138,E025_050,1//4,1//2,5//1,3//1,true,-2//5,true,0//1,-30//401,-30//401,true
138,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-3//53,0//1,-3//53,true
138,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-4//25,0//1,-4//25,true
138,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
139,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
139,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-3//16,0//1,-3//16,true
139,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-23//65,0//1,-23//65,true
139,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
140,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
140,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
140,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-1//5,0//1,-1//5,true
140,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//64,0//1,-25//64,true
141,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
141,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
141,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-1800//14267,-3867//14267,-5667//14267,true
141,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
142,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
142,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-9//53,0//1,-9//53,true
142,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
142,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
143,E025_050,1//4,1//2,11//1,11//1,true,0//1,true,0//1,0//1,0//1,true
143,E050_100,1//2,1//1,11//1,9//1,true,-2//11,true,0//1,-10831//162031,-10831//162031,true
143,E100_200,1//1,2//1,9//1,1//1,true,-8//9,true,-40//81,0//1,-40//81,true
143,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
144,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
144,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-2//11,0//1,-2//11,true
144,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
144,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
145,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
145,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-12//55,0//1,-12//55,true
145,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
145,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
146,E025_050,1//4,1//2,6//1,6//1,true,0//1,true,0//1,0//1,0//1,true
146,E050_100,1//2,1//1,6//1,1//1,true,-5//6,true,-14000//164531,-24531//164531,-38531//164531,true
146,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
146,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
147,E025_050,1//4,1//2,11//1,11//1,true,0//1,true,0//1,0//1,0//1,true
147,E050_100,1//2,1//1,11//1,3//1,true,-8//11,true,-414400//998513,516573//3994052,-1141027//3994052,true
147,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
147,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-5295//16303,-5295//16303,true
