strategy_id,ticker,coverage_potential,current_belief_improvement,average_validation_score,raw_parameter_novelty,locked_net_utility_improvement,coverage_rank,current_rank,average_rank,novelty_rank,locked_rank
EEM__momentum_60__always__h5__half__horizon__notional_cap_1,EEM,0.0,0.0,-0.009625546320794008,0.2857142857142857,-0.09785896644816529,211,165,1389,105,1099
EEM__momentum_60__always__h5__half__horizon__vol_target_10,EEM,0.0,0.0,-0.012199652689621839,0.2857142857142857,-0.09718691693796595,212,166,1504,106,1077
EEM__momentum_60__always__h5__half__signal_flip__notional_cap_1,EEM,0.0,0.0,-0.008017397696796647,0.14285714285714285,-0.09277203516055535,213,167,1320,1231,882
EEM__momentum_60__always__h5__half__signal_flip__vol_target_10,EEM,0.0,0.0,-0.0105548956003138,0.14285714285714285,-0.09215289093904068,214,168,1428,1232,849
EEM__momentum_60__always__h5__unit__horizon__notional_cap_1,EEM,0.0,0.0,-0.030152131229121908,0.14285714285714285,-0.11436232816815671,215,169,1958,1233,1693
EEM__momentum_60__always__h5__unit__horizon__vol_target_10,EEM,0.0,0.0,-0.01585918668008385,0.2857142857142857,-0.10779710190646455,216,170,1620,107,1493
EEM__momentum_60__always__h5__unit__signal_flip__notional_cap_1,EEM,0.0,0.0,-0.02553201368066821,0.14285714285714285,-0.10359360778719244,217,171,1866,1234,1335
EEM__momentum_60__always__h5__unit__signal_flip__vol_target_10,EEM,0.0,0.0,-0.013611735334270174,0.2857142857142857,-0.09926014675144745,218,172,1544,108,1166
EEM__momentum_60__trend_100__h20__half__horizon__notional_cap_1,EEM,0.0,0.0,0.03144876386589118,0.14285714285714285,-0.08297093245450707,219,173,120,1235,547
EEM__momentum_60__trend_100__h20__half__horizon__vol_target_10,EEM,0.0,0.0,0.025581217522113568,0.14285714285714285,-0.08379001764891972,220,174,183,1236,565
EEM__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,EEM,0.0,0.0,0.02500307199591828,0.14285714285714285,-0.09010568156978843,221,175,194,1237,784
EEM__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,EEM,0.0,0.0,0.023181907093603134,0.2857142857142857,-0.09010520217031895,222,176,217,109,783
EEM__momentum_60__trend_100__h20__unit__horizon__vol_target_10,EEM,0.0,0.0,0.028763475598288204,0.14285714285714285,-0.09987231139082972,223,177,143,1238,1183
EEM__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,EEM,0.0,0.0,0.040127232339794046,0.14285714285714285,-0.09876986592015027,224,178,42,1239,1144
EEM__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,EEM,0.0,0.0,0.03259230336267227,0.14285714285714285,-0.09937993494231222,225,179,103,1240,1169
EEM__momentum_60__trend_100__h5__half__horizon__notional_cap_1,EEM,0.0,0.0,0.0019168203157150163,0.2857142857142857,-0.09138537809260679,226,180,866,110,823
EEM__momentum_60__trend_100__h5__half__horizon__vol_target_10,EEM,0.0,0.0,-0.0004401776969249569,0.2857142857142857,-0.09175267690212334,227,181,985,111,836
EEM__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,EEM,0.0,0.0,-0.002866257244960111,0.14285714285714285,-0.09040704765871038,228,182,1105,1241,794
EEM__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,EEM,0.0,0.0,-0.003793707628561513,0.2857142857142857,-0.0907237509643293,229,183,1141,112,806
EEM__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,EEM,0.0,0.0,-0.005708750533642063,0.14285714285714285,-0.10069738651062865,230,184,1244,1242,1218
EEM__momentum_60__trend_100__h5__unit__horizon__vol_target_10,EEM,0.0,0.0,-0.006048885026538825,0.2857142857142857,-0.10058188015225611,231,185,1257,113,1213
EEM__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,EEM,0.0,0.0,-0.014360224528329975,0.2857142857142857,-0.09832110452067103,232,186,1576,114,1125
EEM__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,EEM,0.0,0.0,-0.010284476699491712,0.2857142857142857,-0.09718605386110007,233,187,1415,115,1076
EFA__mean_reversion_5__always__h20__half__horizon__notional_cap_1,EFA,0.0,0.0,0.01688294981657778,0.14285714285714285,-0.08090735930421261,234,188,354,1243,500
EFA__mean_reversion_5__always__h20__half__horizon__vol_target_10,EFA,0.0,0.0,0.0126913723210826,0.2857142857142857,-0.0838423255537063,235,189,480,116,566
EFA__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,EFA,0.0,0.0,0.00577664524880117,0.14285714285714285,-0.0930861606441779,236,190,720,1244,897
EFA__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,EFA,0.0,0.0,0.002131634759519793,0.2857142857142857,-0.09456386041733279,237,191,856,117,967
EFA__mean_reversion_5__always__h20__unit__horizon__vol_target_10,EFA,0.0,0.0,0.002623456595718606,0.14285714285714285,-0.09911829982026557,238,192,839,1245,1160
EFA__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,0.003457592123980252,0.14285714285714285,-0.11101589668511644,239,193,808,1246,1589
EFA__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,EFA,0.0,0.0,-0.008481233628217144,0.2857142857142857,-0.10727622375991035,240,194,1345,118,1470
EFA__mean_reversion_5__always__h5__half__horizon__notional_cap_1,EFA,0.0,0.0,0.02278235268165398,0.2857142857142857,-0.08510429675635639,241,195,222,119,596
EFA__mean_reversion_5__always__h5__half__horizon__vol_target_10,EFA,0.0,0.0,0.018452911926419204,0.42857142857142855,-0.09401781288040999,242,196,314,3,941
EFA__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,EFA,0.0,0.0,0.0014771036060704274,0.14285714285714285,-0.09529828535991236,243,197,884,1247,996
EFA__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,EFA,0.0,0.0,-0.0017066986688718242,0.2857142857142857,-0.09146790406347523,244,198,1044,120,827
EFA__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,EFA,0.0,0.0,0.036764717562863494,0.14285714285714285,-0.09696962396371889,245,199,65,1248,1060
EFA__mean_reversion_5__always__h5__unit__horizon__vol_target_10,EFA,0.0,0.0,0.016611754469607557,0.2857142857142857,-0.10243466816791937,246,200,361,121,1292
EFA__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,EFA,0.0,0.0,-0.011854566287035254,0.14285714285714285,-0.10181440761520634,247,201,1482,1249,1267
EFA__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,EFA,0.0,0.0,0.012919010161158553,0.2857142857142857,-0.06327577006346319,248,202,474,122,267
EFA__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,EFA,0.0,0.0,0.010367343346528408,0.14285714285714285,-0.06542333995141603,249,203,555,1250,294
EFA__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,EFA,0.0,0.0,0.00266472442766392,0.2857142857142857,-0.08237123431373439,250,204,838,123,535
EFA__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,EFA,0.0,0.0,0.0036430876192444436,0.14285714285714285,-0.0832295336276265,251,205,803,1251,555
EFA__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,EFA,0.0,0.0,0.018479748116811814,0.14285714285714285,-0.04225726599977736,252,206,313,1252,89
EFA__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,EFA,0.0,0.0,0.010073392286283645,0.2857142857142857,-0.08022850029386089,253,207,566,124,487
EFA__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,0.0015654636883979138,0.14285714285714285,-0.07676866195157774,254,208,881,1253,443
EFA__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,EFA,0.0,0.0,0.002122396855128197,0.14285714285714285,-0.08824490177044989,255,209,857,1254,713
EFA__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,EFA,0.0,0.0,0.00927463212816888,0.14285714285714285,-0.077026461953663,256,210,598,1255,446
EFA__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,EFA,0.0,0.0,0.00841182457401515,0.2857142857142857,-0.07820107993077667,257,211,630,125,457
EFA__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,EFA,0.0,0.0,0.007275778640316061,0.2857142857142857,-0.08522764918161371,258,212,668,126,600
EFA__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,EFA,0.0,0.0,0.008242202740285212,0.14285714285714285,-0.08627294310980338,259,213,635,1256,649
EFA__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,EFA,0.0,0.0,0.00975516432119566,0.14285714285714285,-0.07922886483862884,260,214,575,1257,474
EFA__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,0.011559267184475357,0.14285714285714285,-0.08155418151848452,261,215,518,1258,522
EFA__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,EFA,0.0,0.0,0.009658144307024347,0.14285714285714285,-0.09209810672708356,262,216,577,1259,846
EFA__momentum_20__always__h20__half__horizon__notional_cap_1,EFA,0.0,0.0,-0.0016695160620070321,0.14285714285714285,-0.05419412416062733,263,217,1040,1260,176
EFA__momentum_20__always__h20__half__horizon__vol_target_10,EFA,0.0,0.0,-0.0022515051655732092,0.14285714285714285,-0.06241380125396487,264,218,1074,1261,258
EFA__momentum_20__always__h20__half__signal_flip__notional_cap_1,EFA,0.0,0.0,0.010523072395613519,0.2857142857142857,-0.06847069275835228,265,219,552,127,332
EFA__momentum_20__always__h20__half__signal_flip__vol_target_10,EFA,0.0,0.0,0.01039669715707316,0.2857142857142857,-0.07325288337120645,266,220,554,128,396
EFA__momentum_20__always__h20__unit__horizon__notional_cap_1,EFA,0.0,0.0,-0.013164760591431138,0.14285714285714285,-0.03000068874773422,267,221,1530,1262,40
EFA__momentum_20__always__h20__unit__horizon__vol_target_10,EFA,0.0,0.0,-0.016802696863728317,0.2857142857142857,-0.08113000767387725,268,222,1640,129,507
EFA__momentum_20__always__h20__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,0.01441335476528334,0.14285714285714285,-0.05495973579364228,269,223,425,1263,184
EFA__momentum_20__always__h20__unit__signal_flip__vol_target_10,EFA,0.0,0.0,0.008597063576743157,0.2857142857142857,-0.09072671504106661,270,224,623,130,807
EFA__momentum_20__always__h5__half__horizon__notional_cap_1,EFA,0.0,0.0,0.0028505994870988965,0.2857142857142857,-0.09291148555421024,271,225,826,131,888
EFA__momentum_20__always__h5__half__horizon__vol_target_10,EFA,0.0,0.0,0.001815585007474771,0.2857142857142857,-0.09798208931487282,272,226,870,132,1106
EFA__momentum_20__always__h5__half__signal_flip__notional_cap_1,EFA,0.0,0.0,0.013636410279069224,0.2857142857142857,-0.07074812590827347,273,227,449,133,354
EFA__momentum_20__always__h5__half__signal_flip__vol_target_10,EFA,0.0,0.0,0.013957503030793822,0.2857142857142857,-0.0748189057141266,274,228,439,134,417
EFA__momentum_20__always__h5__unit__horizon__notional_cap_1,EFA,0.0,0.0,-0.0014622220834018124,0.2857142857142857,-0.10366603893255898,275,229,1029,135,1339
EFA__momentum_20__always__h5__unit__horizon__vol_target_10,EFA,0.0,0.0,0.0005671226359295744,0.2857142857142857,-0.12919792329898108,276,230,933,136,1984
EFA__momentum_20__always__h5__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,0.021292858922317564,0.14285714285714285,-0.058239013703342835,277,231,255,1264,214
EFA__momentum_20__always__h5__unit__signal_flip__vol_target_10,EFA,0.0,0.0,0.019997576483263894,0.2857142857142857,-0.09006871455179635,278,232,287,137,781
EFA__momentum_20__trend_100__h20__half__horizon__notional_cap_1,EFA,0.0,0.0,-0.00629560507478894,0.14285714285714285,-0.07122997876082057,279,233,1264,1265,362
EFA__momentum_20__trend_100__h20__half__horizon__vol_target_10,EFA,0.0,0.0,-0.006379030075778181,0.2857142857142857,-0.07411987969415151,280,234,1265,138,410
EFA__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,EFA,0.0,0.0,0.00010696686022025918,0.2857142857142857,-0.07110193731210827,281,235,956,139,360
EFA__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,EFA,0.0,0.0,-9.75567532703332e-5,0.2857142857142857,-0.07393199298166082,282,236,967,140,405
EFA__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,EFA,0.0,0.0,-0.021718522047964185,0.14285714285714285,-0.05958309919938179,283,237,1773,1266,228
EFA__momentum_20__trend_100__h20__unit__horizon__vol_target_10,EFA,0.0,0.0,-0.01727932552500594,0.14285714285714285,-0.09188010673660806,284,238,1654,1267,840
EFA__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.005324262924779383,0.14285714285714285,-0.05705032609133712,285,239,1224,1268,206
EFA__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,EFA,0.0,0.0,-0.0017091675511643574,0.2857142857142857,-0.08553302162963371,286,240,1045,141,613
EFA__momentum_20__trend_100__h5__half__horizon__notional_cap_1,EFA,0.0,0.0,-0.010838519252931188,0.14285714285714285,-0.08301246082517136,287,241,1442,1269,550
EFA__momentum_20__trend_100__h5__half__horizon__vol_target_10,EFA,0.0,0.0,-0.011955677369927397,0.2857142857142857,-0.08701164038849363,288,242,1490,142,674
EFA__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,EFA,0.0,0.0,0.007355593949193728,0.2857142857142857,-0.0721759057391465,289,243,667,143,381
EFA__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,EFA,0.0,0.0,0.007586583482787776,0.2857142857142857,-0.0757699328342687,290,244,657,144,431
EFA__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,EFA,0.0,0.0,-0.0275604076953505,0.14285714285714285,-0.08079088119287402,291,245,1908,1270,498
EFA__momentum_20__trend_100__h5__unit__horizon__vol_target_10,EFA,0.0,0.0,-0.01480151397228708,0.14285714285714285,-0.10925418836531682,292,246,1582,1271,1538
EFA__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,0.009793018086122192,0.2857142857142857,-0.05838770377405272,293,247,574,145,217
EFA__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,EFA,0.0,0.0,0.014100920270682514,0.2857142857142857,-0.08640998476461383,294,248,436,146,654
EFA__momentum_60__always__h20__half__horizon__notional_cap_1,EFA,0.0,0.0,0.006169610177379564,0.2857142857142857,-0.13304602306310442,295,249,713,147,2031
EFA__momentum_60__always__h20__half__horizon__vol_target_10,EFA,0.0,0.0,0.004618812001976557,0.2857142857142857,-0.12188244468215857,296,250,769,148,1845
EFA__momentum_60__always__h20__half__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.004347313946480477,0.2857142857142857,-0.0928158824879799,297,251,1178,149,885
EFA__momentum_60__always__h20__half__signal_flip__vol_target_10,EFA,0.0,0.0,-0.003134948609483578,0.2857142857142857,-0.09409347412947541,298,252,1115,150,946
EFA__momentum_60__always__h20__unit__horizon__notional_cap_1,EFA,0.0,0.0,0.002676917657053534,0.14285714285714285,-0.19173856416686352,299,253,837,1272,2235
EFA__momentum_60__always__h20__unit__horizon__vol_target_10,EFA,0.0,0.0,-0.0013757874357285347,0.14285714285714285,-0.1481034608965741,300,254,1024,1273,2127
EFA__momentum_60__always__h20__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.01572080745523891,0.14285714285714285,-0.1025614804037264,301,255,1616,1274,1296
EFA__momentum_60__always__h20__unit__signal_flip__vol_target_10,EFA,0.0,0.0,-0.005146114963756645,0.14285714285714285,-0.11753888569095292,302,256,1215,1275,1763
EFA__momentum_60__always__h5__half__horizon__notional_cap_1,EFA,0.0,0.0,-0.019292891586173287,0.2857142857142857,-0.09537782245355883,303,257,1707,151,997
EFA__momentum_60__always__h5__half__horizon__vol_target_10,EFA,0.0,0.0,-0.020151572219997558,0.2857142857142857,-0.09596467023799096,304,258,1728,152,1022
EFA__momentum_60__always__h5__half__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.011022341625957582,0.14285714285714285,-0.10535616570187638,305,259,1446,1276,1394
EFA__momentum_60__always__h5__half__signal_flip__vol_target_10,EFA,0.0,0.0,-0.010149256459954877,0.14285714285714285,-0.10597168850249847,306,260,1411,1277,1422
EFA__momentum_60__always__h5__unit__horizon__notional_cap_1,EFA,0.0,0.0,-0.04566996380097377,0.14285714285714285,-0.1071522609337692,307,261,2113,1278,1462
EFA__momentum_60__always__h5__unit__horizon__vol_target_10,EFA,0.0,0.0,-0.04216174999573727,0.2857142857142857,-0.11714705913862372,308,262,2093,153,1755
EFA__momentum_60__always__h5__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.028451344246279386,0.14285714285714285,-0.12672354489683252,309,263,1925,1279,1939
EFA__momentum_60__always__h5__unit__signal_flip__vol_target_10,EFA,0.0,0.0,-0.02381367006869897,0.2857142857142857,-0.13151625806596523,310,264,1836,154,2016
EFA__momentum_60__trend_100__h20__half__horizon__notional_cap_1,EFA,0.0,0.0,0.01197042825961038,0.2857142857142857,-0.11745040467950038,311,265,501,155,1759
EFA__momentum_60__trend_100__h20__half__horizon__vol_target_10,EFA,0.0,0.0,0.008383780371004837,0.14285714285714285,-0.10817204756211568,312,266,632,1280,1505
EFA__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.008295812670187783,0.14285714285714285,-0.09081479407397043,313,267,1334,1281,808
EFA__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,EFA,0.0,0.0,-0.006730956967383032,0.2857142857142857,-0.09211143888157582,314,268,1277,156,847
EFA__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,EFA,0.0,0.0,0.015592460256246988,0.14285714285714285,-0.1588777504098719,315,269,393,1282,2172
EFA__momentum_60__trend_100__h20__unit__horizon__vol_target_10,EFA,0.0,0.0,0.008849028458816327,0.14285714285714285,-0.13307961443794106,316,270,617,1283,2033
EFA__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.022884303144980786,0.14285714285714285,-0.09793368636613056,317,271,1811,1284,1101
EFA__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,EFA,0.0,0.0,-0.0045975818440001015,0.14285714285714285,-0.11483975525284863,318,272,1192,1285,1702
EFA__momentum_60__trend_100__h5__half__horizon__notional_cap_1,EFA,0.0,0.0,-0.025983888057946318,0.2857142857142857,-0.0967797307986052,319,273,1876,157,1053
EFA__momentum_60__trend_100__h5__half__horizon__vol_target_10,EFA,0.0,0.0,-0.026689445136437655,0.2857142857142857,-0.0974178855984263,320,274,1891,158,1087
EFA__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.022647982790248444,0.14285714285714285,-0.10241923923734393,321,275,1800,1286,1290
EFA__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,EFA,0.0,0.0,-0.020914751859663,0.2857142857142857,-0.10305733298082398,322,276,1750,159,1319
EFA__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,EFA,0.0,0.0,-0.058421908352612885,0.14285714285714285,-0.10920825679408183,323,277,2187,1287,1536
EFA__momentum_60__trend_100__h5__unit__horizon__vol_target_10,EFA,0.0,0.0,-0.04166193308604522,0.2857142857142857,-0.1158756367636064,324,278,2088,160,1726
EFA__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,EFA,0.0,0.0,-0.05107180079533492,0.2857142857142857,-0.12012621423743088,325,279,2153,161,1816
EFA__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,EFA,0.0,0.0,-0.031033538286033804,0.2857142857142857,-0.12414962693119076,326,280,1968,162,1888
EMB__mean_reversion_5__always__h20__half__horizon__notional_cap_1,EMB,0.0,0.0,0.020628689986889225,0.14285714285714285,-0.11522865992306996,327,281,273,1288,1711
EMB__mean_reversion_5__always__h20__half__horizon__vol_target_10,EMB,0.0,0.0,0.020628689986889225,0.2857142857142857,-0.11515182716980925,328,282,274,163,1709
EMB__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,EMB,0.0,0.0,0.001452497065984212,0.14285714285714285,-0.10673996199190386,329,283,885,1289,1450
