strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover,coverage_selection_count,current_selection_count,average_selection_count,novelty_selection_count
AGG__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,AGG,momentum_60,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.010176002193941916,-0.007854527186884383,0.009876001147783198,-0.005004077169375529,-0.00013655103424631526,-0.01176343502092821,0.11804451510333863,0,0,0,0
AGG__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,AGG,momentum_60,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.010176002193941916,-0.007854527186884383,0.009876001147783198,-0.005004077169375529,-0.0008403108327501158,-0.012410371768891636,0.11804451510333863,0,0,0,0
AGG__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,AGG,momentum_60,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0233522611451298,-0.011726824264478774,0.020720247319379676,-0.008855496627412402,0.010140901299565033,-0.011921599177784702,0.23449920508744038,0,0,0,0
AGG__momentum_60__trend_100__h5__unit__horizon__vol_target_10,AGG,momentum_60,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.02340154037909301,-0.011675662416298584,0.020720247319379676,-0.008855496627412402,0.0035107909545716515,-0.01816041414079605,0.23449920508744038,0,0,0,0
AGG__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,AGG,momentum_60,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.01961311076252256,-0.016461324641577343,0.01938126373262737,-0.010391831729966201,-0.0016243154247438517,-0.024894967428705134,0.23608903020667726,0,0,0,0
AGG__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,AGG,momentum_60,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.019662387798530693,-0.016410165675063065,0.01938126373262737,-0.010391831729966201,-0.0010483713595847086,-0.023929522151564128,0.23608903020667726,0,0,0,0
BIL__mean_reversion_5__always__h20__half__horizon__notional_cap_1,BIL,mean_reversion_5,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.00013290129562676384,-0.005626700379016766,0.0007972601327090445,-0.0027597343690088393,6.177709962729895e-5,-0.0027436819921424155,0.02821939586645469,0,0,0,0
BIL__mean_reversion_5__always__h20__half__horizon__vol_target_10,BIL,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.00022904624771291984,-0.005530589295703404,0.0007972601327090445,-0.0027597343690088393,6.177709962729895e-5,-0.0027436819921424155,0.02821939586645469,0,0,0,0
BIL__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,BIL,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.00020935299807336964,-0.021282538108657108,0.0002419253192104818,-0.014034900162237135,2.8736264676397184e-5,-0.008788216006011249,0.11327503974562798,0,0,0,0
BIL__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,BIL,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.00020935299807336964,-0.021282538108657108,0.0002419253192104818,-0.014034900162237135,2.8736264676397184e-5,-0.008788216006011249,0.11327503974562798,0,0,0,0
BIL__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,BIL,mean_reversion_5,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0002569084937658277,-0.011266266416728822,0.001591104123842146,-0.005525586124682807,0.00012271094223241465,-0.005490222404178716,0.05643879173290938,0,0,0,0
BIL__mean_reversion_5__always__h20__unit__horizon__vol_target_10,BIL,mean_reversion_5,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.00045006843456079986,-0.011073241951025024,0.001591104123842146,-0.005525586124682807,0.00012271094223241465,-0.005490222404178716,0.05643879173290938,0,0,0,0
BIL__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,BIL,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0004138517273932358,-0.04258020276575384,0.0004817298936945771,-0.02808026201619763,5.685284885085e-5,-0.017582975311801165,0.22655007949125597,0,0,0,0
BIL__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,BIL,mean_reversion_5,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.0004138517273932358,-0.04258020276575384,0.0004817298936945771,-0.02808026201619763,5.685284885085e-5,-0.017582975311801165,0.22655007949125597,0,0,0,0
BIL__mean_reversion_5__always__h5__half__horizon__notional_cap_1,BIL,mean_reversion_5,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.0005068668441201831,-0.017062861440580224,0.00023276230127509498,-0.010437730685301507,4.586492465578669e-6,-0.008912426325968045,0.08465818759936407,0,0,0,0
BIL__mean_reversion_5__always__h5__half__horizon__vol_target_10,BIL,mean_reversion_5,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.0005068668441201831,-0.017062861440580224,0.00023276230127509498,-0.010437730685301507,4.586492465578669e-6,-0.008912426325968045,0.08465818759936407,0,0,0,0
BIL__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,BIL,mean_reversion_5,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0001732053474182604,-0.024323049636955626,0.00013011747919769158,-0.015849800526162753,0.00012702007299296217,-0.01139482802860597,0.12678855325914148,0,0,0,0
BIL__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,BIL,mean_reversion_5,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.0001732053474182604,-0.024323049636955626,0.00013011747919769158,-0.015849800526162753,0.00012702007299296217,-0.01139482802860597,0.12678855325914148,0,0,0,0
BIL__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,BIL,mean_reversion_5,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0010079521446929255,-0.03414115966960539,0.0004629061208403981,-0.020885202550426266,8.530389578510434e-6,-0.017831221997033568,0.16931637519872814,0,0,0,0
BIL__mean_reversion_5__always__h5__unit__horizon__vol_target_10,BIL,mean_reversion_5,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.0010079521446929255,-0.03414115966960539,0.0004629061208403981,-0.020885202550426266,8.530389578510434e-6,-0.017831221997033568,0.16931637519872814,0,0,0,0
BIL__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,BIL,mean_reversion_5,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0003418571512628589,-0.04866170583259031,0.0002582537005749939,-0.03171070289956312,0.00025347615842855807,-0.022797350270224722,0.25357710651828297,0,0,0,0
BIL__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,BIL,mean_reversion_5,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.0003418571512628589,-0.04866170583259031,0.0002582537005749939,-0.03171070289956312,0.00025347615842855807,-0.022797350270224722,0.25357710651828297,0,0,0,0
BIL__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,BIL,mean_reversion_5,trend_100,20,half,horizon,notional_cap_1,true,false,false,true,true,false,5.609927260015323e-5,-0.0030741699940614662,0.000863334104675116,-0.0016415687130470705,0.00012919530934496162,-0.0009729859587170074,0.01987281399046105,0,0,0,0
BIL__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,BIL,mean_reversion_5,trend_100,20,half,horizon,vol_target_10,true,true,false,true,true,false,5.609927260015323e-5,-0.0030741699940614662,0.000863334104675116,-0.0016415687130470705,0.00012919530934496162,-0.0009729859587170074,0.01987281399046105,0,0,0,0
BIL__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,BIL,mean_reversion_5,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.00017748588931099218,-0.0076686566995334245,0.000599943655858119,-0.00851733919076929,3.7894622354976134e-6,-0.0030020609697378204,0.07233704292527822,0,0,0,0
BIL__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,BIL,mean_reversion_5,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.00017748588931099218,-0.0076686566995334245,0.000599943655858119,-0.00851733919076929,3.7894622354976134e-6,-0.0030020609697378204,0.07233704292527822,0,0,0,0
BIL__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,BIL,mean_reversion_5,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.00010507258708948082,-0.006157726333861633,0.0017241917446156423,-0.0032874704006769194,0.0002579704265703336,-0.0019472570304152213,0.0397456279809221,0,0,0,0
BIL__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,BIL,mean_reversion_5,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.00010507258708948082,-0.006157726333861633,0.0017241917446156423,-0.0032874704006769194,0.0002579704265703336,-0.0019472570304152213,0.0397456279809221,0,0,0,0
BIL__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,BIL,mean_reversion_5,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.00035197004731044273,-0.015345183089524178,0.0011986681051498204,-0.017041528464189704,7.345448306725348e-6,-0.006006517328871126,0.14467408585055644,0,0,0,0
BIL__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,BIL,mean_reversion_5,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.00035197004731044273,-0.015345183089524178,0.0011986681051498204,-0.017041528464189704,7.345448306725348e-6,-0.006006517328871126,0.14467408585055644,0,0,0,0
BIL__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,BIL,mean_reversion_5,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.00021485746979472482,-0.006713289642582667,0.0005401037381001806,-0.00577205152518093,4.534042685493349e-5,-0.002760092319636258,0.050079491255961846,0,0,0,0
BIL__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,BIL,mean_reversion_5,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.00021485746979472482,-0.006713289642582667,0.0005401037381001806,-0.00577205152518093,4.534042685493349e-5,-0.002760092319636258,0.050079491255961846,0,0,0,0
BIL__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,BIL,mean_reversion_5,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.00014135004798899415,-0.008456073993227287,0.0006108835909379813,-0.008806926250684704,3.654949624637464e-5,-0.0033700568834865805,0.07472178060413355,0,0,0,0
BIL__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,BIL,mean_reversion_5,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.00014135004798899415,-0.008456073993227287,0.0006108835909379813,-0.008806926250684704,3.654949624637464e-5,-0.0033700568834865805,0.07472178060413355,0,0,0,0
BIL__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,BIL,mean_reversion_5,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0004261901440796841,-0.013434742676290808,0.0010784976233074585,-0.011550091633314599,9.041735129980596e-5,-0.005522410613997233,0.10015898251192369,0,0,0,0
BIL__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,BIL,mean_reversion_5,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.0004261901440796841,-0.013434742676290808,0.0010784976233074585,-0.011550091633314599,9.041735129980596e-5,-0.005522410613997233,0.10015898251192369,0,0,0,0
BIL__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,BIL,mean_reversion_5,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.00028002270851252913,-0.016920269482842653,0.0012205931872816204,-0.017620757466967462,7.28816097873754e-5,-0.0067427330983336345,0.1494435612082671,0,0,0,0
BIL__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,BIL,mean_reversion_5,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.00028002270851252913,-0.016920269482842653,0.0012205931872816204,-0.017620757466967462,7.28816097873754e-5,-0.0067427330983336345,0.1494435612082671,0,0,0,0
BIL__momentum_20__always__h20__half__horizon__notional_cap_1,BIL,momentum_20,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,6.908895853161465e-5,-0.005106251204746991,0.00427206241957546,-0.001338936856046716,0.011095620866985385,0.005785095901418947,0.04451510333863275,0,0,0,0
BIL__momentum_20__always__h20__half__horizon__vol_target_10,BIL,momentum_20,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,6.908895853161465e-5,-0.005106251204746991,0.00427206241957546,-0.001338936856046716,0.011095620866985385,0.005785095901418947,0.04451510333863275,0,0,0,0
BIL__momentum_20__always__h20__half__signal_flip__notional_cap_1,BIL,momentum_20,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,-0.00012551629831185964,-0.019864848768619155,0.0047939712573366045,-0.007078575469008582,0.01115778100830815,0.0009373969822486771,0.09419713831478538,0,0,0,0
BIL__momentum_20__always__h20__half__signal_flip__vol_target_10,BIL,momentum_20,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,-0.00012551629831185964,-0.019864848768619155,0.0047939712573366045,-0.007078575469008582,0.01115778100830815,0.0009373969822486771,0.09419713831478538,0,0,0,0
BIL__momentum_20__always__h20__unit__horizon__notional_cap_1,BIL,momentum_20,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.00012949490697456822,-0.010224845878590188,0.00853968052091273,-0.0026865105402405203,0.02218625135347879,0.011561003637476953,0.0890302066772655,0,0,0,0
BIL__momentum_20__always__h20__unit__horizon__vol_target_10,BIL,momentum_20,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.00012949490697456822,-0.010224845878590188,0.00853968052091273,-0.0026865105402405203,0.02218625135347879,0.011561003637476953,0.0890302066772655,0,0,0,0
BIL__momentum_20__always__h20__unit__signal_flip__notional_cap_1,BIL,momentum_20,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,-0.00025590625285014243,-0.03974436196189389,0.009584660864007956,-0.014167847186046873,0.022310895098418704,0.001861791426613248,0.18839427662957076,0,0,0,0
BIL__momentum_20__always__h20__unit__signal_flip__vol_target_10,BIL,momentum_20,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,-0.00025590625285014243,-0.03974436196189389,0.009584660864007956,-0.014167847186046873,0.022310895098418704,0.001861791426613248,0.18839427662957076,0,0,0,0
BIL__momentum_20__always__h5__half__horizon__notional_cap_1,BIL,momentum_20,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,-0.00013294159870710679,-0.01386346316796112,0.003926181469816402,-0.014357837503345341,0.009861259484513631,-0.006920515562606283,0.14507154213036566,0,0,0,0
BIL__momentum_20__always__h5__half__horizon__vol_target_10,BIL,momentum_20,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,-0.00013294159870710679,-0.01386346316796112,0.003926181469816402,-0.014357837503345341,0.009861259484513631,-0.006920515562606283,0.14507154213036566,0,0,0,0
BIL__momentum_20__always__h5__half__signal_flip__notional_cap_1,BIL,momentum_20,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.00017232479246691922,-0.02098597583198702,0.004185974986783782,-0.01750397811581306,0.009494734227514064,-0.009541142301186262,0.1720985691573927,0,0,0,0
BIL__momentum_20__always__h5__half__signal_flip__vol_target_10,BIL,momentum_20,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.00017232479246691922,-0.02098597583198702,0.004185974986783782,-0.01750397811581306,0.009494734227514064,-0.009541142301186262,0.1720985691573927,0,0,0,5
BIL__momentum_20__always__h5__unit__horizon__notional_cap_1,BIL,momentum_20,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.00027192268621905783,-0.02774102883078478,0.007848856244928419,-0.0287291910308664,0.01971812537843958,-0.013855715668545637,0.2901430842607313,0,0,0,0
BIL__momentum_20__always__h5__unit__horizon__vol_target_10,BIL,momentum_20,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,-0.00027192268621905783,-0.02774102883078478,0.007848856244928419,-0.0287291910308664,0.01971812537843958,-0.013855715668545637,0.2901430842607313,0,0,0,0
