trial_id,compressed_state_index,frontier,closure,witness_library_ids,witness_valid
6,62,31//4;39//4;10//1,core_a;core_b;expansion,base_1;base_3;closure_carrier;descendant_2;inactive,true
6,63,31//4;39//4;10//1,core_a;core_c;expansion,base_2;base_3;closure_carrier;descendant_2;inactive,true
6,64,31//4;39//4;10//1,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
7,1,0//1;0//1;0//1,,inactive,true
7,2,23//4;7//4;2//1,core_c,base_1;inactive,true
7,3,2//1;23//4;9//4,core_a,base_2;inactive,true
7,4,23//4;23//4;9//4,core_a;core_c,base_1;base_2;inactive,true
7,5,2//1;2//1;6//1,core_b,base_3;inactive,true
7,6,23//4;2//1;6//1,core_b;core_c,base_1;base_3;inactive,true
7,7,2//1;23//4;6//1,core_a;core_b,base_2;base_3;inactive,true
7,8,23//4;23//4;6//1,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
7,9,31//4;3//4;3//4,,frontier_addition;inactive,true
7,10,31//4;7//4;2//1,core_c,base_1;frontier_addition;inactive,true
7,11,31//4;23//4;9//4,core_a,base_2;frontier_addition;inactive,true
7,12,31//4;23//4;9//4,core_a;core_c,base_1;base_2;frontier_addition;inactive,true
7,13,31//4;2//1;6//1,core_b,base_3;frontier_addition;inactive,true
7,14,31//4;2//1;6//1,core_b;core_c,base_1;base_3;frontier_addition;inactive,true
7,15,31//4;23//4;6//1,core_a;core_b,base_2;base_3;frontier_addition;inactive,true
7,16,31//4;23//4;6//1,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
7,17,3//4;1//1;1//1,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
7,18,23//4;7//4;2//1,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
7,19,2//1;23//4;9//4,bridge;core_a;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
7,20,23//4;23//4;9//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
7,21,2//1;2//1;6//1,bridge;core_b;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
7,22,23//4;2//1;6//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
7,23,2//1;23//4;6//1,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
7,24,23//4;23//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
7,25,31//4;1//1;1//1,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
7,26,31//4;7//4;2//1,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
7,27,31//4;23//4;9//4,bridge;core_a;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
7,28,31//4;23//4;9//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
7,29,31//4;2//1;6//1,bridge;core_b;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
7,30,31//4;2//1;6//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;frontier_addition;inactive,true
7,31,31//4;23//4;6//1,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;frontier_addition;inactive,true
7,32,31//4;23//4;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
7,33,43//4;35//4;8//1,,descendant_1;inactive,true
7,34,43//4;35//4;8//1,core_c,base_1;descendant_1;inactive,true
7,35,43//4;35//4;8//1,core_a,base_2;descendant_1;inactive,true
7,36,43//4;35//4;8//1,core_a;core_c,base_1;base_2;descendant_1;inactive,true
7,37,43//4;35//4;8//1,core_b,base_3;descendant_1;inactive,true
7,38,43//4;35//4;8//1,core_b;core_c,base_1;base_3;descendant_1;inactive,true
7,39,43//4;35//4;8//1,core_a;core_b,base_2;base_3;descendant_1;inactive,true
7,40,43//4;35//4;8//1,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
7,41,43//4;35//4;8//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
7,42,43//4;35//4;8//1,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
7,43,43//4;35//4;8//1,bridge;core_a;trigger_a;trigger_b,base_2;closure_carrier;descendant_1;inactive,true
7,44,43//4;35//4;8//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_1;inactive,true
7,45,43//4;35//4;8//1,bridge;core_b;trigger_a;trigger_b,base_3;closure_carrier;descendant_1;inactive,true
7,46,43//4;35//4;8//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_1;inactive,true
7,47,43//4;35//4;8//1,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_1;inactive,true
7,48,43//4;35//4;8//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
7,49,55//4;47//4;10//1,,descendant_2;inactive,true
7,50,55//4;47//4;10//1,core_c,base_1;descendant_2;inactive,true
7,51,55//4;47//4;10//1,core_a,base_2;descendant_2;inactive,true
7,52,55//4;47//4;10//1,core_a;core_c,base_1;base_2;descendant_2;inactive,true
7,53,55//4;47//4;10//1,core_b,base_3;descendant_2;inactive,true
7,54,55//4;47//4;10//1,core_b;core_c,base_1;base_3;descendant_2;inactive,true
7,55,55//4;47//4;10//1,core_a;core_b,base_2;base_3;descendant_2;inactive,true
7,56,55//4;47//4;10//1,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
7,57,55//4;47//4;10//1,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
7,58,55//4;47//4;10//1,bridge;core_c;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
7,59,55//4;47//4;10//1,bridge;core_a;trigger_a;trigger_b,base_2;closure_carrier;descendant_2;inactive,true
7,60,55//4;47//4;10//1,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_2;inactive,true
7,61,55//4;47//4;10//1,bridge;core_b;trigger_a;trigger_b,base_3;closure_carrier;descendant_2;inactive,true
7,62,55//4;47//4;10//1,bridge;core_b;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
7,63,55//4;47//4;10//1,bridge;core_a;core_b;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
7,64,55//4;47//4;10//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
8,1,0//1;0//1;0//1,,inactive,true
8,2,15//4;17//4;15//4,core_c,base_1;inactive,true
8,3,9//4;9//4;9//4,core_b,base_2;inactive,true
8,4,15//4;17//4;15//4,core_b;core_c,base_1;base_2;inactive,true
8,5,1//1;3//4;1//1,core_a,base_3;inactive,true
8,6,15//4;17//4;15//4,core_a;core_c,base_1;base_3;inactive,true
8,7,9//4;9//4;9//4,core_a;core_b,base_2;base_3;inactive,true
8,8,15//4;17//4;15//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
8,9,3//1;19//4;11//4,,frontier_addition;inactive,true
8,10,15//4;19//4;15//4,core_c,base_1;frontier_addition;inactive,true
8,11,3//1;19//4;11//4,core_b,base_2;frontier_addition;inactive,true
8,12,15//4;19//4;15//4,core_b;core_c,base_1;base_2;frontier_addition;inactive,true
8,13,3//1;19//4;11//4,core_a,base_3;frontier_addition;inactive,true
8,14,15//4;19//4;15//4,core_a;core_c,base_1;base_3;frontier_addition;inactive,true
8,15,3//1;19//4;11//4,core_a;core_b,base_2;base_3;frontier_addition;inactive,true
8,16,15//4;19//4;15//4,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
8,17,1//1;3//4;3//4,expansion,closure_carrier;inactive,true
8,18,15//4;17//4;15//4,core_c;expansion,base_1;closure_carrier;inactive,true
8,19,9//4;9//4;9//4,core_b;expansion,base_2;closure_carrier;inactive,true
8,20,15//4;17//4;15//4,core_b;core_c;expansion,base_1;base_2;closure_carrier;inactive,true
8,21,1//1;3//4;1//1,core_a;expansion,base_3;closure_carrier;inactive,true
8,22,15//4;17//4;15//4,core_a;core_c;expansion,base_1;base_3;closure_carrier;inactive,true
8,23,9//4;9//4;9//4,core_a;core_b;expansion,base_2;base_3;closure_carrier;inactive,true
8,24,15//4;17//4;15//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;inactive,true
8,25,3//1;19//4;11//4,expansion,closure_carrier;frontier_addition;inactive,true
8,26,15//4;19//4;15//4,core_c;expansion,base_1;closure_carrier;frontier_addition;inactive,true
8,27,3//1;19//4;11//4,core_b;expansion,base_2;closure_carrier;frontier_addition;inactive,true
8,28,15//4;19//4;15//4,core_b;core_c;expansion,base_1;base_2;closure_carrier;frontier_addition;inactive,true
8,29,3//1;19//4;11//4,core_a;expansion,base_3;closure_carrier;frontier_addition;inactive,true
8,30,15//4;19//4;15//4,core_a;core_c;expansion,base_1;base_3;closure_carrier;frontier_addition;inactive,true
8,31,3//1;19//4;11//4,core_a;core_b;expansion,base_2;base_3;closure_carrier;frontier_addition;inactive,true
8,32,15//4;19//4;15//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
8,33,23//4;31//4;19//4,,descendant_1;inactive,true
8,34,23//4;31//4;19//4,core_c,base_1;descendant_1;inactive,true
8,35,23//4;31//4;19//4,core_b,base_2;descendant_1;inactive,true
8,36,23//4;31//4;19//4,core_b;core_c,base_1;base_2;descendant_1;inactive,true
8,37,23//4;31//4;19//4,core_a,base_3;descendant_1;inactive,true
8,38,23//4;31//4;19//4,core_a;core_c,base_1;base_3;descendant_1;inactive,true
8,39,23//4;31//4;19//4,core_a;core_b,base_2;base_3;descendant_1;inactive,true
8,40,23//4;31//4;19//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
8,41,23//4;31//4;19//4,expansion,closure_carrier;descendant_1;inactive,true
8,42,23//4;31//4;19//4,core_c;expansion,base_1;closure_carrier;descendant_1;inactive,true
8,43,23//4;31//4;19//4,core_b;expansion,base_2;closure_carrier;descendant_1;inactive,true
8,44,23//4;31//4;19//4,core_b;core_c;expansion,base_1;base_2;closure_carrier;descendant_1;inactive,true
8,45,23//4;31//4;19//4,core_a;expansion,base_3;closure_carrier;descendant_1;inactive,true
8,46,23//4;31//4;19//4,core_a;core_c;expansion,base_1;base_3;closure_carrier;descendant_1;inactive,true
8,47,23//4;31//4;19//4,core_a;core_b;expansion,base_2;base_3;closure_carrier;descendant_1;inactive,true
8,48,23//4;31//4;19//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
8,49,31//4;43//4;27//4,,descendant_2;inactive,true
8,50,31//4;43//4;27//4,core_c,base_1;descendant_2;inactive,true
8,51,31//4;43//4;27//4,core_b,base_2;descendant_2;inactive,true
8,52,31//4;43//4;27//4,core_b;core_c,base_1;base_2;descendant_2;inactive,true
8,53,31//4;43//4;27//4,core_a,base_3;descendant_2;inactive,true
8,54,31//4;43//4;27//4,core_a;core_c,base_1;base_3;descendant_2;inactive,true
8,55,31//4;43//4;27//4,core_a;core_b,base_2;base_3;descendant_2;inactive,true
8,56,31//4;43//4;27//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
8,57,31//4;43//4;27//4,expansion,closure_carrier;descendant_2;inactive,true
8,58,31//4;43//4;27//4,core_c;expansion,base_1;closure_carrier;descendant_2;inactive,true
8,59,31//4;43//4;27//4,core_b;expansion,base_2;closure_carrier;descendant_2;inactive,true
8,60,31//4;43//4;27//4,core_b;core_c;expansion,base_1;base_2;closure_carrier;descendant_2;inactive,true
8,61,31//4;43//4;27//4,core_a;expansion,base_3;closure_carrier;descendant_2;inactive,true
8,62,31//4;43//4;27//4,core_a;core_c;expansion,base_1;base_3;closure_carrier;descendant_2;inactive,true
8,63,31//4;43//4;27//4,core_a;core_b;expansion,base_2;base_3;closure_carrier;descendant_2;inactive,true
8,64,31//4;43//4;27//4,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
9,1,0//1;0//1;0//1,,inactive,true
9,2,17//4;17//4;17//4,core_a,base_1;inactive,true
9,3,2//1;9//4;2//1,core_b,base_2;inactive,true
9,4,17//4;17//4;17//4,core_a;core_b,base_1;base_2;inactive,true
9,5,5//4;1//1;1//1,core_c,base_3;inactive,true
9,6,17//4;17//4;17//4,core_a;core_c,base_1;base_3;inactive,true
9,7,2//1;9//4;2//1,core_b;core_c,base_2;base_3;inactive,true
9,8,17//4;17//4;17//4,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
9,9,11//4;3//1;21//4,,frontier_addition;inactive,true
9,10,17//4;17//4;21//4,core_a,base_1;frontier_addition;inactive,true
9,11,11//4;3//1;21//4,core_b,base_2;frontier_addition;inactive,true
9,12,17//4;17//4;21//4,core_a;core_b,base_1;base_2;frontier_addition;inactive,true
9,13,11//4;3//1;21//4,core_c,base_3;frontier_addition;inactive,true
9,14,17//4;17//4;21//4,core_a;core_c,base_1;base_3;frontier_addition;inactive,true
9,15,11//4;3//1;21//4,core_b;core_c,base_2;base_3;frontier_addition;inactive,true
9,16,17//4;17//4;21//4,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
9,17,5//4;5//4;5//4,bridge;trigger_a;trigger_b,closure_carrier;inactive,true
9,18,17//4;17//4;17//4,bridge;core_a;trigger_a;trigger_b,base_1;closure_carrier;inactive,true
9,19,2//1;9//4;2//1,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;inactive,true
9,20,17//4;17//4;17//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;inactive,true
9,21,5//4;5//4;5//4,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;inactive,true
9,22,17//4;17//4;17//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;inactive,true
9,23,2//1;9//4;2//1,bridge;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;inactive,true
9,24,17//4;17//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;inactive,true
9,25,11//4;3//1;21//4,bridge;trigger_a;trigger_b,closure_carrier;frontier_addition;inactive,true
9,26,17//4;17//4;21//4,bridge;core_a;trigger_a;trigger_b,base_1;closure_carrier;frontier_addition;inactive,true
9,27,11//4;3//1;21//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;frontier_addition;inactive,true
9,28,17//4;17//4;21//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;frontier_addition;inactive,true
9,29,11//4;3//1;21//4,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;frontier_addition;inactive,true
9,30,17//4;17//4;21//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;frontier_addition;inactive,true
9,31,11//4;3//1;21//4,bridge;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;frontier_addition;inactive,true
9,32,17//4;17//4;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
9,33,29//4;21//4;25//4,,descendant_1;inactive,true
9,34,29//4;21//4;25//4,core_a,base_1;descendant_1;inactive,true
9,35,29//4;21//4;25//4,core_b,base_2;descendant_1;inactive,true
9,36,29//4;21//4;25//4,core_a;core_b,base_1;base_2;descendant_1;inactive,true
9,37,29//4;21//4;25//4,core_c,base_3;descendant_1;inactive,true
9,38,29//4;21//4;25//4,core_a;core_c,base_1;base_3;descendant_1;inactive,true
9,39,29//4;21//4;25//4,core_b;core_c,base_2;base_3;descendant_1;inactive,true
9,40,29//4;21//4;25//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_1;inactive,true
9,41,29//4;21//4;25//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_1;inactive,true
9,42,29//4;21//4;25//4,bridge;core_a;trigger_a;trigger_b,base_1;closure_carrier;descendant_1;inactive,true
9,43,29//4;21//4;25//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_1;inactive,true
9,44,29//4;21//4;25//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_1;inactive,true
9,45,29//4;21//4;25//4,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;descendant_1;inactive,true
9,46,29//4;21//4;25//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_1;inactive,true
9,47,29//4;21//4;25//4,bridge;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_1;inactive,true
9,48,29//4;21//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_1;inactive,true
9,49,37//4;25//4;33//4,,descendant_2;inactive,true
9,50,37//4;25//4;33//4,core_a,base_1;descendant_2;inactive,true
9,51,37//4;25//4;33//4,core_b,base_2;descendant_2;inactive,true
9,52,37//4;25//4;33//4,core_a;core_b,base_1;base_2;descendant_2;inactive,true
9,53,37//4;25//4;33//4,core_c,base_3;descendant_2;inactive,true
9,54,37//4;25//4;33//4,core_a;core_c,base_1;base_3;descendant_2;inactive,true
9,55,37//4;25//4;33//4,core_b;core_c,base_2;base_3;descendant_2;inactive,true
9,56,37//4;25//4;33//4,core_a;core_b;core_c,base_1;base_2;base_3;descendant_2;inactive,true
9,57,37//4;25//4;33//4,bridge;trigger_a;trigger_b,closure_carrier;descendant_2;inactive,true
9,58,37//4;25//4;33//4,bridge;core_a;trigger_a;trigger_b,base_1;closure_carrier;descendant_2;inactive,true
9,59,37//4;25//4;33//4,bridge;core_b;trigger_a;trigger_b,base_2;closure_carrier;descendant_2;inactive,true
9,60,37//4;25//4;33//4,bridge;core_a;core_b;trigger_a;trigger_b,base_1;base_2;closure_carrier;descendant_2;inactive,true
9,61,37//4;25//4;33//4,bridge;core_c;trigger_a;trigger_b,base_3;closure_carrier;descendant_2;inactive,true
9,62,37//4;25//4;33//4,bridge;core_a;core_c;trigger_a;trigger_b,base_1;base_3;closure_carrier;descendant_2;inactive,true
9,63,37//4;25//4;33//4,bridge;core_b;core_c;trigger_a;trigger_b,base_2;base_3;closure_carrier;descendant_2;inactive,true
9,64,37//4;25//4;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,base_1;base_2;base_3;closure_carrier;descendant_2;inactive,true
10,1,0//1;0//1;0//1,,inactive,true
10,2,25//4;7//4;2//1,core_b,base_1;inactive,true
10,3,2//1;6//1;9//4,core_a,base_2;inactive,true
10,4,25//4;6//1;9//4,core_a;core_b,base_1;base_2;inactive,true
10,5,7//4;7//4;6//1,core_c,base_3;inactive,true
10,6,25//4;7//4;6//1,core_b;core_c,base_1;base_3;inactive,true
10,7,2//1;6//1;6//1,core_a;core_c,base_2;base_3;inactive,true
10,8,25//4;6//1;6//1,core_a;core_b;core_c,base_1;base_2;base_3;inactive,true
10,9,31//4;1//1;5//4,,frontier_addition;inactive,true
10,10,31//4;7//4;2//1,core_b,base_1;frontier_addition;inactive,true
10,11,31//4;6//1;9//4,core_a,base_2;frontier_addition;inactive,true
10,12,31//4;6//1;9//4,core_a;core_b,base_1;base_2;frontier_addition;inactive,true
10,13,31//4;7//4;6//1,core_c,base_3;frontier_addition;inactive,true
10,14,31//4;7//4;6//1,core_b;core_c,base_1;base_3;frontier_addition;inactive,true
10,15,31//4;6//1;6//1,core_a;core_c,base_2;base_3;frontier_addition;inactive,true
10,16,31//4;6//1;6//1,core_a;core_b;core_c,base_1;base_2;base_3;frontier_addition;inactive,true
10,17,5//4;1//1;1//1,expansion,closure_carrier;inactive,true
10,18,25//4;7//4;2//1,core_b;expansion,base_1;closure_carrier;inactive,true
10,19,2//1;6//1;9//4,core_a;expansion,base_2;closure_carrier;inactive,true
10,20,25//4;6//1;9//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;inactive,true
10,21,7//4;7//4;6//1,core_c;expansion,base_3;closure_carrier;inactive,true
10,22,25//4;7//4;6//1,core_b;core_c;expansion,base_1;base_3;closure_carrier;inactive,true
10,23,2//1;6//1;6//1,core_a;core_c;expansion,base_2;base_3;closure_carrier;inactive,true
10,24,25//4;6//1;6//1,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;inactive,true
10,25,31//4;1//1;5//4,expansion,closure_carrier;frontier_addition;inactive,true
10,26,31//4;7//4;2//1,core_b;expansion,base_1;closure_carrier;frontier_addition;inactive,true
10,27,31//4;6//1;9//4,core_a;expansion,base_2;closure_carrier;frontier_addition;inactive,true
10,28,31//4;6//1;9//4,core_a;core_b;expansion,base_1;base_2;closure_carrier;frontier_addition;inactive,true
10,29,31//4;7//4;6//1,core_c;expansion,base_3;closure_carrier;frontier_addition;inactive,true
10,30,31//4;7//4;6//1,core_b;core_c;expansion,base_1;base_3;closure_carrier;frontier_addition;inactive,true
10,31,31//4;6//1;6//1,core_a;core_c;expansion,base_2;base_3;closure_carrier;frontier_addition;inactive,true
10,32,31//4;6//1;6//1,core_a;core_b;core_c;expansion,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true
10,33,35//4;7//1;8//1,,descendant_1;inactive,true
10,34,35//4;7//1;8//1,core_b,base_1;descendant_1;inactive,true
10,35,35//4;7//1;8//1,core_a,base_2;descendant_1;inactive,true
10,36,35//4;7//1;8//1,core_a;core_b,base_1;base_2;descendant_1;inactive,true
10,37,35//4;7//1;8//1,core_c,base_3;descendant_1;inactive,true
10,38,35//4;7//1;8//1,core_b;core_c,base_1;base_3;descendant_1;inactive,true
