strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover
EEM__mean_reversion_5__always__h20__half__horizon__vol_target_10,EEM,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.005015353451127611,2.0628052476615033e-5,0.006341141238667707,0.001098116642875421,-0.003999930612677444,-0.009286944444532012,0.04166432149620541
EEM__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,EEM,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06219456424147196,0.048796921816122094,0.02122779410773936,0.00909650928600466,0.008560624557982222,-0.0044661453299559934,0.09618441971383147
EEM__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,EEM,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.035233872627264996,0.02355262477475508,0.00996512780825409,-0.0015080072776070515,0.005085079428053792,-0.007097667496007806,0.09098766516828496
EEM__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,EEM,mean_reversion_5,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.009821659067359018,-0.020184525864978556,0.012301245452785825,0.0020188144968152355,-0.035598360453715075,-0.046123839182856674,0.08187599364069953
EEM__mean_reversion_5__always__h20__unit__horizon__vol_target_10,EEM,mean_reversion_5,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,-0.003124098142991692,-0.010012485491510046,0.001204848287052293,-0.007231184644260869,-0.01658428555293001,-0.024769398410520997,0.06698364013378004
EEM__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,EEM,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,true,false,false,true,true,false,0.09486400001224563,0.0680588607744223,0.028426718561323176,0.004140053042269928,-0.005725142467594001,-0.03179088656624668,0.19236883942766295
EEM__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,EEM,mean_reversion_5,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.0366691297346533,0.022224850931637216,0.0014421413777528473,-0.014296842129633145,-0.002757514234434058,-0.01862171477088513,0.12486347523333013
EEM__mean_reversion_5__always__h5__half__horizon__notional_cap_1,EEM,mean_reversion_5,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.02849802579982969,0.014528919895813383,0.024881813373724627,0.011254960943743324,0.000393130377271296,-0.014206528080610688,0.10810810810810811
EEM__mean_reversion_5__always__h5__half__horizon__vol_target_10,EEM,mean_reversion_5,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.005292611299634396,-0.006832676026503737,0.012811007162177871,-0.000284297499402268,-0.005634293509119023,-0.019407862556814558,0.10390005979453823
EEM__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,EEM,mean_reversion_5,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06842258422045819,0.0518573385302886,0.01875893254602897,0.0028266270903088116,-0.014964216349805205,-0.03259241288491038,0.12639109697933226
EEM__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,EEM,mean_reversion_5,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.04109366012450005,0.02690650346932257,0.008382727124109507,-0.006739023366354811,-0.00959438961707628,-0.026003994871110134,0.11997581175599824
EEM__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,EEM,mean_reversion_5,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.022292974722497708,-0.00562980650946153,0.03481814061731503,0.007553974140633083,-0.02335043874528677,-0.05260280866584488,0.21621621621621623
EEM__mean_reversion_5__always__h5__unit__horizon__vol_target_10,EEM,mean_reversion_5,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.0017579842207849777,-0.013156834044391294,0.0072834967154066284,-0.01052940537120442,-0.01363458026439382,-0.03166958566067054,0.1413643074608317
EEM__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,EEM,mean_reversion_5,always,5,unit,signal_flip,notional_cap_1,true,true,false,true,true,false,0.10990385476262754,0.07677002431983004,0.02507983511257382,-0.006798830271515063,-0.04976985427044489,-0.08502667856666843,0.2527821939586645
EEM__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,EEM,mean_reversion_5,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.042779668839658544,0.0255405217136965,0.00209341729006109,-0.018162995363846468,-0.020128424466222677,-0.04101125956114832,0.16074035685665464
EEM__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,EEM,mean_reversion_5,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.02628004429564545,0.023277354506037393,0.018567695184396604,0.015464277324779296,-0.017025914601619604,-0.020232482750805164,0.0246422893481717
EEM__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,EEM,mean_reversion_5,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.01328519683187136,0.0102830435519165,0.012999957757143202,0.009866670440332924,-0.006813752075398902,-0.010103489628220965,0.02486924119578279
EEM__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,EEM,mean_reversion_5,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.031197370465150812,0.022687706782673473,0.016127753588492052,0.009114824855463145,0.00647976649878964,-0.0010446888583499694,0.05564387917329094
EEM__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,EEM,mean_reversion_5,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.016598351722856685,0.008789265521432037,0.011845700512465824,0.005089267699359735,0.004253975552171008,-0.003069886529497541,0.053604793655700624
EEM__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,EEM,mean_reversion_5,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.035237406321654646,0.02923459418308997,0.02677058359927187,0.020566769076541917,-0.05491211945576274,-0.06132821717174185,0.0492845786963434
EEM__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,EEM,mean_reversion_5,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.009891227403272976,0.005407679886975429,0.012681524789349218,0.007062726805505697,-0.015200930110213298,-0.020347740427228006,0.044557350768124865
EEM__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,EEM,mean_reversion_5,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0510582871586166,0.034042148984998646,0.026051567613109797,0.012022110232663509,0.0051366780778294395,-0.009937295973940434,0.11128775834658187
EEM__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,EEM,mean_reversion_5,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.01953589091658284,0.009359939756207462,0.005998385708751343,-0.0041412629976572005,0.001761020892391052,-0.007845753201023055,0.0804553655035448
EEM__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,EEM,mean_reversion_5,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.0032282972373366007,-0.004438019373717598,0.021490492813998296,0.014376454823377871,0.010600974018505212,0.0029730434730301366,0.05643879173290938
EEM__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,EEM,mean_reversion_5,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,-0.009049196687364315,-0.01613201404661465,0.014542845432126634,0.007579694379833817,0.00783917423458913,0.0004027098771530631,0.05523364771725084
EEM__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,EEM,mean_reversion_5,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.022246825433271483,0.012742500950738866,0.011187877296141143,0.00277223365382523,-0.004073964716374908,-0.01310126297734338,0.06677265500794913
EEM__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,EEM,mean_reversion_5,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.010309837644383323,0.0016253993039487499,0.006302948643466588,-0.0018187636687278833,-0.005000299533534943,-0.013765079382474968,0.0644327386381193
EEM__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,EEM,mean_reversion_5,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.006292882573832197,-0.02160450663394302,0.03704272165344942,0.022809145207660905,0.01399039527910813,-0.001297161560979759,0.11287758346581876
EEM__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,EEM,mean_reversion_5,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,-0.009586136502343214,-0.018799490574482047,0.008182507649183771,-0.0022586947616295484,0.0053899908675154,-0.004624542410362393,0.08283167641192515
EEM__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,EEM,mean_reversion_5,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.035410766633748245,0.016418634266531704,0.01755093366787159,0.0007150681606111296,-0.013587159342447343,-0.03166773553417495,0.13354531001589826
EEM__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,EEM,mean_reversion_5,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.01407624866801541,0.0029712549005269703,3.6197665872437015e-5,-0.011910667221738738,-0.011202241804880173,-0.02257171991308712,0.09475408298926251
EEM__momentum_20__always__h20__half__horizon__notional_cap_1,EEM,momentum_20,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.019993429989334698,0.01511001691003697,0.03214023436475999,0.0276867847082087,0.018122666878522695,0.013524653027968144,0.035373608903020666
EEM__momentum_20__always__h20__half__horizon__vol_target_10,EEM,momentum_20,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.014302907108626283,0.009586458514175899,0.021454631207823392,0.016925837530517705,0.011634209414853203,0.007002369840406244,0.035987187901097006
EEM__momentum_20__always__h20__half__signal_flip__notional_cap_1,EEM,momentum_20,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0011836245357281592,-0.00729307054083695,-0.0002689598970685731,-0.008043484246276135,0.012909662610929249,0.004644109166270514,0.06160572337042925
EEM__momentum_20__always__h20__half__signal_flip__vol_target_10,EEM,momentum_20,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,-0.0013886364495541504,-0.008889753185358507,-0.00017420090722976636,-0.007667445755547054,0.006971577505712844,-0.0009379148573700081,0.05936329819124673
EEM__momentum_20__always__h20__unit__horizon__notional_cap_1,EEM,momentum_20,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0034361464474049613,-0.006334591962501163,0.04764910598050287,0.038749456797858906,0.017984750184997372,0.008807321173876163,0.07074721780604133
EEM__momentum_20__always__h20__unit__horizon__vol_target_10,EEM,momentum_20,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.007157920231074354,0.0004735678787017184,0.01232444354135801,0.004676102241596961,-0.004411704807963393,-0.011911218897686045,0.06080464701127717
EEM__momentum_20__always__h20__unit__signal_flip__notional_cap_1,EEM,momentum_20,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,-0.02028409523457102,-0.03725180269314933,-0.011527229095428228,-0.027100684202910293,0.013029966818915668,-0.003506014845251846,0.1232114467408585
EEM__momentum_20__always__h20__unit__signal_flip__vol_target_10,EEM,momentum_20,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,-0.008229621986146924,-0.017752866370132403,-0.004144008027946636,-0.015503445507332562,-0.004132022258762291,-0.015112586538122218,0.0899578941974036
EEM__momentum_20__always__h5__half__horizon__notional_cap_1,EEM,momentum_20,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,-0.008545659728985255,-0.02260325328208653,0.009223075468608427,-0.004807588348774176,9.709081899272887e-5,-0.013360671191480586,0.11128775834658187
EEM__momentum_20__always__h5__half__horizon__vol_target_10,EEM,momentum_20,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,-0.007869596652892242,-0.020194344809844604,0.006615114923752765,-0.006961779015498328,-0.002566104979895447,-0.015424578152414156,0.10769583312516012
EEM__momentum_20__always__h5__half__signal_flip__notional_cap_1,EEM,momentum_20,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,-0.02056159553148358,-0.03594738874478985,0.005593496010450643,-0.009030537198072577,0.011617879896030315,-0.0033111709875804614,0.11605723370429252
EEM__momentum_20__always__h5__half__signal_flip__vol_target_10,EEM,momentum_20,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,-0.01633220714666609,-0.029773051076934766,0.005412573661323839,-0.008665175364052993,0.005607371249432134,-0.00848600631010498,0.11170626564152733
EEM__momentum_20__always__h5__unit__horizon__notional_cap_1,EEM,momentum_20,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.04188849851859014,-0.06999834292967073,0.005728034783813726,-0.022350105382378034,-0.013318393480785966,-0.04020667522697173,0.22257551669316375
EEM__momentum_20__always__h5__unit__horizon__vol_target_10,EEM,momentum_20,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,-0.01263511733287287,-0.028187376176094254,0.007338467569674968,-0.012615489300804313,-0.015580270976362103,-0.032888865790925245,0.15820933788207125
EEM__momentum_20__always__h5__unit__signal_flip__notional_cap_1,EEM,momentum_20,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,-0.06161492517229227,-0.09236736954869612,0.0012266167922003121,-0.028023093148410824,0.011821118948191184,-0.01804770779769864,0.23211446740858505
EEM__momentum_20__always__h5__unit__signal_flip__vol_target_10,EEM,momentum_20,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,-0.023804427561830217,-0.0405022106914031,0.004203057035306733,-0.016167028207787384,-0.004144940685557531,-0.02284367052892637,0.16159410049908227
EEM__momentum_20__trend_100__h20__half__horizon__notional_cap_1,EEM,momentum_20,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.026702362798351302,0.02293815499133906,0.033667850530125235,0.029812383133865108,-0.0029898427138995943,-0.006592807608660003,0.030604133545310015
EEM__momentum_20__trend_100__h20__half__horizon__vol_target_10,EEM,momentum_20,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.014089093744050762,0.01038346161758627,0.026367574131767765,0.02240592968714856,-0.005569306459588379,-0.009238017325109774,0.03146163713848424
EEM__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,EEM,momentum_20,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.006011949000976813,-0.00016942328742391988,0.0019040932973893214,-0.004062883918585016,0.005446495271942774,-0.00011062242390167537,0.0472972972972973
